Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[287.0],[28.0],[394.0],[299.0],[200.0],[95.0],[95.0],[6.0],[19.0],[13.0],[28.0],[6.0],[6.0],[6.0],[53.0],[7.0],[57.0],[7.0],[95.0],[299.0],[8.0],[95.0],[6.0],[95.0],[23.0],[315.0],[333.0],[6.0],[209.0],[6.0],[6.0],[8.0],[6.0],[160.0],[95.0],[8.0],[326.0],[19.0],[23.0],[44.0],[95.0],[299.0],[299.0],[13.0],[328.0],[6.0],[8.0],[95.0],[56.0],[6.0],[95.0],[6.0],[160.0],[95.0],[299.0],[289.0],[394.0],[394.0],[7.0],[364.0],[8.0],[394.0],[299.0],[394.0],[394.0],[394.0],[22.0],[13.0],[200.0],[11.0],[7.0],[299.0],[299.0],[334.0],[6.0],[57.0],[394.0],[28.0],[6.0],[8.0],[394.0],[6.0],[6.0],[6.0],[6.0],[59.0],[59.0],[28.0],[298.0],[95.0],[6.0],[7.0],[59.0],[28.0],[6.0],[364.0],[341.0],[28.0],[8.0],[28.0],[394.0],[95.0],[6.0],[7.0],[394.0],[394.0],[300.0],[364.0],[7.0],[95.0],[7.0],[7.0],[6.0],[6.0],[95.0],[277.0],[394.0],[7.0],[74.0],[53.0],[7.0],[23.0],[123.0],[6.0],[7.0]
1,[328.0],[325.0],[7.0],[17.0],[394.0],[23.0],[28.0],[203.0],[394.0],[19.0],[8.0],[56.0],[139.0],[299.0],[59.0],[395.0],[298.0],[231.0],[12.0],[175.0],[299.0],[299.0],[264.0],[12.0],[329.0],[59.0],[364.0],[395.0],[293.0],[59.0],[154.0],[28.0],[394.0],[23.0],[394.0],[52.0],[59.0],[329.0],[394.0],[142.0],[139.0],[27.0],[95.0],[397.0],[394.0],[333.0],[394.0],[11.0],[394.0],[394.0],[394.0],[154.0],[264.0],[264.0],[95.0],[6.0],[19.0],[7.0],[394.0],[394.0],[28.0],[222.0],[8.0],[28.0],[7.0],[83.0],[244.0],[277.0],[299.0],[28.0],[28.0],[360.0],[13.0],[299.0],[28.0],[6.0],[102.0],[300.0],[19.0],[54.0],[293.0],[59.0],[275.0],[69.0],[18.0],[384.0],[231.0],[95.0],[7.0],[11.0],[19.0],[375.0],[325.0],[111.0],[0.0],[52.0],[394.0],[394.0],[326.0],[299.0],[28.0],[299.0],[326.0],[131.0],[332.0],[148.0],[320.0],[394.0],[13.0],[394.0],[394.0],[334.0],[264.0],[299.0],[262.0],[123.0],[7.0],[159.0],[333.0],[95.0],[333.0],[28.0],[272.0],[300.0],[33.0]
2,[7.0],[7.0],[346.0],[334.0],[54.0],[131.0],[154.0],[211.0],[328.0],[196.0],[395.0],[71.0],[299.0],[306.0],[56.0],[28.0],[203.0],[28.0],[328.0],[79.0],[18.0],[19.0],[53.0],[394.0],[394.0],[16.0],[74.0],[28.0],[28.0],[28.0],[394.0],[166.0],[28.0],[28.0],[395.0],[28.0],[79.0],[117.0],[300.0],[334.0],[394.0],[244.0],[19.0],[327.0],[310.0],[394.0],[364.0],[299.0],[13.0],[28.0],[358.0],[0.0],[394.0],[297.0],[53.0],[200.0],[7.0],[53.0],[300.0],[306.0],[394.0],[345.0],[114.0],[21.0],[297.0],[54.0],[333.0],[97.0],[51.0],[394.0],[59.0],[211.0],[293.0],[13.0],[222.0],[394.0],[11.0],[263.0],[334.0],[299.0],[55.0],[364.0],[26.0],[59.0],[326.0],[333.0],[28.0],[72.0],[28.0],[23.0],[53.0],[306.0],[102.0],[294.0],[103.0],[397.0],[364.0],[7.0],[203.0],[11.0],[23.0],[139.0],[300.0],[11.0],[19.0],[18.0],[343.0],[19.0],[204.0],[375.0],[19.0],[300.0],[103.0],[17.0],[394.0],[388.0],[332.0],[161.0],[121.0],[245.0],[347.0],[299.0],[14.0],[28.0],[395.0]
3,[329.0],[300.0],[297.0],[222.0],[203.0],[326.0],[394.0],[28.0],[117.0],[56.0],[394.0],[364.0],[264.0],[387.0],[111.0],[394.0],[19.0],[203.0],[290.0],[59.0],[347.0],[395.0],[103.0],[375.0],[347.0],[28.0],[383.0],[364.0],[298.0],[375.0],[180.0],[334.0],[376.0],[394.0],[19.0],[334.0],[196.0],[111.0],[19.0],[375.0],[275.0],[364.0],[28.0],[117.0],[244.0],[231.0],[103.0],[103.0],[300.0],[332.0],[28.0],[28.0],[203.0],[394.0],[300.0],[33.0],[359.0],[218.0],[17.0],[45.0],[23.0],[13.0],[277.0],[353.0],[376.0],[175.0],[300.0],[297.0],[394.0],[341.0],[375.0],[333.0],[329.0],[375.0],[4.0],[275.0],[380.0],[13.0],[299.0],[103.0],[71.0],[52.0],[49.0],[28.0],[242.0],[300.0],[277.0],[394.0],[394.0],[59.0],[395.0],[297.0],[299.0],[23.0],[333.0],[11.0],[278.0],[13.0],[103.0],[287.0],[10.0],[12.0],[103.0],[364.0],[59.0],[131.0],[394.0],[123.0],[28.0],[195.0],[333.0],[19.0],[53.0],[275.0],[19.0],[17.0],[19.0],[264.0],[394.0],[19.0],[289.0],[333.0],[23.0],[103.0],[28.0]
4,[17.0],[51.0],[11.0],[394.0],[12.0],[11.0],[13.0],[44.0],[299.0],[293.0],[23.0],[306.0],[33.0],[28.0],[144.0],[300.0],[28.0],[13.0],[306.0],[19.0],[33.0],[364.0],[394.0],[275.0],[332.0],[334.0],[160.0],[165.0],[397.0],[326.0],[49.0],[44.0],[395.0],[13.0],[216.0],[245.0],[205.0],[347.0],[12.0],[18.0],[19.0],[28.0],[71.0],[154.0],[196.0],[131.0],[377.0],[23.0],[19.0],[364.0],[23.0],[325.0],[116.0],[12.0],[13.0],[394.0],[13.0],[25.0],[102.0],[13.0],[44.0],[28.0],[105.0],[13.0],[103.0],[301.0],[6.0],[300.0],[59.0],[298.0],[160.0],[78.0],[244.0],[180.0],[59.0],[0.0],[13.0],[53.0],[28.0],[244.0],[324.0],[28.0],[78.0],[160.0],[264.0],[13.0],[0.0],[44.0],[29.0],[264.0],[299.0],[103.0],[332.0],[394.0],[299.0],[211.0],[59.0],[333.0],[131.0],[56.0],[46.0],[27.0],[195.0],[105.0],[325.0],[146.0],[395.0],[347.0],[139.0],[391.0],[353.0],[180.0],[242.0],[28.0],[12.0],[297.0],[28.0],[203.0],[289.0],[21.0],[26.0],[95.0],[268.0],[251.0],[263.0]
5,[367.0],[44.0],[28.0],[13.0],[333.0],[353.0],[353.0],[298.0],[352.0],[326.0],[347.0],[28.0],[275.0],[14.0],[334.0],[44.0],[377.0],[299.0],[300.0],[394.0],[131.0],[347.0],[21.0],[28.0],[326.0],[377.0],[188.0],[44.0],[11.0],[54.0],[13.0],[389.0],[44.0],[59.0],[12.0],[195.0],[50.0],[342.0],[13.0],[13.0],[11.0],[116.0],[375.0],[394.0],[54.0],[28.0],[51.0],[211.0],[293.0],[44.0],[13.0],[203.0],[28.0],[103.0],[25.0],[44.0],[27.0],[13.0],[103.0],[293.0],[0.0],[44.0],[28.0],[154.0],[19.0],[299.0],[207.0],[389.0],[52.0],[56.0],[121.0],[389.0],[109.0],[28.0],[286.0],[395.0],[299.0],[333.0],[242.0],[23.0],[364.0],[13.0],[44.0],[394.0],[27.0],[203.0],[306.0],[102.0],[390.0],[394.0],[103.0],[264.0],[195.0],[13.0],[277.0],[46.0],[13.0],[111.0],[231.0],[13.0],[364.0],[347.0],[21.0],[28.0],[195.0],[186.0],[303.0],[6.0],[27.0],[21.0],[12.0],[28.0],[333.0],[361.0],[28.0],[375.0],[13.0],[24.0],[13.0],[13.0],[18.0],[160.0],[362.0],[389.0],[13.0]
6,[13.0],[375.0],[364.0],[203.0],[44.0],[297.0],[209.0],[333.0],[59.0],[325.0],[44.0],[44.0],[309.0],[195.0],[130.0],[359.0],[33.0],[187.0],[51.0],[131.0],[44.0],[44.0],[377.0],[13.0],[19.0],[394.0],[44.0],[299.0],[299.0],[390.0],[28.0],[23.0],[11.0],[209.0],[277.0],[300.0],[131.0],[243.0],[389.0],[394.0],[13.0],[326.0],[389.0],[326.0],[59.0],[300.0],[133.0],[110.0],[326.0],[297.0],[59.0],[44.0],[375.0],[28.0],[397.0],[27.0],[11.0],[300.0],[123.0],[373.0],[53.0],[195.0],[4.0],[59.0],[28.0],[325.0],[195.0],[17.0],[56.0],[353.0],[229.0],[168.0],[209.0],[341.0],[334.0],[364.0],[95.0],[395.0],[13.0],[28.0],[6.0],[101.0],[361.0],[341.0],[13.0],[56.0],[6.0],[18.0],[76.0],[28.0],[2.0],[334.0],[244.0],[395.0],[364.0],[28.0],[28.0],[323.0],[11.0],[95.0],[103.0],[21.0],[11.0],[391.0],[326.0],[203.0],[244.0],[28.0],[51.0],[0.0],[298.0],[358.0],[12.0],[334.0],[381.0],[383.0],[376.0],[25.0],[381.0],[195.0],[300.0],[12.0],[333.0],[21.0],[389.0]
7,[111.0],[11.0],[13.0],[28.0],[263.0],[28.0],[71.0],[181.0],[326.0],[344.0],[131.0],[123.0],[28.0],[44.0],[55.0],[325.0],[109.0],[300.0],[364.0],[278.0],[243.0],[28.0],[59.0],[195.0],[56.0],[389.0],[28.0],[51.0],[297.0],[44.0],[375.0],[24.0],[160.0],[44.0],[44.0],[12.0],[325.0],[239.0],[334.0],[206.0],[58.0],[59.0],[333.0],[325.0],[55.0],[384.0],[328.0],[109.0],[264.0],[299.0],[391.0],[49.0],[53.0],[334.0],[289.0],[13.0],[343.0],[386.0],[325.0],[95.0],[310.0],[19.0],[300.0],[111.0],[333.0],[195.0],[394.0],[30.0],[131.0],[244.0],[123.0],[367.0],[218.0],[203.0],[44.0],[28.0],[364.0],[386.0],[56.0],[383.0],[13.0],[300.0],[11.0],[11.0],[19.0],[100.0],[300.0],[361.0],[44.0],[315.0],[300.0],[394.0],[394.0],[95.0],[345.0],[13.0],[325.0],[297.0],[18.0],[228.0],[375.0],[160.0],[360.0],[195.0],[376.0],[13.0],[218.0],[335.0],[46.0],[251.0],[44.0],[46.0],[28.0],[195.0],[299.0],[347.0],[23.0],[59.0],[195.0],[28.0],[49.0],[108.0],[376.0],[83.0],[300.0]
8,[394.0],[195.0],[342.0],[244.0],[56.0],[44.0],[333.0],[375.0],[379.0],[328.0],[375.0],[347.0],[19.0],[51.0],[273.0],[375.0],[394.0],[261.0],[28.0],[117.0],[28.0],[13.0],[12.0],[27.0],[244.0],[13.0],[299.0],[394.0],[306.0],[345.0],[298.0],[333.0],[102.0],[264.0],[387.0],[44.0],[117.0],[325.0],[53.0],[59.0],[328.0],[394.0],[203.0],[244.0],[131.0],[44.0],[244.0],[355.0],[59.0],[29.0],[229.0],[375.0],[13.0],[244.0],[347.0],[284.0],[334.0],[123.0],[28.0],[360.0],[56.0],[333.0],[13.0],[324.0],[196.0],[19.0],[59.0],[394.0],[278.0],[8.0],[333.0],[117.0],[59.0],[325.0],[394.0],[44.0],[263.0],[56.0],[123.0],[10.0],[297.0],[222.0],[300.0],[325.0],[300.0],[4.0],[359.0],[299.0],[11.0],[395.0],[26.0],[60.0],[160.0],[19.0],[117.0],[332.0],[359.0],[325.0],[27.0],[53.0],[79.0],[13.0],[13.0],[264.0],[344.0],[165.0],[375.0],[222.0],[59.0],[28.0],[315.0],[299.0],[13.0],[364.0],[131.0],[218.0],[163.0],[380.0],[206.0],[286.0],[372.0],[325.0],[335.0],[160.0],[22.0]
9,[375.0],[53.0],[325.0],[95.0],[384.0],[102.0],[131.0],[343.0],[395.0],[394.0],[300.0],[299.0],[200.0],[160.0],[235.0],[299.0],[375.0],[218.0],[394.0],[333.0],[355.0],[230.0],[308.0],[19.0],[145.0],[299.0],[264.0],[332.0],[333.0],[13.0],[100.0],[263.0],[299.0],[299.0],[27.0],[34.0],[19.0],[394.0],[387.0],[329.0],[334.0],[131.0],[160.0],[59.0],[380.0],[328.0],[28.0],[28.0],[244.0],[310.0],[44.0],[300.0],[364.0],[13.0],[384.0],[299.0],[333.0],[59.0],[376.0],[244.0],[203.0],[289.0],[379.0],[58.0],[13.0],[59.0],[246.0],[196.0],[395.0],[299.0],[111.0],[209.0],[292.0],[95.0],[18.0],[299.0],[327.0],[95.0],[394.0],[59.0],[244.0],[145.0],[218.0],[297.0],[360.0],[250.0],[76.0],[395.0],[362.0],[299.0],[394.0],[13.0],[10.0],[232.0],[22.0],[102.0],[44.0],[44.0],[264.0],[333.0],[390.0],[265.0],[391.0],[362.0],[329.0],[26.0],[196.0],[23.0],[95.0],[361.0],[56.0],[231.0],[59.0],[231.0],[44.0],[56.0],[391.0],[364.0],[364.0],[357.0],[394.0],[310.0],[209.0],[329.0],[394.0]
