Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,10.227608442306519,10.729721307754517,11.086327075958252,11.216048002243042,11.349599361419678,11.380411148071289,11.450403213500977,11.667215347290039,11.479496002197266,406.7701573371887,15.795908689498901,10.389777421951294,10.96587347984314,10.649935960769653
1,10.483017683029175,10.680511713027954,10.999161005020142,11.19279932975769,11.314803123474121,11.31686806678772,11.317530632019043,11.228982925415039,11.059268236160278,421.1750102043152,16.11859130859375,10.62514615058899,11.226051568984985,10.450972318649292
2,9.882818222045898,12.947113513946533,10.531807899475098,10.779522180557251,11.149927854537964,11.213970422744751,11.25150203704834,11.28113317489624,11.248282194137573,237.52304124832153,15.437897205352783,10.14656686782837,10.81520700454712,10.064881563186646
3,10.111043214797974,10.492500066757202,10.990440845489502,11.162889242172241,11.276075601577759,11.294734001159668,11.217247724533081,11.077639102935791,11.085593700408936,383.7741045951843,15.550958633422852,10.322463989257812,14.155253887176514,10.43506407737732
4,9.978812217712402,10.341187715530396,10.884364128112793,11.05513882637024,11.173280477523804,11.189695596694946,11.160449981689453,10.982562780380249,10.991793394088745,379.23819303512573,15.247089624404907,11.78278374671936,10.682832956314087,10.103174686431885
5,10.404283285140991,10.846765041351318,11.086146831512451,11.226010084152222,11.363251686096191,11.430547714233398,11.42974066734314,11.41913390159607,11.265887260437012,422.96387100219727,15.67777681350708,10.55297565460205,11.379414558410645,10.491411685943604
6,10.340720891952515,10.577722787857056,10.920295000076294,11.056469202041626,11.200541973114014,11.218100786209106,11.254007577896118,11.284831762313843,11.29129695892334,411.463853597641,15.523122072219849,10.21443796157837,10.80204463005066,10.678339719772339
7,10.39170503616333,10.631744384765625,10.937591314315796,11.125434398651123,11.250679731369019,11.26063847541809,11.258235692977905,11.184113264083862,11.018359899520874,424.4784927368164,15.962745666503906,10.540361642837524,11.143435001373291,10.403452157974243
8,10.140167713165283,10.395076990127563,10.741284847259521,10.821285963058472,10.943089723587036,10.915692806243896,10.980260372161865,10.896092653274536,10.769172668457031,100.79902195930481,15.808448076248169,10.375043153762817,10.847788095474243,10.274576425552368
9,10.369602918624878,10.753359317779541,11.085719585418701,11.227573871612549,11.37510633468628,11.43384075164795,11.441307783126831,11.475739240646362,11.431331396102905,420.7079496383667,15.734658241271973,10.453313112258911,11.510896444320679,10.70352840423584
10,10.288410186767578,10.635773658752441,10.96956181526184,11.105446338653564,11.344127655029297,11.294629096984863,11.302862405776978,11.335613489151001,11.301657915115356,420.93129563331604,15.54353642463684,10.330170631408691,11.384602069854736,10.596267700195312
11,10.468415260314941,10.659712314605713,10.971150636672974,11.158126831054688,11.285179853439331,11.283619403839111,11.283090114593506,11.20253038406372,11.034700632095337,424.3614387512207,15.98316764831543,10.578438997268677,11.172025442123413,10.424270391464233
12,10.021482467651367,13.283788442611694,10.693087577819824,10.904755115509033,11.308311700820923,11.359265565872192,11.388796329498291,11.41527771949768,11.384979724884033,235.1295609474182,15.68791913986206,10.318110704421997,10.820118427276611,10.307305812835693
13,10.276700735092163,10.679206609725952,11.022209405899048,11.190962553024292,11.299662351608276,11.278169631958008,11.121983528137207,11.085079908370972,10.90208888053894,397.5635347366333,15.702201128005981,13.603830575942993,10.953565120697021,10.262134790420532
14,10.260416030883789,10.576718091964722,10.87851881980896,11.066982746124268,11.202723026275635,11.214346647262573,11.201913833618164,11.142428159713745,11.200425624847412,426.17575216293335,15.83198618888855,10.49364948272705,11.071808338165283,10.365545272827148
15,10.133757829666138,10.371954441070557,10.647239923477173,10.739111185073853,10.84663701057434,10.885237216949463,10.860798835754395,10.929997682571411,10.882158994674683,91.15275692939758,15.78071904182434,10.387001276016235,10.919575929641724,10.357766389846802
16,10.261292695999146,10.605807781219482,10.936867952346802,11.079120397567749,11.433311700820923,11.270723342895508,11.281564235687256,11.318166494369507,11.282710790634155,419.323433637619,15.526134729385376,10.273569822311401,11.294959783554077,10.601918935775757
17,10.05012845993042,10.382212162017822,10.933541774749756,11.107543230056763,11.237540245056152,11.2521493434906,11.234477281570435,11.272355556488037,11.291433572769165,382.30986762046814,15.386602878570557,10.20831036567688,10.782995462417603,10.284198999404907
18,10.13543176651001,10.7143235206604,10.892083406448364,11.069253206253052,11.208677530288696,11.22913408279419,11.285661458969116,11.196892976760864,11.071484804153442,411.80502104759216,15.909606218338013,10.555570602416992,11.157795429229736,10.546581983566284
19,10.332062005996704,10.64674425125122,10.964285612106323,11.154567956924438,11.28522253036499,11.287511348724365,11.279551267623901,11.203861236572266,11.02698016166687,423.69617080688477,15.996105909347534,10.573317050933838,11.179641485214233,10.40790319442749
20,10.238016843795776,10.600908994674683,10.916372776031494,11.102680921554565,11.238980770111084,11.255445718765259,11.254165887832642,11.198503971099854,11.069099426269531,427.293253660202,15.909560680389404,10.531681060791016,11.126233100891113,10.621684074401855
21,11.740721464157104,12.217345237731934,12.761990308761597,12.72034764289856,12.754760503768921,12.826256513595581,12.568558692932129,12.394083023071289,12.061892986297607,71.26389646530151,16.174741506576538,10.91641354560852,11.791939973831177,11.141895055770874
22,10.398803234100342,10.523000955581665,10.81754469871521,11.00823712348938,11.133782625198364,11.147010564804077,11.142218351364136,11.07687759399414,10.944802522659302,426.63090538978577,15.762279033660889,10.435467720031738,11.020535230636597,10.298895835876465
23,10.37469744682312,10.828404188156128,11.036951780319214,11.175857543945312,11.337308406829834,11.409079551696777,11.394952058792114,11.416443347930908,11.320975542068481,419.8415689468384,15.679746627807617,10.423011064529419,11.452606439590454,10.638579607009888
24,9.664607524871826,9.913241386413574,10.178448677062988,10.651627540588379,10.822638988494873,10.905560493469238,10.939629554748535,10.97437858581543,11.022972345352173,31.97553586959839,15.251372575759888,9.889825105667114,10.412968397140503,9.900315523147583
25,10.289221286773682,10.823641538619995,10.945698976516724,11.085742950439453,11.235193014144897,11.296566009521484,11.295128345489502,11.316811084747314,11.247939348220825,420.4183843135834,15.526056051254272,10.324321031570435,11.366526126861572,10.56282639503479
26,10.07665228843689,10.607756614685059,10.938513994216919,11.1216561794281,11.238217830657959,11.22369647026062,11.198929786682129,11.274303674697876,10.998525857925415,385.64294505119324,15.635861158370972,12.06350326538086,10.909271478652954,10.361751556396484
27,9.887356281280518,10.434614181518555,10.88056468963623,11.038343906402588,11.171658992767334,11.413604021072388,11.164104700088501,11.173708200454712,11.252938270568848,353.8835711479187,15.229261636734009,10.075847148895264,11.42535662651062,10.290145874023438
28,11.730212450027466,12.19821047782898,12.553905010223389,12.686225414276123,12.739174604415894,12.67926549911499,12.524102926254272,12.297732830047607,12.006654977798462,71.21243500709534,16.074596405029297,10.855113744735718,11.739843606948853,11.109671831130981
29,9.954023361206055,10.292892694473267,10.45077657699585,10.617937088012695,10.737013578414917,10.711555242538452,10.775163412094116,10.71786904335022,10.656676769256592,101.08556818962097,15.598445177078247,10.195161819458008,10.860578775405884,10.133655786514282
30,10.588954210281372,10.836822509765625,11.191038370132446,11.348441362380981,11.454910516738892,11.40804409980774,11.462736129760742,11.24315333366394,11.001694917678833,392.076123714447,17.922377109527588,10.551021575927734,11.078387975692749,10.349489688873291
31,10.0022714138031,10.236996173858643,10.502466678619385,10.66321611404419,10.812398433685303,10.75696063041687,10.817713737487793,10.787834882736206,11.019373655319214,102.5238401889801,15.547919988632202,10.365903854370117,10.731367349624634,10.176579236984253
32,9.817385196685791,10.476768732070923,10.86833381652832,11.012220621109009,11.156373500823975,11.192615032196045,11.20819902420044,11.203657865524292,11.167116403579712,403.8187074661255,15.401580095291138,10.452879905700684,11.155266523361206,10.428560972213745
33,10.123759984970093,10.615752458572388,10.938963651657104,11.125226020812988,11.246053695678711,11.224663496017456,11.22020173072815,11.273168087005615,10.992930889129639,388.3204026222229,15.641115188598633,10.322476625442505,10.978281497955322,10.372745513916016
34,9.894322156906128,10.58362364768982,10.948283195495605,11.097644805908203,11.241071462631226,11.284592866897583,11.28622317314148,11.279334306716919,11.216510534286499,406.17259073257446,15.449311256408691,10.712454319000244,11.24250340461731,10.61591625213623
35,10.393636226654053,10.68382453918457,11.016014337539673,11.16708254814148,11.24059247970581,11.061188697814941,11.051640748977661,10.959125518798828,10.894121170043945,411.60318970680237,15.715597867965698,10.20881724357605,10.776943683624268,10.204430103302002
36,10.178754329681396,10.729970932006836,10.998732328414917,11.156890630722046,11.280881881713867,11.256983518600464,11.29665493965149,11.284067630767822,10.912225008010864,402.0828595161438,15.602522373199463,10.400152444839478,10.858693599700928,10.231374979019165
37,10.080672025680542,10.322502613067627,10.81269907951355,10.767784118652344,10.876505374908447,10.84748101234436,10.913389205932617,10.889651775360107,11.050283908843994,101.26596808433533,15.670630931854248,10.355685234069824,10.816636323928833,10.275320053100586
38,10.336641311645508,10.602210521697998,10.906508445739746,11.09084939956665,11.216910123825073,11.22870659828186,11.219468593597412,11.149921894073486,10.995030403137207,425.64662408828735,15.958353757858276,10.504575490951538,11.08226466178894,10.56299090385437
39,10.155436992645264,10.534661054611206,10.867341995239258,11.008811473846436,11.142080068588257,11.18270468711853,11.202056884765625,11.24105954170227,11.250632524490356,415.88162994384766,15.493666887283325,10.199289560317993,10.969413042068481,10.655483484268188
40,10.104008674621582,10.587454557418823,10.918627738952637,11.222879409790039,11.230568885803223,11.250900983810425,11.246891736984253,11.224406719207764,11.099552154541016,412.9095973968506,15.975539445877075,10.56538462638855,11.214760541915894,10.561201810836792
41,9.875243902206421,10.412088871002197,10.860737323760986,11.025818824768066,11.154542207717896,11.182048797607422,11.14856243133545,11.15386962890625,11.223387241363525,344.1477544307709,15.228957891464233,10.07603406906128,11.577874898910522,10.11514925956726
42,10.238611936569214,10.561615467071533,10.872941255569458,11.053536891937256,11.186384677886963,11.191298484802246,11.193466663360596,11.115286588668823,10.968109369277954,424.5308880805969,15.858561038970947,10.471997261047363,11.091240167617798,10.332709789276123
43,10.192806243896484,10.636966705322266,10.970848321914673,11.11152195930481,11.247186422348022,11.289929151535034,11.330142259597778,11.352957248687744,11.34780764579773,415.5162703990936,15.573912382125854,10.278629779815674,11.031054496765137,10.754246711730957
44,12.002687692642212,12.23536491394043,12.528207063674927,12.64521074295044,12.65647578239441,12.496394872665405,12.23393988609314,11.896971225738525,11.478047370910645,96.53227186203003,16.66366696357727,11.15828537940979,11.826091766357422,11.160892963409424
45,9.961513757705688,13.549768447875977,10.581299304962158,10.7838613986969,11.20848536491394,11.24077558517456,11.264198064804077,11.283879280090332,11.283955097198486,210.79539251327515,15.531777143478394,10.196141958236694,10.728999376296997,10.233322620391846
46,10.260647296905518,10.690127611160278,11.004897832870483,11.192661762237549,11.31649661064148,11.333508729934692,11.333065271377563,11.291445255279541,11.160191297531128,414.51603388786316,16.183796405792236,10.656938076019287,11.222392320632935,10.640839576721191
47,10.295904874801636,10.642510652542114,10.975084781646729,11.133223533630371,11.241173267364502,11.181394100189209,11.252527236938477,11.271773338317871,10.870813369750977,394.00955080986023,17.25888705253601,10.406792402267456,10.900156259536743,10.149902820587158
48,10.140760898590088,10.379467725753784,10.643766403198242,10.813334703445435,11.016976594924927,10.900550842285156,10.965382099151611,10.896955251693726,10.836712837219238,101.64526915550232,15.77143669128418,10.403951406478882,10.873811960220337,10.326159238815308
49,9.711358547210693,10.21457839012146,10.727536916732788,10.879490613937378,11.012806177139282,11.03601861000061,11.036938905715942,10.999959707260132,11.083875894546509,275.70344281196594,15.121318101882935,9.937681436538696,10.448970794677734,9.951294422149658
50,10.306647062301636,10.647474527359009,10.977200269699097,11.108726024627686,11.310996532440186,11.514892816543579,11.311060428619385,11.344517469406128,11.303441524505615,418.834903717041,15.587728261947632,10.306900978088379,11.346435070037842,10.648367404937744
51,11.882856130599976,12.19917631149292,12.470791578292847,12.558614253997803,12.57328987121582,12.426803350448608,12.194894313812256,11.88670825958252,11.478126287460327,92.69511342048645,16.62471842765808,11.052201271057129,11.812955141067505,11.167919158935547
52,10.32307481765747,10.652060270309448,11.206254482269287,11.128378868103027,11.265461206436157,11.335070371627808,11.325993299484253,11.355886459350586,11.275591850280762,420.69775676727295,15.630360126495361,10.374148607254028,11.384442567825317,10.587874174118042
53,10.229065895080566,10.588565587997437,10.89712905883789,11.08453631401062,11.215386152267456,11.219619512557983,11.223595380783081,11.172173023223877,11.046252250671387,426.26107263565063,15.958830833435059,10.509584188461304,11.104836225509644,10.363524913787842
54,10.075746059417725,10.555106163024902,11.070709705352783,11.244637966156006,11.378896713256836,11.398369312286377,11.380341291427612,11.366441011428833,11.623335838317871,337.5194528102875,15.600846529006958,10.263801574707031,10.852128267288208,10.286496877670288
55,10.461193323135376,10.846880912780762,11.13708209991455,11.33091688156128,11.36149287223816,11.164281845092773,11.141418933868408,10.92249083518982,10.873250961303711,421.1614623069763,15.690541744232178,10.309376239776611,10.86074709892273,10.271801710128784
56,11.878204107284546,12.147525548934937,12.44976258277893,12.739424228668213,12.545297145843506,12.379475831985474,12.133220434188843,12.008612871170044,11.399784803390503,95.44993925094604,16.4809992313385,11.061820030212402,11.747631072998047,11.083178520202637
57,10.164462804794312,10.404372215270996,10.676782369613647,10.835797548294067,10.95316457748413,10.926660060882568,10.988064289093018,10.924593687057495,10.86041808128357,100.52867865562439,15.736019372940063,10.411870241165161,10.918854475021362,10.347240447998047
58,10.318789958953857,10.257993698120117,10.576891422271729,10.698622226715088,10.86750602722168,10.814761638641357,10.933897256851196,10.863439321517944,10.814636945724487,91.21327233314514,15.46049189567566,10.31208848953247,10.92280626296997,10.264264822006226
59,11.960395574569702,12.23539400100708,12.520530939102173,12.638994932174683,12.675658702850342,12.504398107528687,12.27052116394043,11.934187650680542,11.522461175918579,96.98977756500244,16.70576524734497,11.189308404922485,11.842118263244629,11.18619179725647
60,10.36245059967041,10.69673466682434,11.02617621421814,11.184590339660645,11.260218620300293,11.072852849960327,11.060007572174072,10.852518320083618,10.790369510650635,424.0406277179718,15.485907077789307,10.214745998382568,10.773053169250488,10.174931049346924
61,9.91525673866272,10.30879020690918,10.950114965438843,11.120415210723877,11.242422103881836,11.281863451004028,11.315449714660645,11.325338125228882,11.333575248718262,387.1230585575104,15.482747554779053,10.195892333984375,10.776741027832031,10.500845670700073
62,10.29139518737793,10.643573522567749,10.971015453338623,11.104509830474854,11.252867698669434,11.307190179824829,11.31857705116272,11.350914478302002,11.32077956199646,419.84302592277527,15.772461652755737,10.511203050613403,11.375417947769165,10.620673894882202
63,10.291367053985596,10.625370025634766,10.946961641311646,11.102745056152344,11.186017990112305,11.201205968856812,11.271490573883057,10.869743347167969,10.762825727462769,424.3442733287811,15.382384300231934,10.562557697296143,10.61277961730957,10.01440143585205
64,10.333043575286865,10.608208179473877,10.930320024490356,11.082638263702393,11.171076774597168,11.145508527755737,11.210841178894043,10.936192512512207,10.638976812362671,391.7745714187622,17.48638367652893,10.328883171081543,10.818132400512695,10.08819842338562
65,10.268970727920532,10.601340532302856,10.921924114227295,11.082600831985474,11.159331560134888,10.989646911621094,10.965991973876953,10.79774785041809,10.730798721313477,417.10310673713684,15.418565034866333,10.13670301437378,10.654551029205322,10.113879442214966
66,9.935780763626099,10.308073282241821,10.832396984100342,11.003337383270264,11.13188648223877,11.146927833557129,11.103888511657715,10.937976360321045,10.950296401977539,384.96338629722595,15.297074317932129,10.167026042938232,10.715352535247803,10.25806474685669
67,11.854956150054932,12.200912952423096,12.479413270950317,12.592080354690552,12.630401849746704,12.493411302566528,12.279573440551758,11.958221912384033,11.530170202255249,92.06812882423401,16.615432500839233,11.03809928894043,12.678583860397339,11.183502435684204
68,9.977547407150269,10.48673129081726,11.0361807346344,11.183533430099487,11.334798812866211,11.36092472076416,11.302207708358765,11.318878412246704,11.347975730895996,346.13023138046265,15.387450933456421,10.20737624168396,10.746484279632568,10.309205532073975
69,10.153339862823486,10.594019174575806,10.908960819244385,11.078210830688477,11.204329252243042,11.15010690689087,11.173052787780762,11.220043659210205,11.003738403320312,388.65564799308777,15.49830436706543,10.244611978530884,10.870986223220825,10.297090768814087
70,10.278993844985962,10.714903593063354,11.033410549163818,11.221023559570312,11.359023809432983,11.368895292282104,11.370859861373901,11.322588920593262,11.192920446395874,411.84043073654175,16.20940852165222,10.677905797958374,11.277556896209717,10.685543298721313
71,11.905791521072388,12.204468011856079,12.522720098495483,12.622697353363037,12.665279150009155,12.5060396194458,12.265744924545288,11.940094470977783,11.52896237373352,95.97485852241516,16.656455039978027,11.167518854141235,11.85596752166748,11.180617332458496
72,10.270697832107544,10.656419277191162,10.970880031585693,11.159494161605835,11.26889443397522,11.238447666168213,11.222439765930176,11.315336227416992,11.03106141090393,394.04637718200684,15.486125707626343,10.300822973251343,12.989229679107666,10.173745155334473
73,10.405782461166382,10.75521731376648,11.095033168792725,11.23518419265747,11.384763479232788,11.453221559524536,11.445608854293823,11.476462602615356,11.401607036590576,425.8112735748291,15.7715322971344,10.735400199890137,11.432294845581055,10.481864929199219
74,9.900776624679565,10.271393775939941,10.861201286315918,11.039847135543823,11.154474020004272,11.163304328918457,11.147624254226685,10.960054397583008,10.985568761825562,369.03025007247925,15.329122543334961,10.107748746871948,10.693455219268799,10.19185209274292
75,9.918748378753662,10.123953104019165,10.489031314849854,10.77611517906189,11.048576593399048,11.178576231002808,11.22443437576294,11.233112812042236,11.25882339477539,53.33282709121704,15.342148780822754,10.139159440994263,10.641838550567627,10.153147220611572
76,10.291420936584473,10.793352127075195,11.187942743301392,11.320602893829346,11.44027328491211,11.70882797241211,12.030590057373047,11.50291109085083,11.149993419647217,389.9997663497925,15.838061571121216,10.473082780838013,11.147884845733643,10.515648365020752
77,10.061167001724243,10.442315578460693,10.964445352554321,11.145384073257446,11.264942646026611,11.2893385887146,11.233039140701294,11.071181535720825,11.06643533706665,383.3097138404846,15.446402311325073,10.268234252929688,10.826626300811768,10.35509443283081
78,10.63657259941101,10.975295543670654,11.305799007415771,11.497115850448608,11.620960235595703,11.629157304763794,11.627216100692749,11.49240779876709,11.214404344558716,423.3082323074341,16.436861753463745,10.906230449676514,11.414072513580322,10.719139337539673
79,10.355796337127686,10.695974588394165,11.023633241653442,11.172075986862183,11.535043001174927,11.404956102371216,11.417293310165405,10.934280395507812,10.796109199523926,423.2263066768646,15.517024993896484,10.562477827072144,10.748257398605347,10.177759885787964
80,11.915384769439697,12.196105718612671,12.498401880264282,12.61964750289917,12.62878680229187,12.486067056655884,12.229253768920898,11.89248251914978,11.493582248687744,92.88071346282959,16.5958194732666,11.06458854675293,11.814379930496216,11.174982070922852
81,10.0297372341156,10.593834400177002,10.981743812561035,11.1507887840271,11.276906728744507,11.307566404342651,11.239482879638672,11.297860622406006,11.215240955352783,368.7339127063751,15.455936670303345,10.371400356292725,13.473600387573242,10.277541160583496
82,10.3420090675354,10.681697607040405,11.006574392318726,11.173111200332642,11.251283168792725,11.058832168579102,11.045165300369263,10.947478771209717,10.916291952133179,415.902307510376,15.51827335357666,10.195976257324219,10.72319221496582,10.184589862823486
83,10.041588306427002,10.427169799804688,10.979738235473633,11.143030881881714,11.248282432556152,11.263319969177246,11.225471258163452,11.067067384719849,11.093215942382812,383.64145064353943,15.597764015197754,10.331794500350952,10.872002124786377,10.374766111373901
84,10.243573665618896,10.564358234405518,10.869396209716797,11.051697254180908,11.180265188217163,11.188130378723145,11.19078016281128,11.128919124603271,11.11184811592102,425.1470012664795,15.831578493118286,10.469175338745117,11.081583499908447,10.536698579788208
85,10.320560932159424,10.683988094329834,11.014562368392944,11.21080732345581,11.329669713973999,11.3367018699646,11.342324018478394,11.268179178237915,11.13722538948059,425.57214403152466,16.110459804534912,10.5993173122406,11.20028018951416,10.460933208465576
86,10.62486219406128,10.806151866912842,11.068925857543945,11.278872013092041,11.315854549407959,11.128816366195679,11.10725474357605,10.89812707901001,10.813010692596436,424.503071308136,15.530145645141602,10.25039029121399,10.796422719955444,10.223670482635498
87,9.996969938278198,10.529492616653442,10.941293478012085,11.038847923278809,11.167774677276611,11.16353964805603,11.141151905059814,11.21008825302124,11.122401237487793,389.7602684497833,15.429275274276733,10.16190242767334,10.817455530166626,10.286978006362915
88,9.878671646118164,12.966193675994873,10.542758464813232,10.782504796981812,11.141300201416016,11.194345474243164,11.241297721862793,11.24960207939148,11.24941611289978,210.92436933517456,15.15700912475586,9.95320749282837,10.480847120285034,9.999816656112671
89,10.356769800186157,10.62604284286499,10.957234621047974,11.128362655639648,11.240375518798828,11.180274486541748,11.234648704528809,11.117982149124146,10.840680360794067,391.5264286994934,15.22929859161377,10.136774063110352,11.250549554824829,10.056554555892944
90,10.057240962982178,10.594176292419434,10.985830307006836,11.160915851593018,11.28001856803894,11.302248001098633,11.24448537826538,11.312520742416382,11.196681261062622,374.3524444103241,16.621525287628174,10.38022232055664,10.81256914138794,10.308576107025146
91,10.26980996131897,10.598113775253296,10.907850503921509,11.070257902145386,11.145098209381104,10.96027398109436,10.94750690460205,10.771713495254517,10.88660478591919,415.0283274650574,15.460150241851807,10.114065647125244,10.939119815826416,10.118295431137085
92,10.182566404342651,10.530617952346802,10.805479049682617,10.994105339050293,11.12303113937378,11.129501342773438,11.130457878112793,11.073148012161255,10.941694259643555,425.76111483573914,15.8067467212677,10.405352592468262,11.018200397491455,10.258081674575806
93,10.324942827224731,10.686390161514282,10.99578046798706,11.184607744216919,11.314782619476318,11.324798822402954,11.326567649841309,11.261271715164185,11.285301685333252,426.3481533527374,16.031760931015015,10.617746829986572,11.183082103729248,10.579444646835327
94,10.08877158164978,10.550025939941406,10.98840856552124,11.155957221984863,11.27114748954773,11.283222913742065,11.12862253189087,11.057381868362427,10.957902908325195,390.24407601356506,15.855374813079834,10.299588680267334,10.987892866134644,10.345357656478882
95,10.535576581954956,10.648342847824097,10.960577011108398,11.14124083518982,11.26426911354065,11.281608581542969,11.278138399124146,11.204012155532837,11.037614583969116,425.5962567329407,15.958765268325806,10.572049379348755,11.330122709274292,10.431742906570435
96,9.873893976211548,10.37258505821228,10.862830877304077,11.02670693397522,11.170064449310303,11.197720766067505,11.167536735534668,11.155259132385254,11.234022617340088,333.263783454895,15.255383491516113,10.868982076644897,10.587767124176025,10.090759038925171
97,10.41148567199707,10.792200803756714,11.1328866481781,11.312390565872192,11.428210020065308,11.470690727233887,11.384838104248047,11.446618556976318,11.128782033920288,391.85908675193787,15.807062149047852,10.474645137786865,14.476175785064697,10.410460710525513
98,10.274383783340454,10.60609221458435,10.917357683181763,11.097755432128906,11.226911783218384,11.233715534210205,11.24919080734253,11.148491621017456,11.006611585617065,425.8851158618927,15.928614616394043,10.502403497695923,11.086101055145264,10.489792108535767
99,10.480937480926514,10.296145677566528,10.554963827133179,10.639926671981812,10.754900455474854,10.79163908958435,10.936692714691162,10.829593420028687,10.84562063217163,86.08778071403503,15.919441938400269,10.337838649749756,10.827304124832153,10.248273849487305
