Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
0,9.299882650375366,9.495601415634155,6.774252891540527,6.5442955493927,6.802838087081909,6.352196455001831,6.689388275146484,6.56968092918396,6.597314834594727,6.53595495223999,6.717543363571167,6.657965183258057,6.456877946853638,6.205071926116943,6.093964338302612,6.670196294784546,6.696552515029907
1,9.3285973072052,9.666222333908081,6.830051422119141,6.477953195571899,6.672724723815918,6.264239311218262,6.718993425369263,6.6143128871917725,6.5963006019592285,6.657415390014648,6.62815523147583,6.73637318611145,6.325990676879883,6.142501354217529,5.983844518661499,6.588646411895752,6.753002643585205
2,9.250962734222412,9.419706106185913,6.713471174240112,6.400129079818726,6.68578577041626,6.321319103240967,6.947955846786499,6.693153619766235,6.674245119094849,6.845410346984863,6.8160929679870605,6.690593481063843,6.285985469818115,6.161507844924927,6.153125524520874,6.536221265792847,6.762552738189697
3,9.170234441757202,9.234081983566284,6.651301145553589,6.313083648681641,6.56217360496521,6.1340491771698,6.706615686416626,6.627574682235718,6.602535724639893,6.604182481765747,6.593971252441406,6.625326156616211,6.19236946105957,6.05340838432312,6.032184600830078,6.471450090408325,6.570517539978027
4,9.375563859939575,9.96404504776001,6.8898351192474365,6.555980682373047,6.7759108543396,6.2876365184783936,6.941493988037109,6.910923719406128,6.762064695358276,6.8435962200164795,6.803797483444214,6.838612079620361,6.347767353057861,6.246531009674072,6.000738620758057,6.677829027175903,6.753300189971924
5,9.100077629089355,9.095321893692017,6.575254678726196,6.2701256275177,6.444448709487915,6.118314504623413,6.581257581710815,6.528284549713135,6.491644620895386,6.516986131668091,6.460404872894287,6.494650840759277,6.173855543136597,6.013318300247192,5.8683178424835205,6.391633987426758,6.439080715179443
6,9.28663682937622,9.57430648803711,6.808186054229736,6.354999780654907,6.664226770401001,6.22871470451355,6.857580900192261,6.706500291824341,6.7057294845581055,6.744507312774658,6.696262836456299,6.737520217895508,6.266928195953369,6.122800827026367,5.991283655166626,6.534121751785278,6.685570240020752
7,12.71951699256897,13.55018401145935,9.299000024795532,8.641181230545044,9.04662013053894,8.566120147705078,9.184648990631104,9.33312177658081,9.276378154754639,9.584473371505737,8.899627685546875,9.457173347473145,8.549162864685059,8.37300992012024,8.167787551879883,8.85131549835205,9.06921672821045
8,9.127393245697021,8.92706847190857,6.529115676879883,6.275853395462036,6.521643877029419,6.152649402618408,6.698730945587158,6.508120775222778,6.595775842666626,6.503520727157593,6.472603797912598,6.469494581222534,6.181802988052368,6.086245775222778,5.916110038757324,6.469346523284912,6.455170392990112
9,9.433727979660034,9.89944314956665,6.9293296337127686,6.6262640953063965,6.834686756134033,6.330063343048096,6.986063718795776,6.915000915527344,6.7946696281433105,6.904850959777832,6.859015464782715,6.89883017539978,6.427217721939087,6.285852670669556,6.051043748855591,6.739908695220947,6.801527500152588
10,9.038563251495361,9.032445430755615,6.605472803115845,6.272443771362305,6.508244752883911,6.146777391433716,6.6707541942596436,6.634030818939209,6.538984298706055,6.570346117019653,6.550656318664551,6.471049070358276,6.176188230514526,6.019259929656982,5.8657824993133545,6.437692642211914,6.51356053352356
11,9.396099328994751,9.791217803955078,6.904884338378906,6.551354646682739,6.744096994400024,6.271935939788818,6.945551872253418,6.89933180809021,6.78244161605835,6.829318046569824,6.798566818237305,6.834208011627197,6.362348556518555,6.247858762741089,6.003475904464722,6.658332347869873,6.740635395050049
12,9.145615577697754,9.118341445922852,6.679459810256958,6.308421611785889,6.573032379150391,6.1868202686309814,6.739848852157593,6.698408842086792,6.625115156173706,6.631699800491333,6.598584890365601,6.5303874015808105,6.235149145126343,6.0859246253967285,5.926561594009399,6.484680652618408,6.568255662918091
13,9.541417837142944,9.979764223098755,6.974272727966309,6.627964735031128,6.9301536083221436,6.329796552658081,7.078903675079346,6.993579149246216,6.874821424484253,7.007418394088745,6.9553515911102295,7.008901119232178,6.440578937530518,6.317012310028076,6.053679466247559,6.756892919540405,6.871026039123535
14,9.39013934135437,9.624805212020874,6.867563009262085,6.499871730804443,6.669819593429565,6.284264326095581,6.723322629928589,6.63590145111084,6.593345642089844,6.6760759353637695,6.644913911819458,6.735460042953491,6.352874994277954,6.135890960693359,5.996597766876221,6.602951288223267,6.750186204910278
15,9.16934585571289,9.241154193878174,6.673271656036377,6.313871145248413,6.56885290145874,6.147997617721558,6.712083578109741,6.6280505657196045,6.595221519470215,6.605978965759277,6.609856605529785,6.60791540145874,6.221958875656128,6.067702293395996,6.045429706573486,6.475086212158203,6.578425884246826
16,9.509871006011963,9.653384685516357,6.637336254119873,6.439692258834839,6.661741256713867,6.330583333969116,6.869788408279419,6.917919397354126,6.745842695236206,6.826327800750732,6.808104038238525,6.789719581604004,6.289040565490723,6.15485405921936,6.034372568130493,6.553893804550171,6.738373279571533
17,12.81206727027893,13.078033924102783,9.263792514801025,8.65714406967163,9.068837404251099,8.550236940383911,9.41742467880249,9.351272821426392,9.310524702072144,9.4396812915802,8.929343223571777,9.470629930496216,8.558103561401367,8.451358079910278,8.139394521713257,8.830031871795654,9.084362030029297
18,9.381242513656616,9.9013512134552,6.909970045089722,6.557936191558838,6.790469169616699,6.295193910598755,6.943560600280762,6.913074254989624,6.804352760314941,6.840584754943848,6.816817283630371,6.846653699874878,6.3613831996917725,6.239054918289185,6.010467529296875,6.669849157333374,6.753903388977051
19,9.193793535232544,9.118298530578613,6.6079041957855225,6.313045978546143,6.496506929397583,6.143646717071533,6.508616209030151,6.588997840881348,6.565276622772217,6.6816558837890625,6.539356708526611,6.514047861099243,6.223642349243164,6.068994760513306,5.907258033752441,6.453958034515381,6.492979049682617
20,9.214110136032104,9.238105773925781,6.664259910583496,6.328456878662109,6.573606491088867,6.15319037437439,6.7211925983428955,6.625493288040161,6.6245551109313965,6.6280670166015625,6.631386041641235,6.625107526779175,6.2118425369262695,6.0619893074035645,5.918691158294678,6.492499589920044,6.583433151245117
21,9.199743747711182,9.592474699020386,6.701055526733398,6.332069635391235,6.576519250869751,6.161336421966553,6.779277563095093,6.686905145645142,6.623370409011841,6.707252025604248,6.646453142166138,6.704956531524658,6.20667576789856,6.090927362442017,5.86476469039917,6.459767580032349,6.642152547836304
22,9.420199394226074,9.60714602470398,6.588142156600952,6.362756967544556,6.603297710418701,6.266854763031006,6.820140600204468,6.8267223834991455,6.690263748168945,6.74245810508728,6.7200775146484375,6.691290378570557,6.230534076690674,6.079348087310791,5.962427377700806,6.4852213859558105,6.662582159042358
23,9.139726638793945,9.102110862731934,6.550222873687744,6.295314073562622,6.444322824478149,6.159959316253662,6.6033220291137695,6.532914638519287,6.511549472808838,6.537034273147583,6.4933998584747314,6.50580358505249,6.181730031967163,6.019968271255493,5.89530873298645,6.427859783172607,6.461078882217407
24,9.277772665023804,9.476251125335693,6.7715744972229,6.535768508911133,6.654917240142822,6.213599920272827,6.8260157108306885,6.740082502365112,6.692404747009277,6.6794328689575195,6.666020154953003,6.6102540493011475,6.289229393005371,6.22606897354126,5.9685962200164795,6.574293375015259,6.612419366836548
25,9.368629932403564,9.680128335952759,6.843721866607666,6.466752529144287,6.6543285846710205,6.253464937210083,6.705328941345215,6.612627983093262,6.592615842819214,6.650572061538696,6.622647047042847,6.722164154052734,6.314948797225952,6.117682218551636,5.966299295425415,6.575990676879883,6.735295057296753
26,9.450187921524048,9.804681301116943,6.922991037368774,6.579766273498535,6.767301797866821,6.286566257476807,6.947921514511108,6.9079790115356445,6.782169342041016,6.848187446594238,6.777320384979248,6.83816385269165,6.387368440628052,6.263092994689941,6.037599563598633,6.684429883956909,6.735600233078003
27,9.415338277816772,9.819061279296875,6.920154333114624,6.576579332351685,6.782218933105469,6.3022730350494385,6.960163593292236,6.887808561325073,6.772029399871826,6.853984832763672,6.816039323806763,6.841386795043945,6.385066032409668,6.273890495300293,6.019319772720337,6.686814069747925,6.766852140426636
28,9.419816732406616,9.832722425460815,6.8812689781188965,6.507091283798218,6.666965007781982,6.280341386795044,6.714629888534546,6.611321687698364,6.577017307281494,6.652008771896362,6.640207290649414,6.716689348220825,6.334062337875366,6.142828464508057,5.978563070297241,6.600964546203613,6.758021831512451
29,9.461190223693848,9.613647222518921,6.857779502868652,6.62636399269104,6.75242280960083,6.327615976333618,6.899880409240723,6.902108907699585,6.732601642608643,6.777074098587036,6.786153554916382,6.802224636077881,6.40519380569458,6.315306663513184,6.044610977172852,6.685237169265747,6.697354078292847
30,9.016210556030273,9.188817262649536,6.577455043792725,6.267929553985596,6.467945098876953,6.08101487159729,6.6168646812438965,6.5218706130981445,6.499382257461548,6.501463413238525,6.535756826400757,6.489148855209351,6.139860153198242,5.976426601409912,5.863212823867798,6.403736352920532,6.50128698348999
31,9.327146530151367,9.658886671066284,6.803191184997559,6.466968536376953,6.6267571449279785,6.252661943435669,6.682893991470337,6.609540939331055,6.553324222564697,6.623666048049927,6.609724283218384,6.69342827796936,6.307946681976318,6.1085875034332275,5.959846496582031,6.573049306869507,6.702552318572998
32,9.505103588104248,10.067673444747925,7.00147008895874,6.60067081451416,6.838285684585571,6.301086902618408,7.021870374679565,6.965528726577759,6.846985578536987,6.933950662612915,6.874889135360718,6.920622825622559,6.41789698600769,6.2872536182403564,6.064554929733276,6.731407880783081,6.8219850063323975
33,9.362221002578735,9.96063756942749,6.916412353515625,6.5444746017456055,6.744830131530762,6.261623382568359,6.934475421905518,6.887342214584351,6.774198055267334,6.809648752212524,6.801663875579834,6.797938585281372,6.339385509490967,6.216442346572876,5.961884021759033,6.645404577255249,6.7244579792022705
34,9.710498571395874,9.770583868026733,6.884522199630737,6.538571357727051,6.7895121574401855,6.355987548828125,7.3330159187316895,6.78263258934021,7.158195972442627,6.77241587638855,6.833116769790649,7.024231672286987,6.411998271942139,6.108273506164551,5.985126256942749,6.546793699264526,6.790830612182617
35,9.325921297073364,9.52215313911438,6.818898677825928,6.581297397613525,6.708075284957886,6.301470518112183,6.869953870773315,6.841843843460083,6.707226276397705,6.69182562828064,6.7609734535217285,6.661981821060181,6.3889124393463135,6.273300409317017,5.9951300621032715,6.6366286277771,6.678675889968872
36,9.4794762134552,9.802581548690796,6.904407739639282,6.606707572937012,6.807911157608032,6.331221342086792,6.944910287857056,6.883770942687988,6.796355247497559,6.924022197723389,6.8288893699646,6.886706113815308,6.456299066543579,6.2521185874938965,6.0437445640563965,6.6897873878479,6.776367425918579
37,9.157662868499756,9.166944980621338,6.727323055267334,6.344759941101074,6.601841926574707,6.219549894332886,6.827027797698975,6.762864112854004,6.697061538696289,6.713815212249756,6.673062086105347,6.5509352684021,6.256351470947266,6.108758926391602,5.940920114517212,6.519995927810669,6.640429496765137
38,9.07856297492981,9.121220111846924,6.673969268798828,6.310649394989014,6.561899185180664,6.170180797576904,6.585764408111572,6.691282272338867,6.6149280071258545,6.74775242805481,6.606612205505371,6.550740480422974,6.215672016143799,6.080629825592041,5.915092468261719,6.478605508804321,6.560377836227417
39,9.30508279800415,9.186535596847534,6.732817888259888,6.467682600021362,6.5885655879974365,6.248602390289307,6.686717987060547,6.6444251537323,6.558826208114624,6.546356439590454,6.625807046890259,6.587354898452759,6.305952072143555,6.179931402206421,6.032228946685791,6.603110313415527,6.60244607925415
