Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,142.10116910934448,356.1269986629486,243.13736176490784,541.0625450611115,847.7988629341125,848.722806930542,848.4020748138428,848.1777966022491,844.6538689136505,1041.8183524608612,224.67590975761414,150.12666130065918,1219.3858389854431,149.74950313568115
1,152.265207529068,385.21390414237976,282.90133810043335,693.0321907997131,1361.7779233455658,1339.870635509491,1300.1610536575317,1287.5814797878265,1277.1687898635864,1280.3357148170471,269.6884796619415,163.20184636116028,2285.0173404216766,201.9054696559906
2,138.0599286556244,342.10280323028564,226.29701495170593,506.33806228637695,757.7588694095612,758.752513885498,758.8971076011658,758.7400531768799,759.5931217670441,827.5551867485046,215.19820761680603,142.44451904296875,1011.7145342826843,143.19910740852356
3,155.1054801940918,388.30902123451233,286.21329736709595,695.1051454544067,1369.6397302150726,1351.3930566310883,1339.0407543182373,1327.531429052353,1299.9510762691498,1379.5372426509857,254.60646080970764,206.06999826431274,2288.1849086284637,147.90640807151794
4,151.99065256118774,396.9217565059662,306.6298761367798,792.6561963558197,1677.1148471832275,1637.5998497009277,1622.097068786621,1611.5194721221924,1597.4792392253876,1522.7120480537415,295.0926115512848,173.61162066459656,2917.526202917099,219.55036306381226
5,158.42926836013794,405.57539319992065,318.97270035743713,829.6677355766296,1811.8811311721802,1768.4473943710327,1758.1656754016876,1750.8272643089294,1701.096715927124,1714.4403183460236,303.7294194698334,259.7305238246918,3018.8668172359467,143.91030979156494
6,154.2057921886444,395.2240824699402,303.19774317741394,768.4130358695984,1617.595501422882,1603.2373077869415,1589.0301249027252,1585.6837284564972,1578.7818398475647,1496.0314424037933,354.2076346874237,186.4471390247345,2675.2282903194427,284.12940740585327
7,158.53665280342102,394.2528030872345,292.37854647636414,695.9886772632599,1359.2433416843414,1350.4735298156738,1341.0624992847443,1325.0831344127655,1297.2105221748352,1380.4807696342468,264.1097500324249,223.81300497055054,2265.3690972328186,151.14452862739563
8,142.5184178352356,356.0909695625305,244.1214520931244,541.2950553894043,848.2940061092377,849.2611086368561,848.9473836421967,848.909863948822,846.1315982341766,1035.99232172966,224.16601014137268,149.5529487133026,1222.495966911316,149.1390688419342
9,154.21241927146912,403.1228792667389,314.9397964477539,813.1438834667206,1733.1041977405548,1707.4868776798248,1700.9562046527863,1694.948811531067,1674.337613582611,1615.6261394023895,324.76351141929626,178.7358889579773,3053.254613876343,246.38342666625977
