Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[41.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[38.0],[41.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[41.0],[38.0],[41.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[41.0],[38.0],[41.0],[38.0],[41.0],[38.0],[41.0],[38.0],[41.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[41.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[41.0]
1,[38.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[38.0],[38.0],[38.0],[41.0],[38.0],[38.0],[38.0],[38.0],[41.0],[41.0],[38.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[38.0],[41.0],[38.0],[41.0],[40.0],[41.0],[38.0],[41.0],[41.0],[41.0],[38.0],[41.0],[38.0],[41.0],[38.0],[41.0],[38.0],[41.0],[38.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[41.0],[41.0],[38.0],[34.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[41.0],[38.0],[41.0],[41.0],[41.0],[38.0],[38.0],[41.0],[41.0],[41.0],[41.0],[38.0],[38.0]
2,[85.0],[225.0],[40.0],[30.0],[40.0],[225.0],[40.0],[85.0],[40.0],[85.0],[40.0],[40.0],[85.0],[40.0],[34.0],[181.0],[40.0],[40.0],[40.0],[40.0],[85.0],[85.0],[40.0],[30.0],[85.0],[85.0],[85.0],[225.0],[40.0],[85.0],[225.0],[40.0],[85.0],[85.0],[225.0],[225.0],[40.0],[40.0],[85.0],[30.0],[85.0],[85.0],[85.0],[40.0],[40.0],[225.0],[40.0],[40.0],[40.0],[40.0],[225.0],[40.0],[85.0],[85.0],[40.0],[85.0],[40.0],[30.0],[40.0],[40.0],[40.0],[40.0],[85.0],[40.0],[40.0],[85.0],[40.0],[30.0],[85.0],[225.0],[30.0],[40.0],[30.0],[40.0],[85.0],[40.0],[30.0],[30.0],[40.0],[40.0],[85.0],[34.0],[85.0],[40.0],[85.0],[40.0],[181.0],[225.0],[85.0],[85.0],[40.0],[40.0],[40.0],[85.0],[225.0],[40.0],[40.0],[40.0],[30.0],[85.0],[30.0],[85.0],[40.0],[40.0],[85.0],[40.0],[40.0],[40.0],[85.0],[85.0],[225.0],[40.0],[40.0],[85.0],[40.0],[225.0],[40.0],[225.0],[85.0],[225.0],[85.0],[40.0],[40.0],[85.0],[85.0]
3,[40.0],[85.0],[85.0],[225.0],[174.0],[85.0],[85.0],[40.0],[85.0],[174.0],[174.0],[85.0],[40.0],[30.0],[85.0],[85.0],[85.0],[85.0],[30.0],[85.0],[40.0],[174.0],[30.0],[181.0],[40.0],[225.0],[40.0],[85.0],[85.0],[40.0],[85.0],[225.0],[40.0],[40.0],[85.0],[40.0],[30.0],[85.0],[40.0],[40.0],[225.0],[40.0],[40.0],[225.0],[30.0],[158.0],[30.0],[30.0],[85.0],[85.0],[85.0],[30.0],[174.0],[40.0],[85.0],[40.0],[30.0],[40.0],[85.0],[85.0],[85.0],[30.0],[225.0],[85.0],[30.0],[40.0],[85.0],[174.0],[40.0],[40.0],[40.0],[85.0],[174.0],[85.0],[174.0],[30.0],[181.0],[40.0],[85.0],[225.0],[174.0],[30.0],[40.0],[30.0],[40.0],[30.0],[85.0],[40.0],[225.0],[40.0],[85.0],[85.0],[30.0],[40.0],[85.0],[85.0],[30.0],[85.0],[40.0],[40.0],[9.0],[35.0],[85.0],[85.0],[40.0],[225.0],[85.0],[30.0],[40.0],[174.0],[85.0],[225.0],[85.0],[40.0],[225.0],[85.0],[85.0],[85.0],[174.0],[85.0],[40.0],[85.0],[30.0],[174.0],[225.0]
4,[174.0],[40.0],[174.0],[40.0],[30.0],[40.0],[174.0],[174.0],[174.0],[40.0],[30.0],[225.0],[158.0],[174.0],[205.0],[105.0],[174.0],[158.0],[181.0],[174.0],[174.0],[40.0],[174.0],[158.0],[225.0],[40.0],[181.0],[40.0],[151.0],[225.0],[40.0],[174.0],[225.0],[174.0],[40.0],[85.0],[174.0],[174.0],[225.0],[174.0],[40.0],[174.0],[174.0],[85.0],[174.0],[40.0],[174.0],[174.0],[174.0],[225.0],[158.0],[174.0],[40.0],[225.0],[174.0],[225.0],[174.0],[158.0],[174.0],[174.0],[181.0],[174.0],[215.0],[225.0],[225.0],[225.0],[174.0],[40.0],[174.0],[85.0],[225.0],[174.0],[151.0],[174.0],[151.0],[146.0],[174.0],[174.0],[174.0],[30.0],[40.0],[35.0],[174.0],[225.0],[225.0],[174.0],[158.0],[30.0],[40.0],[250.0],[174.0],[225.0],[174.0],[225.0],[158.0],[174.0],[174.0],[225.0],[174.0],[174.0],[174.0],[205.0],[174.0],[174.0],[225.0],[85.0],[174.0],[174.0],[225.0],[40.0],[158.0],[85.0],[174.0],[174.0],[174.0],[40.0],[174.0],[158.0],[40.0],[40.0],[174.0],[174.0],[174.0],[225.0],[215.0]
5,[158.0],[158.0],[225.0],[174.0],[246.0],[158.0],[215.0],[225.0],[246.0],[158.0],[246.0],[174.0],[44.0],[251.0],[35.0],[40.0],[246.0],[174.0],[174.0],[151.0],[191.0],[215.0],[246.0],[174.0],[215.0],[158.0],[174.0],[158.0],[158.0],[174.0],[158.0],[251.0],[174.0],[249.0],[158.0],[158.0],[165.0],[191.0],[174.0],[225.0],[174.0],[251.0],[225.0],[158.0],[246.0],[78.0],[151.0],[165.0],[246.0],[174.0],[40.0],[165.0],[35.0],[174.0],[151.0],[174.0],[151.0],[174.0],[246.0],[246.0],[174.0],[225.0],[205.0],[174.0],[174.0],[174.0],[225.0],[158.0],[158.0],[174.0],[246.0],[151.0],[225.0],[151.0],[158.0],[215.0],[158.0],[146.0],[151.0],[174.0],[158.0],[225.0],[158.0],[174.0],[158.0],[246.0],[174.0],[158.0],[158.0],[225.0],[246.0],[174.0],[246.0],[174.0],[2.0],[191.0],[246.0],[174.0],[225.0],[225.0],[40.0],[225.0],[151.0],[215.0],[174.0],[158.0],[215.0],[246.0],[174.0],[151.0],[53.0],[174.0],[181.0],[250.0],[158.0],[158.0],[225.0],[78.0],[158.0],[158.0],[225.0],[215.0],[151.0],[40.0],[174.0]
6,[250.0],[2.0],[95.0],[158.0],[11.0],[2.0],[151.0],[151.0],[225.0],[215.0],[11.0],[158.0],[174.0],[151.0],[250.0],[174.0],[158.0],[215.0],[158.0],[158.0],[215.0],[225.0],[11.0],[40.0],[174.0],[174.0],[158.0],[78.0],[225.0],[158.0],[174.0],[158.0],[158.0],[4.0],[174.0],[151.0],[215.0],[158.0],[158.0],[215.0],[158.0],[151.0],[158.0],[174.0],[11.0],[2.0],[215.0],[215.0],[11.0],[95.0],[53.0],[225.0],[158.0],[158.0],[105.0],[158.0],[215.0],[35.0],[225.0],[225.0],[158.0],[251.0],[250.0],[215.0],[158.0],[243.0],[251.0],[35.0],[191.0],[158.0],[158.0],[251.0],[95.0],[105.0],[225.0],[174.0],[250.0],[158.0],[225.0],[215.0],[35.0],[174.0],[191.0],[167.0],[35.0],[4.0],[40.0],[174.0],[205.0],[215.0],[225.0],[158.0],[225.0],[241.0],[40.0],[35.0],[11.0],[243.0],[165.0],[158.0],[225.0],[250.0],[158.0],[243.0],[158.0],[174.0],[243.0],[11.0],[158.0],[9.0],[40.0],[251.0],[158.0],[225.0],[146.0],[2.0],[158.0],[40.0],[44.0],[2.0],[243.0],[243.0],[158.0],[215.0],[158.0]
7,[215.0],[53.0],[215.0],[151.0],[35.0],[174.0],[158.0],[35.0],[215.0],[168.0],[158.0],[151.0],[105.0],[225.0],[158.0],[158.0],[35.0],[53.0],[151.0],[225.0],[158.0],[158.0],[158.0],[2.0],[158.0],[250.0],[144.0],[2.0],[246.0],[251.0],[215.0],[35.0],[151.0],[225.0],[151.0],[78.0],[158.0],[241.0],[35.0],[158.0],[53.0],[105.0],[215.0],[243.0],[215.0],[174.0],[158.0],[225.0],[249.0],[158.0],[174.0],[215.0],[243.0],[4.0],[78.0],[151.0],[225.0],[221.0],[158.0],[158.0],[243.0],[146.0],[40.0],[243.0],[2.0],[158.0],[151.0],[168.0],[215.0],[151.0],[11.0],[158.0],[158.0],[215.0],[243.0],[251.0],[53.0],[225.0],[215.0],[158.0],[95.0],[158.0],[35.0],[158.0],[4.0],[158.0],[151.0],[151.0],[251.0],[174.0],[11.0],[215.0],[11.0],[158.0],[174.0],[158.0],[215.0],[215.0],[158.0],[191.0],[249.0],[4.0],[35.0],[4.0],[243.0],[243.0],[225.0],[35.0],[151.0],[158.0],[174.0],[146.0],[243.0],[158.0],[2.0],[174.0],[215.0],[2.0],[35.0],[174.0],[215.0],[158.0],[225.0],[158.0],[40.0]
8,[225.0],[151.0],[158.0],[2.0],[224.0],[151.0],[225.0],[158.0],[11.0],[193.0],[35.0],[215.0],[151.0],[215.0],[162.0],[234.0],[11.0],[2.0],[53.0],[95.0],[225.0],[30.0],[225.0],[144.0],[2.0],[9.0],[35.0],[35.0],[215.0],[249.0],[152.0],[191.0],[105.0],[158.0],[2.0],[251.0],[251.0],[105.0],[251.0],[4.0],[2.0],[78.0],[151.0],[2.0],[158.0],[251.0],[225.0],[144.0],[225.0],[168.0],[2.0],[158.0],[95.0],[249.0],[35.0],[215.0],[4.0],[85.0],[11.0],[11.0],[53.0],[158.0],[158.0],[2.0],[151.0],[35.0],[78.0],[85.0],[225.0],[35.0],[35.0],[225.0],[11.0],[251.0],[215.0],[158.0],[40.0],[241.0],[158.0],[243.0],[151.0],[4.0],[144.0],[241.0],[30.0],[35.0],[53.0],[2.0],[35.0],[221.0],[35.0],[151.0],[35.0],[152.0],[53.0],[44.0],[158.0],[152.0],[248.0],[215.0],[4.0],[162.0],[225.0],[158.0],[151.0],[215.0],[2.0],[158.0],[95.0],[95.0],[2.0],[78.0],[2.0],[105.0],[215.0],[35.0],[243.0],[174.0],[30.0],[53.0],[151.0],[151.0],[215.0],[53.0],[251.0]
9,[243.0],[95.0],[146.0],[144.0],[225.0],[35.0],[246.0],[78.0],[158.0],[251.0],[224.0],[243.0],[35.0],[158.0],[246.0],[144.0],[230.0],[151.0],[95.0],[215.0],[251.0],[18.0],[35.0],[146.0],[18.0],[148.0],[2.0],[243.0],[28.0],[2.0],[251.0],[22.0],[215.0],[241.0],[53.0],[215.0],[181.0],[2.0],[144.0],[221.0],[151.0],[158.0],[2.0],[215.0],[53.0],[144.0],[221.0],[251.0],[4.0],[230.0],[35.0],[251.0],[30.0],[151.0],[158.0],[105.0],[243.0],[205.0],[35.0],[35.0],[215.0],[215.0],[156.0],[151.0],[243.0],[151.0],[215.0],[205.0],[105.0],[2.0],[250.0],[215.0],[105.0],[158.0],[11.0],[144.0],[9.0],[144.0],[251.0],[234.0],[105.0],[248.0],[30.0],[148.0],[205.0],[151.0],[50.0],[243.0],[105.0],[144.0],[224.0],[246.0],[158.0],[4.0],[84.0],[241.0],[224.0],[151.0],[105.0],[251.0],[191.0],[246.0],[243.0],[151.0],[247.0],[151.0],[151.0],[225.0],[247.0],[221.0],[84.0],[2.0],[215.0],[30.0],[251.0],[127.0],[151.0],[32.0],[205.0],[151.0],[158.0],[73.0],[243.0],[251.0],[148.0]
