Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[60],[937],[738],[824],[112],[21],[712],[777],[427],[196],[373],[635],[256],[430],[180],[15],[550],[397],[986],[150],[33],[827],[221],[853],[298],[770],[464],[411],[85],[261],[998],[521],[540],[891],[27],[808],[666],[955],[169],[293],[635],[707],[91],[260],[361],[57],[2],[728],[926],[568],[485],[9],[569],[471],[838],[736],[204],[728],[414],[690],[342],[749],[188],[975],[379],[398],[111],[584],[33],[385],[791],[165],[758],[29],[324],[966],[747],[43],[36],[720],[112],[828],[88],[840],[713],[96],[458],[554],[218],[709],[321],[106],[214],[771],[325],[721],[521],[852],[314],[71],[616],[713],[295],[773],[135],[127],[65],[749],[881],[718],[349],[184],[989],[948],[976],[201],[708],[200],[758],[963],[907],[539],[904],[653],[219]
1,[501],[452],[149],[677],[953],[683],[702],[52],[598],[922],[539],[842],[719],[97],[2],[730],[745],[306],[634],[682],[889],[655],[481],[626],[33],[214],[473],[385],[320],[321],[983],[98],[824],[771],[786],[210],[244],[432],[660],[43],[711],[411],[342],[265],[246],[496],[117],[854],[224],[630],[316],[13],[565],[498],[86],[8],[176],[109],[675],[716],[823],[675],[967],[423],[755],[981],[283],[776],[447],[346],[939],[18],[199],[491],[709],[134],[475],[829],[135],[514],[206],[257],[414],[503],[78],[270],[700],[368],[407],[944],[964],[600],[756],[459],[932],[12],[319],[703],[280],[704],[645],[360],[495],[575],[215],[868],[515],[911],[736],[470],[487],[89],[649],[273],[733],[158],[879],[680],[616],[876],[499],[241],[953],[152],[13]
2,[125],[303],[340],[817],[778],[258],[918],[695],[236],[305],[406],[900],[49],[271],[577],[836],[866],[178],[306],[324],[269],[331],[339],[652],[332],[793],[450],[437],[649],[993],[959],[927],[666],[464],[826],[22],[106],[527],[9],[142],[305],[183],[122],[382],[400],[611],[94],[792],[442],[342],[700],[622],[932],[485],[958],[827],[368],[221],[977],[136],[789],[530],[149],[707],[410],[131],[636],[740],[555],[97],[300],[995],[365],[300],[903],[791],[834],[935],[333],[325],[570],[436],[914],[135],[109],[18],[490],[201],[890],[737],[990],[751],[271],[822],[281],[230],[129],[750],[65],[417],[167],[58],[25],[921],[424],[249],[558],[643],[514],[592],[251],[58],[160],[814],[872],[682],[950],[733],[416],[391],[477],[590],[708],[267],[275]
3,[735],[635],[352],[499],[607],[323],[348],[398],[948],[647],[976],[27],[706],[909],[575],[963],[814],[661],[811],[68],[271],[581],[230],[528],[527],[366],[964],[614],[710],[550],[646],[541],[738],[473],[804],[616],[987],[733],[833],[200],[554],[724],[724],[730],[809],[45],[174],[119],[98],[328],[317],[51],[959],[705],[19],[286],[296],[603],[807],[302],[777],[574],[390],[40],[623],[529],[232],[381],[664],[958],[894],[572],[566],[93],[418],[907],[217],[99],[301],[470],[713],[558],[173],[11],[290],[610],[60],[610],[904],[647],[638],[456],[644],[188],[360],[546],[689],[257],[953],[131],[862],[675],[384],[761],[96],[848],[30],[721],[350],[724],[857],[386],[650],[722],[465],[553],[972],[708],[28],[505],[811],[189],[232],[270],[923]
4,[560],[239],[485],[505],[390],[624],[271],[186],[585],[53],[150],[703],[417],[530],[61],[990],[4],[665],[993],[161],[877],[517],[476],[228],[969],[618],[923],[562],[385],[640],[242],[419],[699],[450],[973],[901],[149],[562],[353],[578],[720],[677],[781],[510],[824],[755],[76],[105],[319],[911],[21],[113],[398],[913],[56],[73],[964],[95],[612],[154],[687],[952],[547],[853],[457],[494],[795],[267],[803],[387],[309],[747],[462],[161],[79],[954],[472],[612],[120],[698],[914],[39],[641],[221],[526],[322],[849],[383],[562],[968],[468],[40],[414],[654],[644],[84],[308],[696],[389],[755],[899],[575],[459],[775],[643],[564],[379],[269],[226],[607],[81],[214],[923],[261],[364],[440],[685],[390],[671],[768],[526],[308],[222],[90],[450]
5,[343],[471],[335],[846],[788],[149],[121],[212],[161],[407],[734],[746],[187],[835],[614],[36],[157],[663],[222],[449],[4],[984],[869],[458],[991],[484],[595],[954],[21],[332],[672],[179],[887],[964],[136],[584],[633],[458],[41],[68],[569],[148],[519],[201],[478],[741],[302],[537],[829],[744],[927],[924],[459],[311],[993],[426],[279],[12],[460],[929],[89],[903],[687],[374],[560],[811],[757],[240],[208],[93],[854],[50],[861],[957],[566],[901],[624],[508],[339],[531],[773],[190],[25],[98],[164],[277],[762],[92],[138],[7],[397],[350],[26],[636],[849],[903],[997],[169],[591],[44],[710],[945],[641],[710],[681],[63],[848],[236],[732],[349],[357],[334],[874],[635],[142],[108],[979],[315],[406],[80],[885],[622],[704],[890],[216]
6,[323],[706],[172],[792],[190],[438],[26],[854],[502],[900],[798],[862],[123],[338],[686],[190],[328],[155],[456],[564],[804],[45],[342],[272],[953],[642],[113],[505],[760],[42],[361],[885],[197],[164],[345],[257],[281],[270],[804],[170],[75],[161],[259],[418],[585],[735],[748],[556],[7],[830],[126],[960],[861],[404],[385],[987],[798],[288],[635],[711],[929],[309],[517],[461],[478],[53],[760],[363],[647],[148],[254],[921],[491],[50],[419],[238],[190],[203],[115],[965],[750],[665],[426],[553],[782],[919],[563],[534],[659],[765],[531],[734],[161],[276],[29],[193],[305],[435],[879],[38],[112],[800],[705],[801],[498],[885],[490],[736],[295],[926],[304],[177],[452],[119],[412],[77],[224],[435],[688],[852],[45],[794],[943],[785],[143]
7,[949],[840],[934],[891],[669],[420],[452],[921],[399],[375],[876],[561],[148],[8],[602],[799],[794],[212],[791],[138],[93],[733],[26],[7],[350],[771],[718],[801],[296],[861],[563],[843],[575],[686],[981],[337],[959],[532],[771],[662],[342],[822],[717],[185],[561],[295],[993],[708],[300],[167],[693],[143],[94],[934],[324],[731],[564],[702],[340],[868],[384],[802],[707],[537],[784],[876],[956],[726],[131],[862],[413],[875],[31],[327],[767],[132],[57],[456],[429],[511],[589],[732],[324],[953],[575],[314],[423],[337],[963],[320],[45],[295],[599],[309],[96],[635],[541],[528],[431],[764],[480],[966],[361],[306],[132],[7],[890],[492],[677],[574],[162],[81],[609],[759],[235],[574],[397],[777],[81],[84],[89],[62],[380],[593],[240]
8,[944],[442],[642],[668],[984],[487],[545],[742],[850],[463],[462],[807],[808],[606],[1],[115],[757],[888],[162],[994],[935],[944],[804],[974],[923],[497],[756],[300],[870],[64],[325],[60],[422],[520],[878],[689],[968],[810],[639],[618],[123],[937],[979],[487],[150],[987],[761],[292],[730],[591],[729],[77],[995],[814],[680],[747],[803],[905],[792],[810],[965],[902],[651],[386],[25],[753],[481],[979],[526],[357],[762],[435],[435],[422],[449],[529],[418],[757],[214],[386],[313],[968],[995],[328],[992],[406],[751],[640],[740],[777],[660],[314],[867],[635],[379],[255],[619],[39],[457],[626],[298],[381],[292],[3],[527],[872],[522],[68],[782],[689],[367],[837],[629],[297],[287],[680],[494],[306],[470],[858],[94],[354],[337],[973],[160]
9,[421],[591],[629],[503],[875],[108],[196],[662],[925],[470],[315],[942],[803],[81],[639],[642],[356],[877],[58],[451],[706],[855],[745],[29],[173],[701],[365],[311],[115],[286],[21],[508],[321],[843],[904],[657],[484],[17],[521],[883],[990],[572],[44],[323],[884],[441],[491],[528],[411],[352],[356],[703],[25],[184],[81],[771],[977],[894],[94],[551],[991],[262],[391],[153],[718],[805],[596],[263],[841],[865],[633],[475],[560],[888],[232],[433],[889],[60],[324],[561],[486],[801],[281],[325],[605],[787],[448],[532],[300],[187],[11],[774],[886],[467],[906],[646],[379],[541],[184],[784],[869],[445],[729],[246],[290],[648],[60],[119],[643],[198],[116],[462],[878],[397],[641],[169],[358],[58],[170],[573],[49],[632],[237],[91],[5]
