Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
0,[67.0],[47.0],[359.0],[67.0],[67.0],[16.0],[47.0],[67.0],[359.0],[359.0],[47.0],[67.0],[359.0],[67.0],[67.0],[67.0],[359.0],[262.0],[47.0],[67.0],[17.0],[47.0],[359.0],[67.0],[47.0],[47.0],[47.0],[359.0],[67.0],[67.0],[359.0],[67.0],[359.0],[67.0],[359.0],[174.0],[359.0],[359.0],[67.0],[359.0],[359.0],[67.0],[359.0],[359.0],[47.0],[359.0],[359.0],[16.0],[47.0],[359.0],[67.0],[16.0],[359.0],[359.0],[359.0],[359.0],[67.0],[359.0],[359.0],[359.0],[67.0],[67.0],[359.0],[359.0],[359.0],[359.0],[359.0],[359.0],[359.0],[67.0],[262.0],[359.0],[359.0],[359.0],[47.0],[359.0],[359.0],[359.0],[359.0],[359.0],[67.0],[67.0],[359.0],[16.0],[67.0],[47.0],[47.0],[47.0],[17.0],[359.0],[359.0],[262.0],[359.0],[67.0],[359.0],[359.0],[359.0],[67.0],[67.0],[359.0]
1,[359.0],[359.0],[251.0],[359.0],[359.0],[359.0],[16.0],[359.0],[251.0],[67.0],[359.0],[359.0],[16.0],[359.0],[16.0],[359.0],[174.0],[67.0],[253.0],[359.0],[47.0],[239.0],[67.0],[359.0],[16.0],[359.0],[359.0],[17.0],[359.0],[359.0],[67.0],[359.0],[67.0],[359.0],[67.0],[340.0],[16.0],[67.0],[359.0],[47.0],[183.0],[359.0],[67.0],[67.0],[359.0],[251.0],[67.0],[359.0],[359.0],[16.0],[359.0],[202.0],[67.0],[251.0],[67.0],[67.0],[359.0],[67.0],[67.0],[67.0],[359.0],[359.0],[67.0],[67.0],[67.0],[67.0],[251.0],[67.0],[67.0],[359.0],[47.0],[67.0],[67.0],[67.0],[359.0],[67.0],[7.0],[251.0],[7.0],[67.0],[7.0],[359.0],[67.0],[359.0],[47.0],[359.0],[66.0],[359.0],[359.0],[67.0],[67.0],[359.0],[67.0],[359.0],[67.0],[67.0],[183.0],[359.0],[359.0],[67.0]
2,[251.0],[262.0],[66.0],[251.0],[17.0],[66.0],[359.0],[251.0],[67.0],[305.0],[340.0],[66.0],[251.0],[66.0],[359.0],[66.0],[47.0],[359.0],[340.0],[65.0],[359.0],[359.0],[355.0],[7.0],[251.0],[65.0],[250.0],[67.0],[251.0],[250.0],[66.0],[7.0],[251.0],[17.0],[66.0],[250.0],[9.0],[16.0],[2.0],[16.0],[254.0],[7.0],[17.0],[66.0],[251.0],[17.0],[66.0],[67.0],[308.0],[66.0],[251.0],[47.0],[17.0],[16.0],[253.0],[66.0],[17.0],[251.0],[16.0],[66.0],[17.0],[251.0],[183.0],[66.0],[66.0],[66.0],[174.0],[7.0],[16.0],[308.0],[359.0],[250.0],[251.0],[241.0],[16.0],[79.0],[202.0],[202.0],[254.0],[66.0],[254.0],[7.0],[7.0],[251.0],[359.0],[67.0],[359.0],[340.0],[67.0],[66.0],[17.0],[202.0],[16.0],[250.0],[253.0],[66.0],[67.0],[7.0],[251.0],[17.0]
3,[66.0],[183.0],[332.0],[66.0],[66.0],[253.0],[253.0],[65.0],[358.0],[88.0],[66.0],[65.0],[10.0],[65.0],[251.0],[251.0],[66.0],[251.0],[251.0],[7.0],[67.0],[340.0],[304.0],[288.0],[308.0],[66.0],[67.0],[355.0],[7.0],[7.0],[16.0],[65.0],[66.0],[106.0],[270.0],[16.0],[51.0],[251.0],[262.0],[66.0],[7.0],[251.0],[65.0],[7.0],[66.0],[308.0],[21.0],[241.0],[340.0],[268.0],[66.0],[359.0],[7.0],[174.0],[66.0],[65.0],[251.0],[183.0],[7.0],[251.0],[65.0],[17.0],[308.0],[16.0],[16.0],[251.0],[66.0],[270.0],[66.0],[254.0],[67.0],[254.0],[308.0],[261.0],[308.0],[251.0],[67.0],[254.0],[262.0],[360.0],[262.0],[355.0],[56.0],[174.0],[183.0],[308.0],[7.0],[66.0],[308.0],[65.0],[66.0],[47.0],[17.0],[7.0],[7.0],[253.0],[305.0],[182.0],[7.0],[66.0]
4,[16.0],[67.0],[65.0],[65.0],[251.0],[17.0],[66.0],[66.0],[183.0],[304.0],[253.0],[251.0],[66.0],[7.0],[7.0],[65.0],[65.0],[65.0],[65.0],[355.0],[7.0],[253.0],[17.0],[358.0],[9.0],[253.0],[7.0],[340.0],[17.0],[355.0],[305.0],[56.0],[358.0],[65.0],[254.0],[130.0],[66.0],[7.0],[251.0],[305.0],[65.0],[298.0],[7.0],[202.0],[7.0],[317.0],[305.0],[7.0],[251.0],[106.0],[304.0],[251.0],[305.0],[66.0],[239.0],[16.0],[308.0],[17.0],[253.0],[65.0],[304.0],[7.0],[65.0],[251.0],[250.0],[65.0],[305.0],[183.0],[106.0],[18.0],[254.0],[183.0],[66.0],[7.0],[65.0],[66.0],[166.0],[186.0],[250.0],[332.0],[250.0],[66.0],[358.0],[67.0],[202.0],[250.0],[340.0],[254.0],[7.0],[17.0],[340.0],[67.0],[66.0],[355.0],[358.0],[37.0],[130.0],[35.0],[17.0],[251.0]
5,[65.0],[7.0],[239.0],[17.0],[183.0],[261.0],[340.0],[17.0],[250.0],[251.0],[251.0],[7.0],[47.0],[305.0],[183.0],[56.0],[254.0],[358.0],[17.0],[66.0],[355.0],[66.0],[250.0],[354.0],[66.0],[340.0],[355.0],[308.0],[253.0],[340.0],[251.0],[340.0],[202.0],[66.0],[308.0],[183.0],[10.0],[40.0],[355.0],[340.0],[262.0],[130.0],[66.0],[169.0],[360.0],[346.0],[353.0],[355.0],[65.0],[109.0],[253.0],[66.0],[358.0],[10.0],[250.0],[288.0],[355.0],[66.0],[66.0],[253.0],[268.0],[66.0],[270.0],[45.0],[251.0],[7.0],[354.0],[251.0],[253.0],[250.0],[250.0],[130.0],[253.0],[340.0],[340.0],[253.0],[305.0],[47.0],[308.0],[358.0],[308.0],[253.0],[251.0],[130.0],[308.0],[340.0],[251.0],[251.0],[294.0],[251.0],[355.0],[130.0],[261.0],[66.0],[66.0],[250.0],[253.0],[205.0],[355.0],[253.0]
6,[7.0],[308.0],[253.0],[268.0],[250.0],[7.0],[251.0],[253.0],[105.0],[178.0],[276.0],[308.0],[174.0],[106.0],[340.0],[183.0],[340.0],[305.0],[261.0],[304.0],[262.0],[65.0],[66.0],[340.0],[65.0],[184.0],[152.0],[47.0],[65.0],[175.0],[10.0],[251.0],[308.0],[362.0],[251.0],[251.0],[239.0],[10.0],[66.0],[65.0],[56.0],[65.0],[340.0],[262.0],[79.0],[250.0],[105.0],[66.0],[304.0],[9.0],[250.0],[250.0],[262.0],[47.0],[65.0],[340.0],[66.0],[7.0],[40.0],[250.0],[166.0],[358.0],[262.0],[340.0],[65.0],[16.0],[254.0],[239.0],[340.0],[270.0],[17.0],[251.0],[268.0],[253.0],[304.0],[234.0],[152.0],[308.0],[358.0],[250.0],[358.0],[56.0],[250.0],[317.0],[166.0],[251.0],[308.0],[308.0],[16.0],[7.0],[354.0],[308.0],[308.0],[251.0],[130.0],[251.0],[7.0],[355.0],[358.0],[65.0]
7,[130.0],[65.0],[340.0],[7.0],[79.0],[40.0],[321.0],[268.0],[308.0],[278.0],[250.0],[16.0],[358.0],[358.0],[358.0],[250.0],[268.0],[298.0],[268.0],[251.0],[56.0],[251.0],[183.0],[152.0],[106.0],[247.0],[308.0],[251.0],[254.0],[56.0],[355.0],[358.0],[183.0],[268.0],[355.0],[333.0],[47.0],[65.0],[358.0],[261.0],[358.0],[340.0],[308.0],[253.0],[16.0],[65.0],[358.0],[17.0],[183.0],[51.0],[65.0],[40.0],[202.0],[317.0],[16.0],[251.0],[297.0],[250.0],[56.0],[308.0],[66.0],[253.0],[251.0],[7.0],[202.0],[340.0],[130.0],[253.0],[358.0],[251.0],[56.0],[96.0],[275.0],[358.0],[175.0],[19.0],[183.0],[270.0],[340.0],[17.0],[37.0],[130.0],[340.0],[205.0],[250.0],[253.0],[67.0],[79.0],[261.0],[268.0],[253.0],[65.0],[268.0],[152.0],[251.0],[358.0],[81.0],[46.0],[340.0],[262.0]
8,[268.0],[251.0],[47.0],[253.0],[253.0],[56.0],[45.0],[304.0],[46.0],[10.0],[19.0],[268.0],[287.0],[354.0],[253.0],[340.0],[304.0],[21.0],[359.0],[340.0],[340.0],[268.0],[251.0],[184.0],[333.0],[275.0],[254.0],[253.0],[66.0],[251.0],[253.0],[253.0],[253.0],[251.0],[239.0],[18.0],[253.0],[253.0],[56.0],[253.0],[270.0],[46.0],[42.0],[250.0],[355.0],[355.0],[251.0],[261.0],[250.0],[47.0],[150.0],[56.0],[175.0],[9.0],[251.0],[101.0],[177.0],[151.0],[251.0],[340.0],[68.0],[250.0],[185.0],[72.0],[355.0],[253.0],[7.0],[294.0],[105.0],[340.0],[358.0],[298.0],[7.0],[17.0],[9.0],[239.0],[250.0],[294.0],[130.0],[56.0],[66.0],[251.0],[261.0],[268.0],[268.0],[65.0],[254.0],[253.0],[340.0],[275.0],[7.0],[66.0],[253.0],[51.0],[340.0],[254.0],[355.0],[36.0],[308.0],[183.0]
9,[358.0],[355.0],[250.0],[355.0],[175.0],[340.0],[23.0],[250.0],[340.0],[66.0],[308.0],[304.0],[317.0],[21.0],[352.0],[352.0],[183.0],[106.0],[239.0],[10.0],[251.0],[51.0],[308.0],[304.0],[51.0],[135.0],[56.0],[268.0],[106.0],[253.0],[56.0],[66.0],[250.0],[340.0],[253.0],[127.0],[65.0],[66.0],[183.0],[251.0],[308.0],[358.0],[270.0],[268.0],[254.0],[340.0],[317.0],[321.0],[270.0],[304.0],[47.0],[275.0],[88.0],[254.0],[56.0],[304.0],[309.0],[174.0],[358.0],[74.0],[258.0],[105.0],[253.0],[202.0],[152.0],[56.0],[47.0],[124.0],[174.0],[253.0],[251.0],[40.0],[202.0],[251.0],[251.0],[266.0],[358.0],[124.0],[66.0],[340.0],[251.0],[358.0],[16.0],[10.0],[7.0],[332.0],[253.0],[354.0],[358.0],[253.0],[250.0],[340.0],[304.0],[56.0],[332.0],[56.0],[106.0],[251.0],[253.0],[308.0]
