Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[142.0],[553.0],[790.0],[142.0],[377.0],[139.0],[553.0],[37.0],[631.0],[631.0],[30.0],[905.0],[504.0],[529.0],[905.0],[142.0],[666.0],[642.0],[411.0],[345.0],[890.0],[375.0],[142.0],[642.0],[693.0],[204.0],[861.0],[139.0],[443.0],[739.0],[593.0],[829.0],[669.0],[273.0],[293.0],[15.0],[377.0],[244.0],[823.0],[642.0],[957.0],[504.0],[340.0],[428.0],[377.0],[390.0],[631.0],[340.0],[629.0],[899.0],[631.0],[276.0],[297.0],[829.0],[162.0],[390.0],[139.0],[427.0],[669.0],[226.0],[377.0],[739.0],[142.0],[696.0],[538.0],[631.0],[631.0],[204.0],[823.0],[631.0],[345.0],[693.0],[463.0],[390.0],[722.0],[693.0],[669.0],[244.0],[739.0],[377.0],[629.0],[204.0],[957.0],[716.0],[273.0],[142.0],[504.0],[823.0],[696.0],[463.0],[390.0],[236.0],[363.0],[453.0],[139.0],[236.0],[791.0],[829.0],[947.0],[696.0],[463.0],[642.0],[381.0],[739.0],[366.0],[204.0],[724.0],[411.0],[479.0],[340.0],[453.0],[629.0],[529.0],[504.0],[580.0],[829.0],[846.0],[519.0],[226.0],[620.0],[642.0],[580.0],[453.0],[751.0],[676.0]
1,[463.0],[957.0],[993.0],[888.0],[504.0],[631.0],[236.0],[602.0],[753.0],[580.0],[340.0],[753.0],[739.0],[176.0],[236.0],[920.0],[336.0],[823.0],[244.0],[957.0],[752.0],[888.0],[226.0],[829.0],[722.0],[739.0],[521.0],[829.0],[903.0],[722.0],[644.0],[693.0],[846.0],[696.0],[139.0],[240.0],[142.0],[553.0],[30.0],[139.0],[949.0],[463.0],[888.0],[173.0],[236.0],[669.0],[553.0],[947.0],[248.0],[824.0],[957.0],[174.0],[259.0],[949.0],[463.0],[949.0],[411.0],[193.0],[340.0],[823.0],[345.0],[204.0],[739.0],[949.0],[463.0],[506.0],[957.0],[390.0],[453.0],[739.0],[375.0],[248.0],[739.0],[693.0],[905.0],[204.0],[453.0],[888.0],[905.0],[453.0],[580.0],[139.0],[273.0],[866.0],[244.0],[345.0],[506.0],[453.0],[580.0],[142.0],[846.0],[390.0],[791.0],[504.0],[905.0],[846.0],[673.0],[273.0],[162.0],[248.0],[949.0],[162.0],[804.0],[905.0],[555.0],[504.0],[886.0],[739.0],[463.0],[390.0],[553.0],[504.0],[773.0],[739.0],[340.0],[739.0],[538.0],[126.0],[631.0],[835.0],[631.0],[693.0],[722.0],[779.0],[905.0]
2,[345.0],[823.0],[486.0],[739.0],[506.0],[642.0],[753.0],[381.0],[248.0],[30.0],[506.0],[139.0],[949.0],[738.0],[411.0],[438.0],[738.0],[293.0],[947.0],[139.0],[86.0],[829.0],[479.0],[693.0],[823.0],[273.0],[187.0],[30.0],[349.0],[753.0],[134.0],[236.0],[377.0],[753.0],[236.0],[921.0],[739.0],[506.0],[693.0],[463.0],[693.0],[739.0],[829.0],[887.0],[676.0],[553.0],[538.0],[722.0],[411.0],[765.0],[753.0],[475.0],[725.0],[538.0],[642.0],[248.0],[947.0],[903.0],[829.0],[142.0],[340.0],[538.0],[411.0],[676.0],[236.0],[293.0],[375.0],[753.0],[30.0],[669.0],[204.0],[949.0],[142.0],[139.0],[676.0],[538.0],[696.0],[504.0],[411.0],[693.0],[669.0],[506.0],[553.0],[978.0],[676.0],[453.0],[829.0],[829.0],[846.0],[204.0],[411.0],[580.0],[794.0],[580.0],[345.0],[463.0],[790.0],[905.0],[226.0],[142.0],[888.0],[693.0],[21.0],[829.0],[270.0],[739.0],[344.0],[390.0],[411.0],[722.0],[669.0],[739.0],[760.0],[236.0],[345.0],[722.0],[377.0],[524.0],[244.0],[673.0],[949.0],[411.0],[504.0],[594.0],[30.0]
3,[226.0],[753.0],[340.0],[538.0],[829.0],[888.0],[244.0],[804.0],[693.0],[411.0],[888.0],[204.0],[293.0],[109.0],[248.0],[556.0],[909.0],[631.0],[30.0],[642.0],[663.0],[30.0],[829.0],[949.0],[739.0],[642.0],[866.0],[553.0],[960.0],[377.0],[647.0],[340.0],[273.0],[453.0],[846.0],[899.0],[411.0],[823.0],[463.0],[248.0],[846.0],[888.0],[642.0],[94.0],[411.0],[411.0],[642.0],[453.0],[244.0],[715.0],[453.0],[120.0],[57.0],[162.0],[30.0],[676.0],[823.0],[831.0],[888.0],[905.0],[829.0],[273.0],[139.0],[642.0],[390.0],[479.0],[390.0],[538.0],[629.0],[139.0],[236.0],[463.0],[553.0],[753.0],[142.0],[463.0],[375.0],[553.0],[377.0],[905.0],[273.0],[693.0],[722.0],[53.0],[345.0],[479.0],[244.0],[375.0],[411.0],[957.0],[631.0],[340.0],[954.0],[345.0],[293.0],[553.0],[84.0],[139.0],[829.0],[204.0],[693.0],[957.0],[790.0],[30.0],[198.0],[293.0],[529.0],[949.0],[248.0],[453.0],[248.0],[226.0],[576.0],[642.0],[947.0],[580.0],[949.0],[180.0],[204.0],[38.0],[142.0],[479.0],[888.0],[336.0],[949.0]
4,[538.0],[142.0],[517.0],[248.0],[739.0],[142.0],[947.0],[773.0],[823.0],[375.0],[463.0],[846.0],[248.0],[173.0],[226.0],[42.0],[814.0],[411.0],[553.0],[631.0],[153.0],[753.0],[669.0],[676.0],[676.0],[142.0],[695.0],[236.0],[883.0],[204.0],[383.0],[739.0],[142.0],[629.0],[669.0],[593.0],[722.0],[693.0],[226.0],[538.0],[30.0],[538.0],[293.0],[866.0],[273.0],[293.0],[676.0],[411.0],[631.0],[297.0],[846.0],[173.0],[956.0],[693.0],[676.0],[957.0],[30.0],[933.0],[273.0],[244.0],[504.0],[463.0],[580.0],[273.0],[453.0],[377.0],[340.0],[244.0],[846.0],[340.0],[846.0],[669.0],[162.0],[204.0],[236.0],[453.0],[538.0],[390.0],[162.0],[204.0],[248.0],[479.0],[696.0],[936.0],[142.0],[463.0],[753.0],[957.0],[204.0],[888.0],[676.0],[273.0],[660.0],[30.0],[463.0],[504.0],[158.0],[888.0],[753.0],[453.0],[139.0],[846.0],[134.0],[722.0],[776.0],[905.0],[189.0],[345.0],[340.0],[823.0],[226.0],[553.0],[419.0],[957.0],[829.0],[204.0],[204.0],[576.0],[846.0],[211.0],[340.0],[463.0],[273.0],[524.0],[846.0]
5,[888.0],[693.0],[668.0],[753.0],[629.0],[504.0],[629.0],[760.0],[236.0],[947.0],[204.0],[340.0],[888.0],[285.0],[629.0],[385.0],[723.0],[30.0],[696.0],[453.0],[967.0],[693.0],[696.0],[739.0],[204.0],[162.0],[640.0],[479.0],[842.0],[453.0],[950.0],[226.0],[244.0],[888.0],[753.0],[486.0],[823.0],[411.0],[829.0],[377.0],[580.0],[479.0],[375.0],[590.0],[823.0],[248.0],[506.0],[463.0],[669.0],[194.0],[479.0],[659.0],[349.0],[345.0],[506.0],[506.0],[753.0],[916.0],[248.0],[463.0],[139.0],[753.0],[823.0],[538.0],[411.0],[696.0],[949.0],[139.0],[753.0],[642.0],[629.0],[244.0],[506.0],[949.0],[580.0],[846.0],[506.0],[739.0],[629.0],[676.0],[453.0],[390.0],[204.0],[563.0],[949.0],[538.0],[739.0],[553.0],[30.0],[753.0],[30.0],[479.0],[409.0],[506.0],[273.0],[580.0],[729.0],[947.0],[553.0],[846.0],[375.0],[453.0],[658.0],[162.0],[58.0],[463.0],[292.0],[479.0],[226.0],[696.0],[504.0],[957.0],[526.0],[823.0],[411.0],[506.0],[273.0],[371.0],[506.0],[208.0],[236.0],[846.0],[226.0],[163.0],[162.0]
6,[162.0],[236.0],[86.0],[693.0],[411.0],[957.0],[580.0],[573.0],[580.0],[340.0],[957.0],[538.0],[693.0],[933.0],[829.0],[382.0],[230.0],[676.0],[504.0],[236.0],[716.0],[293.0],[905.0],[340.0],[949.0],[669.0],[586.0],[957.0],[118.0],[669.0],[464.0],[142.0],[375.0],[957.0],[248.0],[505.0],[905.0],[463.0],[139.0],[204.0],[676.0],[722.0],[453.0],[608.0],[226.0],[722.0],[390.0],[142.0],[947.0],[462.0],[411.0],[615.0],[529.0],[846.0],[293.0],[463.0],[377.0],[185.0],[390.0],[506.0],[293.0],[829.0],[345.0],[139.0],[162.0],[463.0],[722.0],[949.0],[739.0],[236.0],[905.0],[453.0],[846.0],[30.0],[846.0],[142.0],[293.0],[947.0],[504.0],[739.0],[411.0],[888.0],[693.0],[665.0],[162.0],[248.0],[823.0],[504.0],[375.0],[375.0],[693.0],[947.0],[152.0],[957.0],[244.0],[411.0],[488.0],[669.0],[30.0],[375.0],[676.0],[676.0],[307.0],[248.0],[385.0],[345.0],[769.0],[340.0],[273.0],[631.0],[390.0],[273.0],[522.0],[411.0],[642.0],[669.0],[453.0],[779.0],[453.0],[632.0],[162.0],[244.0],[345.0],[188.0],[631.0]
7,[204.0],[30.0],[131.0],[722.0],[642.0],[669.0],[162.0],[993.0],[30.0],[676.0],[949.0],[30.0],[162.0],[428.0],[293.0],[832.0],[134.0],[236.0],[479.0],[204.0],[243.0],[905.0],[846.0],[823.0],[669.0],[453.0],[988.0],[244.0],[126.0],[411.0],[892.0],[162.0],[949.0],[949.0],[142.0],[109.0],[696.0],[642.0],[506.0],[506.0],[377.0],[553.0],[905.0],[477.0],[340.0],[676.0],[947.0],[375.0],[580.0],[593.0],[722.0],[532.0],[687.0],[631.0],[553.0],[669.0],[829.0],[687.0],[642.0],[30.0],[905.0],[244.0],[949.0],[580.0],[293.0],[273.0],[888.0],[888.0],[888.0],[506.0],[463.0],[629.0],[905.0],[236.0],[30.0],[957.0],[553.0],[204.0],[631.0],[642.0],[722.0],[236.0],[453.0],[84.0],[947.0],[244.0],[631.0],[248.0],[226.0],[829.0],[722.0],[753.0],[581.0],[273.0],[580.0],[293.0],[526.0],[676.0],[722.0],[580.0],[642.0],[669.0],[101.0],[479.0],[169.0],[162.0],[524.0],[248.0],[905.0],[905.0],[340.0],[375.0],[771.0],[204.0],[905.0],[340.0],[722.0],[955.0],[293.0],[715.0],[30.0],[676.0],[463.0],[214.0],[553.0]
8,[506.0],[162.0],[593.0],[463.0],[553.0],[375.0],[949.0],[771.0],[142.0],[642.0],[504.0],[739.0],[553.0],[301.0],[204.0],[896.0],[37.0],[905.0],[538.0],[722.0],[593.0],[846.0],[139.0],[629.0],[293.0],[504.0],[447.0],[411.0],[419.0],[504.0],[472.0],[204.0],[390.0],[642.0],[693.0],[152.0],[846.0],[669.0],[888.0],[293.0],[375.0],[340.0],[390.0],[384.0],[293.0],[693.0],[340.0],[479.0],[204.0],[567.0],[390.0],[326.0],[526.0],[453.0],[226.0],[244.0],[244.0],[176.0],[947.0],[236.0],[753.0],[722.0],[375.0],[957.0],[629.0],[693.0],[642.0],[293.0],[676.0],[293.0],[30.0],[479.0],[345.0],[411.0],[506.0],[375.0],[204.0],[479.0],[506.0],[244.0],[390.0],[957.0],[504.0],[358.0],[553.0],[676.0],[142.0],[949.0],[390.0],[453.0],[669.0],[629.0],[822.0],[479.0],[957.0],[142.0],[438.0],[957.0],[676.0],[888.0],[248.0],[829.0],[412.0],[846.0],[79.0],[631.0],[176.0],[580.0],[453.0],[139.0],[696.0],[463.0],[899.0],[676.0],[506.0],[846.0],[248.0],[159.0],[504.0],[172.0],[905.0],[696.0],[162.0],[335.0],[479.0]
9,[947.0],[580.0],[113.0],[846.0],[753.0],[204.0],[905.0],[682.0],[453.0],[479.0],[553.0],[236.0],[345.0],[831.0],[888.0],[673.0],[874.0],[669.0],[453.0],[676.0],[575.0],[411.0],[390.0],[553.0],[538.0],[629.0],[60.0],[226.0],[716.0],[162.0],[159.0],[631.0],[693.0],[463.0],[888.0],[956.0],[236.0],[139.0],[244.0],[905.0],[553.0],[753.0],[823.0],[112.0],[957.0],[580.0],[739.0],[377.0],[479.0],[866.0],[506.0],[800.0],[274.0],[142.0],[580.0],[631.0],[479.0],[519.0],[722.0],[829.0],[390.0],[696.0],[248.0],[629.0],[139.0],[823.0],[739.0],[463.0],[139.0],[696.0],[739.0],[293.0],[888.0],[580.0],[411.0],[629.0],[30.0],[345.0],[676.0],[888.0],[139.0],[905.0],[340.0],[326.0],[846.0],[957.0],[377.0],[226.0],[479.0],[669.0],[273.0],[293.0],[682.0],[829.0],[629.0],[375.0],[918.0],[753.0],[846.0],[669.0],[390.0],[30.0],[95.0],[642.0],[486.0],[823.0],[365.0],[293.0],[538.0],[739.0],[753.0],[340.0],[524.0],[142.0],[390.0],[226.0],[676.0],[529.0],[390.0],[128.0],[629.0],[629.0],[236.0],[816.0],[506.0]
