Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[226.0],[553.0],[436.0],[142.0],[534.0],[467.0],[553.0],[602.0],[631.0],[743.0],[408.0],[905.0],[462.0],[627.0],[905.0],[142.0],[593.0],[925.0],[419.0],[874.0],[326.0],[633.0],[226.0],[270.0],[352.0],[650.0],[861.0],[736.0],[249.0],[428.0],[824.0],[226.0],[298.0],[273.0],[234.0],[965.0],[377.0],[188.0],[823.0],[993.0],[957.0],[791.0],[340.0],[660.0],[377.0],[390.0],[538.0],[819.0],[248.0],[953.0],[840.0],[142.0],[820.0],[832.0],[655.0],[586.0],[139.0],[665.0],[669.0],[226.0],[377.0],[273.0],[5.0],[768.0],[538.0],[872.0],[672.0],[204.0],[208.0],[925.0],[345.0],[693.0],[463.0],[139.0],[211.0],[842.0],[669.0],[804.0],[138.0],[453.0],[273.0],[685.0],[957.0],[534.0],[345.0],[142.0],[614.0],[823.0],[696.0],[957.0],[390.0],[236.0],[219.0],[453.0],[94.0],[531.0],[173.0],[273.0],[889.0],[696.0],[463.0],[693.0],[905.0],[840.0],[967.0],[593.0],[292.0],[411.0],[479.0],[453.0],[623.0],[695.0],[378.0],[245.0],[580.0],[243.0],[903.0],[189.0],[226.0],[104.0],[866.0],[580.0],[409.0],[390.0],[692.0]
1,[142.0],[524.0],[340.0],[240.0],[185.0],[758.0],[408.0],[589.0],[693.0],[852.0],[914.0],[993.0],[464.0],[145.0],[247.0],[52.0],[517.0],[769.0],[633.0],[868.0],[965.0],[738.0],[529.0],[866.0],[693.0],[204.0],[715.0],[416.0],[519.0],[919.0],[60.0],[776.0],[84.0],[477.0],[190.0],[462.0],[905.0],[640.0],[30.0],[428.0],[152.0],[633.0],[227.0],[326.0],[558.0],[925.0],[631.0],[427.0],[993.0],[462.0],[674.0],[950.0],[575.0],[162.0],[189.0],[848.0],[431.0],[384.0],[593.0],[265.0],[96.0],[739.0],[142.0],[676.0],[239.0],[517.0],[570.0],[753.0],[941.0],[915.0],[666.0],[217.0],[553.0],[390.0],[722.0],[13.0],[453.0],[244.0],[385.0],[498.0],[447.0],[204.0],[584.0],[245.0],[273.0],[0.0],[895.0],[356.0],[846.0],[505.0],[852.0],[467.0],[804.0],[354.0],[139.0],[330.0],[409.0],[829.0],[88.0],[248.0],[794.0],[642.0],[332.0],[217.0],[456.0],[204.0],[700.0],[385.0],[666.0],[189.0],[129.0],[874.0],[627.0],[697.0],[477.0],[531.0],[538.0],[330.0],[265.0],[230.0],[642.0],[479.0],[593.0],[765.0],[676.0]
2,[593.0],[18.0],[134.0],[788.0],[371.0],[310.0],[462.0],[695.0],[886.0],[537.0],[903.0],[653.0],[864.0],[384.0],[236.0],[419.0],[298.0],[201.0],[32.0],[978.0],[890.0],[170.0],[633.0],[633.0],[531.0],[94.0],[563.0],[829.0],[330.0],[738.0],[837.0],[829.0],[593.0],[858.0],[290.0],[461.0],[903.0],[823.0],[427.0],[90.0],[694.0],[230.0],[682.0],[92.0],[676.0],[640.0],[309.0],[965.0],[968.0],[770.0],[283.0],[57.0],[349.0],[245.0],[650.0],[390.0],[872.0],[223.0],[367.0],[427.0],[666.0],[328.0],[301.0],[382.0],[70.0],[173.0],[631.0],[903.0],[330.0],[346.0],[811.0],[17.0],[798.0],[519.0],[530.0],[874.0],[155.0],[274.0],[739.0],[189.0],[633.0],[933.0],[825.0],[234.0],[936.0],[73.0],[419.0],[63.0],[22.0],[558.0],[227.0],[94.0],[558.0],[837.0],[650.0],[791.0],[94.0],[960.0],[933.0],[298.0],[978.0],[409.0],[746.0],[157.0],[385.0],[249.0],[630.0],[446.0],[463.0],[623.0],[669.0],[242.0],[330.0],[185.0],[965.0],[829.0],[840.0],[804.0],[152.0],[471.0],[378.0],[217.0],[330.0],[60.0],[804.0]
3,[837.0],[305.0],[593.0],[965.0],[615.0],[821.0],[96.0],[848.0],[73.0],[792.0],[650.0],[673.0],[141.0],[185.0],[500.0],[981.0],[899.0],[462.0],[986.0],[593.0],[120.0],[765.0],[412.0],[95.0],[486.0],[965.0],[126.0],[139.0],[94.0],[807.0],[602.0],[503.0],[899.0],[794.0],[508.0],[874.0],[249.0],[842.0],[807.0],[409.0],[207.0],[152.0],[503.0],[96.0],[488.0],[84.0],[955.0],[520.0],[348.0],[887.0],[176.0],[488.0],[689.0],[72.0],[431.0],[873.0],[10.0],[558.0],[64.0],[619.0],[319.0],[113.0],[832.0],[581.0],[453.0],[60.0],[390.0],[1.0],[94.0],[739.0],[907.0],[959.0],[131.0],[955.0],[477.0],[738.0],[419.0],[477.0],[715.0],[794.0],[661.0],[798.0],[537.0],[444.0],[838.0],[496.0],[525.0],[983.0],[866.0],[684.0],[612.0],[824.0],[581.0],[615.0],[118.0],[610.0],[496.0],[641.0],[157.0],[336.0],[510.0],[81.0],[326.0],[986.0],[580.0],[138.0],[488.0],[452.0],[720.0],[534.0],[245.0],[627.0],[647.0],[510.0],[946.0],[506.0],[581.0],[477.0],[204.0],[208.0],[84.0],[322.0],[759.0],[919.0],[794.0]
4,[707.0],[673.0],[866.0],[134.0],[367.0],[382.0],[581.0],[575.0],[185.0],[965.0],[950.0],[563.0],[618.0],[660.0],[914.0],[281.0],[522.0],[488.0],[312.0],[345.0],[602.0],[375.0],[821.0],[281.0],[794.0],[640.0],[118.0],[27.0],[955.0],[253.0],[687.0],[173.0],[652.0],[593.0],[612.0],[508.0],[986.0],[39.0],[604.0],[724.0],[519.0],[195.0],[647.0],[746.0],[520.0],[308.0],[338.0],[346.0],[960.0],[443.0],[633.0],[978.0],[712.0],[725.0],[581.0],[18.0],[769.0],[840.0],[17.0],[823.0],[978.0],[521.0],[138.0],[627.0],[240.0],[650.0],[769.0],[330.0],[942.0],[848.0],[437.0],[197.0],[366.0],[22.0],[589.0],[453.0],[519.0],[738.0],[852.0],[695.0],[467.0],[145.0],[729.0],[84.0],[307.0],[154.0],[447.0],[105.0],[531.0],[344.0],[653.0],[640.0],[660.0],[129.0],[971.0],[236.0],[899.0],[597.0],[602.0],[503.0],[540.0],[790.0],[563.0],[307.0],[433.0],[965.0],[201.0],[701.0],[381.0],[583.0],[227.0],[456.0],[919.0],[524.0],[503.0],[769.0],[243.0],[5.0],[760.0],[33.0],[22.0],[813.0],[638.0],[383.0],[949.0]
5,[296.0],[895.0],[70.0],[152.0],[962.0],[87.0],[804.0],[456.0],[456.0],[715.0],[410.0],[80.0],[427.0],[558.0],[70.0],[94.0],[520.0],[330.0],[282.0],[238.0],[201.0],[840.0],[422.0],[592.0],[950.0],[519.0],[330.0],[118.0],[486.0],[739.0],[522.0],[665.0],[846.0],[443.0],[593.0],[813.0],[650.0],[852.0],[161.0],[328.0],[729.0],[582.0],[292.0],[207.0],[326.0],[665.0],[981.0],[459.0],[965.0],[874.0],[490.0],[837.0],[319.0],[274.0],[516.0],[92.0],[411.0],[496.0],[981.0],[185.0],[139.0],[593.0],[660.0],[304.0],[71.0],[348.0],[425.0],[650.0],[215.0],[109.0],[652.0],[265.0],[981.0],[192.0],[813.0],[185.0],[60.0],[338.0],[389.0],[201.0],[510.0],[675.0],[240.0],[410.0],[59.0],[503.0],[155.0],[128.0],[832.0],[714.0],[211.0],[887.0],[955.0],[832.0],[7.0],[851.0],[798.0],[197.0],[162.0],[615.0],[743.0],[981.0],[245.0],[269.0],[599.0],[503.0],[612.0],[250.0],[751.0],[954.0],[602.0],[307.0],[304.0],[581.0],[647.0],[128.0],[933.0],[589.0],[73.0],[399.0],[949.0],[978.0],[427.0],[738.0],[337.0]
6,[101.0],[170.0],[685.0],[615.0],[428.0],[852.0],[395.0],[993.0],[705.0],[593.0],[842.0],[549.0],[724.0],[633.0],[741.0],[126.0],[943.0],[443.0],[411.0],[70.0],[741.0],[330.0],[466.0],[383.0],[326.0],[305.0],[381.0],[600.0],[187.0],[861.0],[22.0],[599.0],[433.0],[16.0],[159.0],[899.0],[981.0],[22.0],[794.0],[265.0],[14.0],[259.0],[798.0],[503.0],[529.0],[382.0],[120.0],[462.0],[623.0],[903.0],[63.0],[84.0],[559.0],[682.0],[409.0],[416.0],[608.0],[769.0],[300.0],[682.0],[599.0],[866.0],[435.0],[278.0],[570.0],[798.0],[904.0],[652.0],[249.0],[531.0],[765.0],[658.0],[505.0],[599.0],[412.0],[693.0],[348.0],[521.0],[874.0],[583.0],[673.0],[792.0],[665.0],[593.0],[281.0],[452.0],[625.0],[503.0],[981.0],[385.0],[84.0],[612.0],[330.0],[459.0],[391.0],[886.0],[953.0],[261.0],[144.0],[974.0],[58.0],[627.0],[701.0],[886.0],[633.0],[599.0],[211.0],[39.0],[255.0],[32.0],[300.0],[226.0],[84.0],[428.0],[426.0],[70.0],[916.0],[443.0],[723.0],[155.0],[938.0],[477.0],[500.0],[637.0],[516.0]
7,[516.0],[384.0],[384.0],[765.0],[821.0],[797.0],[812.0],[705.0],[146.0],[580.0],[185.0],[783.0],[239.0],[682.0],[503.0],[185.0],[619.0],[642.0],[523.0],[464.0],[217.0],[524.0],[765.0],[141.0],[925.0],[389.0],[738.0],[599.0],[158.0],[195.0],[932.0],[120.0],[838.0],[496.0],[503.0],[67.0],[106.0],[940.0],[462.0],[206.0],[289.0],[567.0],[477.0],[593.0],[496.0],[396.0],[575.0],[955.0],[629.0],[189.0],[769.0],[874.0],[503.0],[593.0],[281.0],[738.0],[673.0],[274.0],[25.0],[983.0],[227.0],[281.0],[389.0],[965.0],[422.0],[773.0],[3.0],[524.0],[670.0],[15.0],[488.0],[524.0],[383.0],[13.0],[768.0],[524.0],[146.0],[426.0],[155.0],[877.0],[590.0],[647.0],[794.0],[539.0],[384.0],[650.0],[326.0],[383.0],[173.0],[895.0],[519.0],[319.0],[563.0],[396.0],[172.0],[145.0],[365.0],[650.0],[891.0],[593.0],[209.0],[215.0],[307.0],[899.0],[981.0],[17.0],[152.0],[247.0],[59.0],[500.0],[348.0],[629.0],[738.0],[557.0],[106.0],[539.0],[490.0],[21.0],[239.0],[526.0],[505.0],[593.0],[870.0],[4.0],[700.0]
8,[562.0],[794.0],[794.0],[326.0],[310.0],[180.0],[650.0],[886.0],[559.0],[798.0],[526.0],[148.0],[452.0],[943.0],[986.0],[837.0],[462.0],[823.0],[945.0],[957.0],[180.0],[0.0],[695.0],[510.0],[769.0],[666.0],[824.0],[488.0],[326.0],[583.0],[760.0],[570.0],[870.0],[980.0],[104.0],[152.0],[358.0],[99.0],[955.0],[365.0],[866.0],[716.0],[32.0],[192.0],[581.0],[427.0],[145.0],[282.0],[851.0],[185.0],[381.0],[894.0],[903.0],[798.0],[842.0],[158.0],[382.0],[519.0],[97.0],[433.0],[933.0],[519.0],[860.0],[696.0],[67.0],[435.0],[437.0],[234.0],[32.0],[547.0],[926.0],[376.0],[141.0],[682.0],[666.0],[986.0],[966.0],[500.0],[861.0],[684.0],[529.0],[650.0],[722.0],[874.0],[344.0],[975.0],[760.0],[120.0],[362.0],[824.0],[469.0],[348.0],[371.0],[866.0],[524.0],[745.0],[309.0],[814.0],[503.0],[526.0],[971.0],[936.0],[586.0],[211.0],[660.0],[925.0],[496.0],[428.0],[26.0],[635.0],[589.0],[339.0],[128.0],[119.0],[532.0],[298.0],[955.0],[488.0],[281.0],[779.0],[966.0],[673.0],[436.0],[887.0],[959.0]
9,[861.0],[637.0],[633.0],[849.0],[377.0],[274.0],[524.0],[15.0],[702.0],[211.0],[632.0],[814.0],[921.0],[180.0],[653.0],[70.0],[234.0],[794.0],[831.0],[715.0],[577.0],[317.0],[239.0],[185.0],[56.0],[619.0],[182.0],[528.0],[443.0],[728.0],[185.0],[860.0],[831.0],[227.0],[866.0],[409.0],[933.0],[819.0],[185.0],[642.0],[384.0],[884.0],[348.0],[427.0],[866.0],[991.0],[224.0],[794.0],[433.0],[960.0],[341.0],[695.0],[453.0],[503.0],[330.0],[301.0],[650.0],[185.0],[809.0],[694.0],[710.0],[510.0],[599.0],[573.0],[250.0],[281.0],[536.0],[666.0],[929.0],[831.0],[71.0],[445.0],[820.0],[356.0],[526.0],[284.0],[66.0],[330.0],[633.0],[288.0],[794.0],[336.0],[612.0],[807.0],[714.0],[665.0],[615.0],[665.0],[496.0],[687.0],[298.0],[650.0],[837.0],[539.0],[362.0],[456.0],[602.0],[503.0],[813.0],[192.0],[650.0],[743.0],[185.0],[702.0],[423.0],[22.0],[70.0],[348.0],[799.0],[130.0],[955.0],[787.0],[292.0],[794.0],[215.0],[536.0],[673.0],[633.0],[352.0],[668.0],[385.0],[242.0],[832.0],[539.0],[773.0]
