Iteration,Sim_0,Sim_1,Sim_2
0,[143],[198],[243]
1,[180],[274],[10]
2,[426],[249],[343]
3,[210],[313],[300]
4,[268],[177],[53]
5,[466],[163],[170]
6,[457],[39],[397]
7,[408],[20],[218]
8,[150],[187],[145]
9,[52],[172],[157]
10,[287],[156],[219]
11,[185],[414],[481]
12,[474],[476],[432]
13,[303],[140],[453]
14,[336],[263],[72]
15,[30],[48],[108]
16,[105],[302],[187]
17,[172],[253],[68]
18,[54],[376],[400]
19,[377],[319],[485]
20,[188],[5],[35]
21,[19],[416],[260]
22,[23],[42],[8]
23,[440],[212],[444]
24,[327],[41],[151]
25,[399],[137],[42]
26,[7],[354],[6]
27,[396],[293],[319]
28,[267],[292],[449]
29,[321],[371],[298]
30,[156],[450],[215]
31,[432],[278],[475]
32,[282],[341],[223]
33,[410],[406],[464]
34,[484],[365],[320]
35,[232],[441],[483]
36,[297],[176],[296]
37,[24],[344],[245]
38,[413],[388],[216]
39,[261],[158],[208]
40,[478],[93],[87]
41,[53],[318],[372]
42,[68],[246],[275]
43,[248],[397],[463]
44,[2],[391],[48]
45,[363],[148],[52]
46,[356],[377],[299]
47,[292],[477],[139]
48,[407],[435],[268]
49,[443],[394],[70]
50,[319],[424],[396]
51,[167],[472],[283]
52,[252],[485],[153]
53,[381],[74],[261]
54,[27],[97],[293]
55,[244],[128],[445]
56,[222],[368],[46]
57,[272],[270],[71]
58,[226],[236],[316]
59,[124],[192],[392]
60,[243],[49],[405]
61,[42],[24],[341]
62,[151],[243],[149]
63,[481],[86],[78]
64,[106],[272],[3]
65,[197],[255],[44]
66,[393],[499],[185]
67,[254],[420],[324]
68,[144],[334],[493]
69,[99],[247],[363]
70,[51],[178],[434]
71,[373],[404],[230]
72,[455],[85],[236]
73,[74],[412],[442]
74,[384],[335],[326]
75,[129],[281],[118]
76,[269],[226],[191]
77,[299],[407],[466]
78,[170],[0],[94]
79,[203],[206],[123]
80,[12],[470],[173]
81,[49],[72],[130]
82,[161],[258],[88]
83,[353],[17],[190]
84,[211],[457],[329]
85,[123],[309],[16]
86,[499],[389],[235]
87,[208],[189],[360]
88,[227],[218],[64]
89,[199],[164],[240]
90,[13],[61],[122]
91,[447],[84],[47]
92,[116],[320],[499]
93,[207],[184],[359]
94,[94],[185],[165]
95,[390],[117],[172]
96,[274],[8],[278]
97,[451],[82],[349]
98,[359],[410],[492]
99,[489],[186],[344]
100,[335],[95],[406]
101,[50],[81],[428]
102,[251],[36],[167]
103,[338],[437],[232]
104,[294],[44],[11]
105,[200],[482],[421]
106,[79],[357],[369]
107,[182],[323],[266]
108,[301],[392],[305]
109,[490],[227],[431]
110,[397],[38],[328]
111,[411],[257],[373]
112,[386],[33],[197]
113,[394],[114],[408]
114,[35],[104],[125]
115,[178],[92],[258]
116,[38],[22],[54]
117,[369],[497],[62]
118,[414],[413],[438]
119,[395],[433],[207]
120,[140],[303],[15]
121,[98],[229],[154]
122,[194],[27],[220]
123,[462],[360],[63]
124,[441],[69],[127]
125,[138],[136],[163]
126,[171],[373],[361]
127,[176],[495],[394]
128,[266],[4],[353]
129,[230],[122],[101]
130,[391],[107],[491]
131,[64],[195],[454]
132,[155],[385],[367]
133,[18],[210],[250]
134,[195],[232],[337]
135,[461],[493],[403]
136,[215],[135],[162]
137,[109],[201],[342]
138,[28],[214],[31]
139,[240],[324],[303]
140,[367],[73],[17]
141,[237],[442],[470]
142,[259],[481],[273]
143,[125],[458],[95]
144,[366],[209],[105]
145,[469],[188],[399]
146,[15],[431],[461]
147,[318],[166],[301]
148,[439],[352],[196]
149,[33],[207],[364]
150,[209],[125],[484]
151,[497],[478],[107]
152,[296],[79],[26]
153,[59],[112],[386]
154,[445],[305],[29]
155,[96],[375],[422]
156,[95],[380],[109]
157,[157],[474],[135]
158,[421],[409],[272]
159,[224],[430],[446]
160,[279],[285],[357]
161,[328],[239],[426]
162,[424],[471],[365]
163,[82],[115],[82]
164,[127],[279],[202]
165,[468],[111],[383]
166,[234],[202],[45]
167,[120],[427],[113]
168,[10],[466],[339]
169,[73],[231],[323]
170,[435],[422],[354]
171,[486],[67],[104]
172,[316],[479],[61]
173,[212],[162],[313]
174,[325],[488],[410]
175,[258],[50],[381]
176,[231],[16],[166]
177,[351],[307],[430]
178,[220],[332],[60]
179,[1],[9],[205]
180,[337],[308],[214]
181,[9],[291],[181]
182,[196],[358],[183]
183,[115],[152],[443]
184,[45],[415],[276]
185,[190],[331],[133]
186,[362],[473],[288]
187,[246],[47],[182]
188,[36],[160],[189]
189,[423],[434],[429]
190,[229],[480],[114]
191,[378],[19],[112]
192,[256],[381],[239]
193,[255],[426],[267]
194,[228],[282],[7]
195,[55],[52],[27]
196,[471],[18],[473]
197,[344],[180],[308]
198,[63],[411],[184]
199,[375],[487],[255]
200,[21],[315],[93]
201,[403],[328],[286]
202,[43],[405],[246]
203,[70],[149],[97]
204,[160],[269],[458]
205,[198],[203],[234]
206,[438],[183],[271]
207,[358],[87],[247]
208,[60],[40],[56]
209,[245],[11],[148]
210,[80],[350],[200]
211,[41],[288],[297]
212,[253],[382],[22]
213,[97],[165],[388]
214,[77],[94],[414]
215,[75],[317],[404]
216,[112],[467],[106]
217,[20],[216],[58]
218,[76],[393],[34]
219,[163],[58],[5]
220,[238],[14],[304]
221,[458],[194],[345]
222,[25],[287],[471]
223,[465],[222],[195]
224,[290],[143],[156]
225,[352],[51],[174]
226,[418],[268],[177]
227,[405],[277],[159]
228,[437],[168],[147]
229,[32],[23],[489]
230,[400],[244],[356]
231,[239],[299],[13]
232,[83],[267],[390]
233,[130],[429],[138]
234,[433],[463],[0]
235,[16],[126],[90]
236,[309],[446],[311]
