Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[372.0],[437.0],[437.0],[155.0],[437.0],[5.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[5.0],[372.0],[372.0],[372.0],[24.0],[372.0],[372.0],[437.0],[24.0],[372.0],[437.0],[372.0],[24.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[370.0],[372.0],[437.0],[27.0],[372.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[437.0],[24.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[437.0],[372.0],[366.0],[437.0],[372.0],[372.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[437.0],[437.0],[372.0],[372.0],[372.0],[437.0],[372.0],[372.0],[372.0],[24.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0],[372.0]
1,[12.0],[24.0],[24.0],[437.0],[437.0],[437.0],[437.0],[437.0],[372.0],[5.0],[301.0],[437.0],[155.0],[372.0],[372.0],[372.0],[301.0],[437.0],[437.0],[437.0],[372.0],[317.0],[437.0],[437.0],[437.0],[437.0],[437.0],[127.0],[437.0],[471.0],[437.0],[437.0],[437.0],[437.0],[370.0],[437.0],[437.0],[437.0],[372.0],[437.0],[437.0],[437.0],[219.0],[437.0],[301.0],[372.0],[24.0],[36.0],[24.0],[437.0],[437.0],[402.0],[372.0],[372.0],[219.0],[333.0],[437.0],[155.0],[372.0],[301.0],[437.0],[437.0],[437.0],[437.0],[437.0],[437.0],[437.0],[5.0],[437.0],[333.0],[437.0],[372.0],[372.0],[437.0],[370.0],[437.0],[437.0],[437.0],[437.0],[437.0],[24.0],[437.0],[372.0],[24.0],[437.0],[303.0],[437.0],[437.0],[24.0],[437.0],[437.0],[437.0],[437.0],[437.0],[437.0],[333.0],[372.0],[437.0],[372.0],[155.0],[437.0],[437.0],[437.0],[437.0],[437.0],[24.0],[37.0],[437.0],[372.0],[372.0],[437.0],[437.0],[437.0],[370.0],[437.0],[437.0],[437.0],[437.0],[437.0],[100.0],[437.0],[370.0],[396.0],[437.0],[367.0]
2,[372.0],[437.0],[239.0],[453.0],[301.0],[430.0],[219.0],[333.0],[529.0],[437.0],[303.0],[317.0],[437.0],[5.0],[402.0],[437.0],[374.0],[372.0],[5.0],[301.0],[301.0],[219.0],[333.0],[301.0],[301.0],[301.0],[473.0],[370.0],[36.0],[396.0],[301.0],[333.0],[333.0],[24.0],[128.0],[301.0],[301.0],[333.0],[301.0],[36.0],[155.0],[36.0],[301.0],[396.0],[437.0],[437.0],[437.0],[437.0],[437.0],[372.0],[333.0],[437.0],[219.0],[396.0],[86.0],[372.0],[60.0],[437.0],[36.0],[437.0],[301.0],[24.0],[301.0],[335.0],[301.0],[317.0],[155.0],[437.0],[134.0],[437.0],[301.0],[121.0],[370.0],[301.0],[301.0],[301.0],[301.0],[301.0],[301.0],[333.0],[437.0],[24.0],[303.0],[437.0],[370.0],[492.0],[372.0],[241.0],[437.0],[120.0],[333.0],[301.0],[36.0],[370.0],[473.0],[372.0],[5.0],[317.0],[437.0],[372.0],[301.0],[24.0],[36.0],[155.0],[303.0],[294.0],[437.0],[333.0],[333.0],[36.0],[301.0],[24.0],[301.0],[396.0],[529.0],[392.0],[301.0],[372.0],[301.0],[437.0],[333.0],[437.0],[24.0],[155.0],[437.0]
3,[127.0],[155.0],[437.0],[301.0],[232.0],[317.0],[301.0],[24.0],[332.0],[301.0],[317.0],[303.0],[301.0],[24.0],[317.0],[479.0],[372.0],[430.0],[430.0],[5.0],[333.0],[437.0],[24.0],[5.0],[333.0],[219.0],[402.0],[24.0],[301.0],[437.0],[219.0],[155.0],[317.0],[301.0],[430.0],[333.0],[103.0],[301.0],[396.0],[301.0],[333.0],[66.0],[396.0],[389.0],[396.0],[36.0],[301.0],[5.0],[301.0],[301.0],[219.0],[453.0],[333.0],[437.0],[437.0],[139.0],[40.0],[301.0],[301.0],[402.0],[333.0],[5.0],[349.0],[303.0],[24.0],[24.0],[389.0],[396.0],[333.0],[132.0],[396.0],[24.0],[349.0],[219.0],[24.0],[155.0],[476.0],[303.0],[24.0],[301.0],[473.0],[135.0],[132.0],[402.0],[152.0],[301.0],[301.0],[301.0],[333.0],[335.0],[24.0],[487.0],[301.0],[333.0],[333.0],[529.0],[24.0],[303.0],[309.0],[5.0],[5.0],[395.0],[5.0],[333.0],[219.0],[132.0],[262.0],[27.0],[219.0],[24.0],[370.0],[471.0],[24.0],[301.0],[69.0],[317.0],[333.0],[5.0],[5.0],[303.0],[24.0],[301.0],[301.0],[5.0],[530.0]
4,[309.0],[5.0],[317.0],[303.0],[333.0],[333.0],[5.0],[430.0],[396.0],[219.0],[135.0],[430.0],[5.0],[301.0],[24.0],[333.0],[529.0],[306.0],[219.0],[219.0],[395.0],[471.0],[389.0],[529.0],[529.0],[36.0],[435.0],[132.0],[333.0],[333.0],[294.0],[301.0],[24.0],[309.0],[87.0],[396.0],[219.0],[132.0],[5.0],[24.0],[317.0],[240.0],[437.0],[317.0],[332.0],[219.0],[402.0],[402.0],[396.0],[128.0],[24.0],[120.0],[301.0],[333.0],[333.0],[219.0],[303.0],[37.0],[5.0],[430.0],[317.0],[301.0],[24.0],[397.0],[396.0],[5.0],[301.0],[301.0],[301.0],[87.0],[471.0],[301.0],[292.0],[24.0],[396.0],[36.0],[5.0],[237.0],[5.0],[396.0],[471.0],[471.0],[155.0],[301.0],[5.0],[374.0],[5.0],[396.0],[301.0],[473.0],[389.0],[5.0],[5.0],[529.0],[301.0],[24.0],[301.0],[36.0],[56.0],[301.0],[303.0],[5.0],[301.0],[317.0],[317.0],[372.0],[511.0],[301.0],[402.0],[132.0],[333.0],[301.0],[352.0],[24.0],[306.0],[396.0],[24.0],[219.0],[530.0],[370.0],[389.0],[303.0],[132.0],[301.0],[303.0]
5,[317.0],[36.0],[108.0],[136.0],[303.0],[303.0],[530.0],[219.0],[430.0],[473.0],[333.0],[219.0],[332.0],[303.0],[219.0],[301.0],[303.0],[155.0],[87.0],[24.0],[132.0],[303.0],[87.0],[303.0],[219.0],[529.0],[301.0],[396.0],[219.0],[155.0],[529.0],[529.0],[529.0],[103.0],[333.0],[392.0],[24.0],[24.0],[309.0],[5.0],[529.0],[317.0],[332.0],[443.0],[219.0],[529.0],[333.0],[108.0],[5.0],[5.0],[317.0],[321.0],[529.0],[530.0],[529.0],[317.0],[125.0],[333.0],[284.0],[333.0],[5.0],[402.0],[333.0],[367.0],[103.0],[396.0],[5.0],[158.0],[37.0],[389.0],[5.0],[5.0],[437.0],[402.0],[487.0],[333.0],[24.0],[333.0],[219.0],[219.0],[219.0],[317.0],[300.0],[471.0],[301.0],[333.0],[396.0],[5.0],[69.0],[24.0],[301.0],[396.0],[82.0],[301.0],[219.0],[301.0],[219.0],[100.0],[301.0],[396.0],[374.0],[301.0],[24.0],[24.0],[301.0],[370.0],[301.0],[5.0],[5.0],[301.0],[47.0],[87.0],[471.0],[332.0],[301.0],[5.0],[317.0],[430.0],[396.0],[374.0],[301.0],[5.0],[5.0],[396.0],[309.0]
6,[303.0],[301.0],[303.0],[36.0],[214.0],[5.0],[24.0],[396.0],[36.0],[303.0],[374.0],[24.0],[396.0],[520.0],[303.0],[440.0],[317.0],[303.0],[301.0],[517.0],[396.0],[333.0],[473.0],[317.0],[473.0],[333.0],[333.0],[530.0],[530.0],[5.0],[396.0],[306.0],[394.0],[395.0],[394.0],[239.0],[317.0],[155.0],[374.0],[370.0],[306.0],[303.0],[374.0],[155.0],[24.0],[24.0],[306.0],[24.0],[303.0],[36.0],[529.0],[132.0],[402.0],[155.0],[24.0],[529.0],[435.0],[232.0],[370.0],[529.0],[47.0],[317.0],[396.0],[309.0],[333.0],[16.0],[37.0],[317.0],[529.0],[301.0],[87.0],[396.0],[303.0],[5.0],[374.0],[305.0],[27.0],[5.0],[309.0],[370.0],[301.0],[301.0],[333.0],[473.0],[135.0],[317.0],[214.0],[24.0],[5.0],[430.0],[396.0],[370.0],[219.0],[351.0],[5.0],[73.0],[471.0],[24.0],[134.0],[370.0],[317.0],[219.0],[373.0],[461.0],[333.0],[79.0],[503.0],[303.0],[301.0],[155.0],[5.0],[5.0],[134.0],[372.0],[219.0],[349.0],[5.0],[301.0],[219.0],[5.0],[37.0],[317.0],[303.0],[27.0],[24.0]
7,[24.0],[349.0],[389.0],[287.0],[317.0],[294.0],[303.0],[301.0],[370.0],[374.0],[529.0],[352.0],[164.0],[36.0],[370.0],[331.0],[136.0],[530.0],[27.0],[303.0],[5.0],[394.0],[317.0],[136.0],[5.0],[527.0],[219.0],[5.0],[303.0],[306.0],[5.0],[303.0],[303.0],[333.0],[301.0],[529.0],[456.0],[529.0],[24.0],[530.0],[303.0],[24.0],[24.0],[430.0],[303.0],[301.0],[37.0],[509.0],[374.0],[303.0],[303.0],[155.0],[24.0],[473.0],[155.0],[303.0],[254.0],[5.0],[473.0],[306.0],[367.0],[333.0],[473.0],[317.0],[395.0],[303.0],[303.0],[155.0],[309.0],[155.0],[24.0],[473.0],[469.0],[120.0],[219.0],[24.0],[520.0],[352.0],[303.0],[473.0],[87.0],[333.0],[317.0],[333.0],[303.0],[22.0],[331.0],[100.0],[292.0],[301.0],[5.0],[333.0],[517.0],[317.0],[225.0],[349.0],[317.0],[5.0],[303.0],[134.0],[352.0],[119.0],[349.0],[529.0],[370.0],[509.0],[530.0],[370.0],[24.0],[303.0],[529.0],[396.0],[333.0],[303.0],[303.0],[301.0],[36.0],[396.0],[303.0],[292.0],[5.0],[136.0],[317.0],[284.0],[301.0]
8,[295.0],[374.0],[309.0],[317.0],[5.0],[300.0],[333.0],[374.0],[106.0],[24.0],[24.0],[476.0],[530.0],[352.0],[301.0],[529.0],[24.0],[301.0],[36.0],[473.0],[24.0],[158.0],[529.0],[224.0],[24.0],[24.0],[370.0],[430.0],[317.0],[301.0],[394.0],[5.0],[36.0],[303.0],[317.0],[24.0],[333.0],[43.0],[529.0],[303.0],[301.0],[69.0],[303.0],[529.0],[317.0],[317.0],[5.0],[127.0],[352.0],[27.0],[103.0],[529.0],[317.0],[532.0],[301.0],[127.0],[301.0],[303.0],[332.0],[303.0],[219.0],[294.0],[529.0],[530.0],[370.0],[395.0],[473.0],[530.0],[396.0],[5.0],[370.0],[303.0],[333.0],[370.0],[433.0],[473.0],[303.0],[71.0],[374.0],[217.0],[486.0],[5.0],[473.0],[370.0],[332.0],[467.0],[374.0],[292.0],[303.0],[239.0],[374.0],[24.0],[24.0],[303.0],[24.0],[36.0],[108.0],[245.0],[5.0],[136.0],[333.0],[370.0],[303.0],[389.0],[289.0],[333.0],[135.0],[36.0],[332.0],[333.0],[303.0],[303.0],[69.0],[490.0],[517.0],[24.0],[219.0],[321.0],[333.0],[291.0],[370.0],[352.0],[333.0],[473.0],[36.0]
9,[370.0],[530.0],[5.0],[529.0],[36.0],[69.0],[370.0],[529.0],[391.0],[332.0],[36.0],[396.0],[135.0],[396.0],[121.0],[317.0],[333.0],[374.0],[349.0],[374.0],[303.0],[24.0],[5.0],[243.0],[430.0],[303.0],[303.0],[136.0],[118.0],[370.0],[370.0],[370.0],[227.0],[352.0],[372.0],[36.0],[370.0],[303.0],[370.0],[473.0],[5.0],[301.0],[306.0],[303.0],[520.0],[86.0],[467.0],[370.0],[155.0],[352.0],[118.0],[473.0],[394.0],[301.0],[36.0],[69.0],[370.0],[529.0],[24.0],[24.0],[303.0],[303.0],[317.0],[368.0],[529.0],[453.0],[24.0],[143.0],[530.0],[473.0],[108.0],[370.0],[301.0],[396.0],[36.0],[303.0],[396.0],[370.0],[355.0],[529.0],[430.0],[108.0],[430.0],[529.0],[317.0],[370.0],[303.0],[244.0],[156.0],[303.0],[303.0],[303.0],[370.0],[119.0],[396.0],[280.0],[303.0],[226.0],[333.0],[303.0],[219.0],[303.0],[473.0],[481.0],[332.0],[301.0],[303.0],[332.0],[314.0],[5.0],[317.0],[108.0],[473.0],[529.0],[349.0],[293.0],[397.0],[374.0],[306.0],[317.0],[395.0],[120.0],[352.0],[303.0],[155.0]
10,[301.0],[473.0],[155.0],[69.0],[374.0],[517.0],[430.0],[303.0],[301.0],[352.0],[370.0],[473.0],[370.0],[69.0],[158.0],[473.0],[36.0],[476.0],[530.0],[430.0],[89.0],[103.0],[394.0],[530.0],[303.0],[239.0],[5.0],[301.0],[309.0],[461.0],[374.0],[68.0],[98.0],[370.0],[24.0],[473.0],[5.0],[69.0],[509.0],[366.0],[36.0],[226.0],[69.0],[36.0],[529.0],[127.0],[370.0],[366.0],[473.0],[374.0],[5.0],[430.0],[25.0],[5.0],[476.0],[37.0],[5.0],[36.0],[352.0],[69.0],[443.0],[130.0],[264.0],[333.0],[471.0],[361.0],[374.0],[24.0],[106.0],[352.0],[303.0],[100.0],[529.0],[303.0],[99.0],[349.0],[135.0],[24.0],[306.0],[303.0],[5.0],[303.0],[47.0],[103.0],[24.0],[473.0],[476.0],[136.0],[264.0],[317.0],[139.0],[392.0],[303.0],[264.0],[527.0],[306.0],[132.0],[119.0],[136.0],[533.0],[36.0],[332.0],[297.0],[258.0],[529.0],[347.0],[317.0],[69.0],[473.0],[98.0],[306.0],[473.0],[370.0],[520.0],[237.0],[303.0],[254.0],[291.0],[264.0],[430.0],[303.0],[396.0],[370.0],[308.0],[99.0]
11,[396.0],[272.0],[332.0],[264.0],[370.0],[529.0],[127.0],[452.0],[473.0],[134.0],[530.0],[36.0],[473.0],[106.0],[5.0],[527.0],[64.0],[402.0],[136.0],[69.0],[69.0],[187.0],[119.0],[534.0],[373.0],[136.0],[396.0],[473.0],[5.0],[108.0],[44.0],[309.0],[396.0],[5.0],[69.0],[228.0],[529.0],[501.0],[303.0],[333.0],[219.0],[517.0],[36.0],[219.0],[155.0],[473.0],[303.0],[318.0],[36.0],[306.0],[36.0],[24.0],[303.0],[36.0],[317.0],[306.0],[529.0],[370.0],[103.0],[219.0],[476.0],[370.0],[303.0],[5.0],[132.0],[306.0],[352.0],[303.0],[303.0],[24.0],[352.0],[318.0],[24.0],[352.0],[530.0],[61.0],[36.0],[69.0],[396.0],[5.0],[373.0],[530.0],[219.0],[303.0],[530.0],[361.0],[473.0],[219.0],[100.0],[5.0],[370.0],[27.0],[476.0],[396.0],[355.0],[135.0],[374.0],[301.0],[24.0],[69.0],[16.0],[389.0],[374.0],[5.0],[24.0],[317.0],[5.0],[24.0],[529.0],[529.0],[264.0],[161.0],[5.0],[530.0],[37.0],[333.0],[349.0],[391.0],[98.0],[529.0],[294.0],[333.0],[318.0],[133.0],[476.0]
12,[5.0],[507.0],[283.0],[24.0],[24.0],[36.0],[125.0],[373.0],[24.0],[37.0],[486.0],[520.0],[303.0],[473.0],[314.0],[391.0],[55.0],[24.0],[370.0],[128.0],[529.0],[5.0],[370.0],[27.0],[317.0],[370.0],[352.0],[303.0],[24.0],[36.0],[136.0],[284.0],[27.0],[155.0],[391.0],[317.0],[461.0],[83.0],[329.0],[490.0],[24.0],[27.0],[264.0],[127.0],[476.0],[128.0],[69.0],[125.0],[317.0],[69.0],[301.0],[5.0],[306.0],[68.0],[303.0],[24.0],[349.0],[306.0],[303.0],[317.0],[18.0],[415.0],[373.0],[24.0],[5.0],[352.0],[306.0],[309.0],[534.0],[372.0],[333.0],[317.0],[135.0],[135.0],[151.0],[121.0],[530.0],[65.0],[333.0],[332.0],[303.0],[36.0],[19.0],[69.0],[333.0],[529.0],[69.0],[303.0],[297.0],[18.0],[132.0],[158.0],[374.0],[355.0],[303.0],[303.0],[306.0],[396.0],[370.0],[24.0],[389.0],[108.0],[396.0],[264.0],[473.0],[36.0],[236.0],[361.0],[522.0],[69.0],[116.0],[532.0],[108.0],[527.0],[24.0],[473.0],[108.0],[303.0],[248.0],[24.0],[317.0],[135.0],[349.0],[24.0],[332.0]
13,[529.0],[278.0],[306.0],[374.0],[421.0],[366.0],[27.0],[317.0],[303.0],[158.0],[520.0],[27.0],[47.0],[333.0],[357.0],[248.0],[214.0],[317.0],[303.0],[333.0],[370.0],[301.0],[158.0],[69.0],[69.0],[317.0],[2.0],[306.0],[127.0],[430.0],[317.0],[36.0],[69.0],[100.0],[332.0],[431.0],[25.0],[394.0],[186.0],[317.0],[430.0],[57.0],[5.0],[301.0],[36.0],[333.0],[103.0],[389.0],[452.0],[294.0],[456.0],[303.0],[186.0],[303.0],[22.0],[36.0],[136.0],[523.0],[144.0],[136.0],[391.0],[69.0],[31.0],[27.0],[108.0],[370.0],[106.0],[476.0],[317.0],[216.0],[430.0],[352.0],[291.0],[333.0],[473.0],[248.0],[473.0],[79.0],[155.0],[289.0],[453.0],[370.0],[5.0],[172.0],[127.0],[155.0],[283.0],[473.0],[317.0],[81.0],[212.0],[373.0],[520.0],[24.0],[370.0],[341.0],[396.0],[529.0],[529.0],[473.0],[103.0],[333.0],[517.0],[303.0],[366.0],[283.0],[529.0],[317.0],[370.0],[473.0],[520.0],[27.0],[402.0],[36.0],[172.0],[27.0],[394.0],[473.0],[503.0],[69.0],[132.0],[355.0],[491.0],[430.0],[22.0]
14,[333.0],[303.0],[366.0],[290.0],[473.0],[214.0],[294.0],[36.0],[5.0],[151.0],[264.0],[5.0],[24.0],[317.0],[60.0],[13.0],[227.0],[473.0],[517.0],[317.0],[473.0],[529.0],[303.0],[396.0],[349.0],[473.0],[487.0],[349.0],[347.0],[517.0],[224.0],[520.0],[370.0],[86.0],[396.0],[104.0],[303.0],[5.0],[292.0],[27.0],[355.0],[374.0],[317.0],[331.0],[136.0],[303.0],[468.0],[175.0],[219.0],[317.0],[69.0],[305.0],[119.0],[317.0],[370.0],[5.0],[24.0],[214.0],[538.0],[27.0],[24.0],[352.0],[517.0],[134.0],[317.0],[355.0],[317.0],[333.0],[397.0],[317.0],[68.0],[264.0],[264.0],[473.0],[333.0],[37.0],[374.0],[317.0],[335.0],[306.0],[517.0],[396.0],[392.0],[27.0],[2.0],[36.0],[129.0],[394.0],[27.0],[219.0],[317.0],[69.0],[317.0],[158.0],[317.0],[530.0],[69.0],[333.0],[396.0],[133.0],[294.0],[317.0],[69.0],[373.0],[452.0],[153.0],[24.0],[352.0],[420.0],[397.0],[155.0],[333.0],[8.0],[473.0],[473.0],[248.0],[38.0],[69.0],[317.0],[119.0],[309.0],[309.0],[309.0],[352.0],[88.0]
15,[290.0],[396.0],[370.0],[298.0],[529.0],[211.0],[396.0],[370.0],[333.0],[396.0],[68.0],[69.0],[36.0],[210.0],[394.0],[303.0],[5.0],[36.0],[317.0],[487.0],[538.0],[370.0],[517.0],[517.0],[211.0],[306.0],[69.0],[99.0],[473.0],[106.0],[36.0],[396.0],[301.0],[430.0],[303.0],[295.0],[394.0],[317.0],[155.0],[22.0],[211.0],[332.0],[245.0],[473.0],[363.0],[306.0],[158.0],[416.0],[349.0],[309.0],[370.0],[349.0],[128.0],[453.0],[502.0],[22.0],[69.0],[476.0],[471.0],[355.0],[27.0],[373.0],[27.0],[534.0],[107.0],[136.0],[284.0],[349.0],[82.0],[303.0],[473.0],[394.0],[317.0],[69.0],[303.0],[241.0],[161.0],[136.0],[367.0],[456.0],[370.0],[394.0],[352.0],[439.0],[218.0],[24.0],[317.0],[2.0],[136.0],[37.0],[241.0],[36.0],[530.0],[5.0],[36.0],[27.0],[529.0],[520.0],[391.0],[108.0],[24.0],[530.0],[529.0],[473.0],[280.0],[5.0],[396.0],[306.0],[248.0],[165.0],[158.0],[219.0],[430.0],[5.0],[36.0],[155.0],[370.0],[333.0],[370.0],[36.0],[349.0],[100.0],[332.0],[520.0],[368.0]
16,[327.0],[101.0],[331.0],[503.0],[136.0],[396.0],[36.0],[186.0],[65.0],[367.0],[158.0],[134.0],[306.0],[22.0],[225.0],[120.0],[461.0],[238.0],[529.0],[36.0],[317.0],[430.0],[230.0],[22.0],[264.0],[5.0],[103.0],[236.0],[366.0],[303.0],[106.0],[69.0],[355.0],[127.0],[336.0],[474.0],[155.0],[430.0],[335.0],[127.0],[309.0],[349.0],[476.0],[5.0],[5.0],[69.0],[317.0],[120.0],[370.0],[370.0],[486.0],[370.0],[487.0],[363.0],[127.0],[27.0],[333.0],[473.0],[187.0],[324.0],[374.0],[136.0],[530.0],[47.0],[530.0],[391.0],[529.0],[98.0],[473.0],[342.0],[69.0],[135.0],[321.0],[132.0],[317.0],[330.0],[289.0],[37.0],[368.0],[98.0],[121.0],[332.0],[27.0],[306.0],[529.0],[219.0],[100.0],[317.0],[529.0],[69.0],[352.0],[374.0],[363.0],[22.0],[66.0],[370.0],[36.0],[18.0],[36.0],[374.0],[69.0],[509.0],[317.0],[301.0],[455.0],[335.0],[473.0],[248.0],[303.0],[27.0],[396.0],[529.0],[394.0],[135.0],[5.0],[37.0],[303.0],[100.0],[24.0],[333.0],[292.0],[306.0],[284.0],[136.0],[467.0]
17,[136.0],[136.0],[301.0],[5.0],[306.0],[27.0],[510.0],[213.0],[226.0],[440.0],[355.0],[301.0],[374.0],[334.0],[100.0],[36.0],[530.0],[168.0],[391.0],[352.0],[306.0],[144.0],[396.0],[36.0],[294.0],[155.0],[121.0],[27.0],[69.0],[527.0],[303.0],[317.0],[517.0],[396.0],[186.0],[5.0],[69.0],[396.0],[473.0],[402.0],[269.0],[396.0],[530.0],[119.0],[127.0],[241.0],[471.0],[135.0],[306.0],[136.0],[530.0],[301.0],[318.0],[300.0],[306.0],[527.0],[36.0],[309.0],[306.0],[5.0],[69.0],[214.0],[254.0],[301.0],[12.0],[36.0],[75.0],[36.0],[24.0],[69.0],[306.0],[292.0],[60.0],[284.0],[248.0],[2.0],[309.0],[27.0],[463.0],[241.0],[16.0],[69.0],[24.0],[5.0],[389.0],[99.0],[66.0],[127.0],[370.0],[397.0],[155.0],[22.0],[186.0],[136.0],[136.0],[291.0],[430.0],[373.0],[317.0],[188.0],[473.0],[396.0],[97.0],[370.0],[69.0],[373.0],[333.0],[529.0],[323.0],[306.0],[36.0],[394.0],[303.0],[311.0],[86.0],[306.0],[131.0],[370.0],[27.0],[293.0],[27.0],[374.0],[47.0],[370.0],[5.0]
18,[36.0],[476.0],[374.0],[100.0],[69.0],[389.0],[136.0],[265.0],[158.0],[232.0],[22.0],[135.0],[284.0],[135.0],[333.0],[294.0],[515.0],[363.0],[395.0],[306.0],[36.0],[332.0],[155.0],[24.0],[27.0],[533.0],[443.0],[264.0],[370.0],[238.0],[37.0],[27.0],[543.0],[317.0],[170.0],[306.0],[473.0],[264.0],[103.0],[136.0],[434.0],[5.0],[333.0],[523.0],[309.0],[367.0],[136.0],[303.0],[294.0],[396.0],[396.0],[100.0],[415.0],[127.0],[5.0],[309.0],[396.0],[225.0],[98.0],[374.0],[352.0],[36.0],[374.0],[69.0],[332.0],[517.0],[430.0],[529.0],[36.0],[22.0],[98.0],[430.0],[5.0],[306.0],[534.0],[317.0],[37.0],[36.0],[530.0],[155.0],[22.0],[158.0],[74.0],[131.0],[36.0],[69.0],[529.0],[332.0],[498.0],[36.0],[473.0],[309.0],[120.0],[27.0],[517.0],[121.0],[136.0],[402.0],[121.0],[317.0],[329.0],[529.0],[476.0],[517.0],[191.0],[303.0],[366.0],[264.0],[396.0],[136.0],[135.0],[293.0],[128.0],[453.0],[27.0],[352.0],[473.0],[317.0],[241.0],[389.0],[219.0],[69.0],[68.0],[264.0],[370.0]
