Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[62.0],[350.0],[350.0],[350.0],[62.0],[350.0],[350.0],[62.0],[62.0],[350.0],[62.0],[62.0],[62.0],[62.0],[350.0],[62.0],[62.0],[350.0],[350.0],[350.0],[62.0],[62.0],[62.0],[350.0],[62.0],[350.0],[350.0],[62.0],[62.0],[346.0],[350.0],[62.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[350.0],[350.0],[350.0],[350.0],[350.0],[62.0],[350.0],[62.0],[350.0],[62.0],[350.0],[350.0],[62.0],[346.0],[346.0],[62.0],[62.0],[350.0],[62.0],[62.0],[62.0],[62.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[62.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[350.0],[350.0],[62.0],[350.0],[62.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[62.0],[350.0],[350.0],[350.0],[62.0],[350.0],[62.0],[350.0],[350.0],[62.0],[62.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[62.0],[350.0],[350.0],[350.0],[62.0],[346.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[350.0]
1,[350.0],[346.0],[62.0],[468.0],[350.0],[62.0],[62.0],[350.0],[496.0],[346.0],[258.0],[350.0],[350.0],[350.0],[346.0],[350.0],[350.0],[437.0],[62.0],[62.0],[350.0],[350.0],[350.0],[346.0],[350.0],[230.0],[62.0],[350.0],[350.0],[485.0],[346.0],[350.0],[485.0],[62.0],[350.0],[62.0],[331.0],[350.0],[350.0],[62.0],[346.0],[62.0],[62.0],[73.0],[62.0],[350.0],[346.0],[350.0],[62.0],[350.0],[346.0],[62.0],[350.0],[350.0],[350.0],[350.0],[350.0],[346.0],[350.0],[350.0],[350.0],[350.0],[350.0],[62.0],[436.0],[350.0],[350.0],[150.0],[350.0],[62.0],[62.0],[350.0],[405.0],[350.0],[73.0],[62.0],[331.0],[350.0],[62.0],[350.0],[425.0],[62.0],[350.0],[62.0],[350.0],[350.0],[350.0],[150.0],[350.0],[62.0],[62.0],[454.0],[350.0],[485.0],[350.0],[346.0],[62.0],[350.0],[350.0],[403.0],[350.0],[130.0],[350.0],[283.0],[350.0],[350.0],[62.0],[346.0],[62.0],[350.0],[350.0],[496.0],[62.0],[350.0],[346.0],[350.0],[70.0],[350.0],[350.0],[350.0],[350.0],[496.0],[350.0],[350.0],[230.0]
2,[354.0],[439.0],[403.0],[62.0],[439.0],[73.0],[496.0],[370.0],[350.0],[73.0],[350.0],[413.0],[354.0],[496.0],[73.0],[496.0],[73.0],[118.0],[496.0],[150.0],[150.0],[496.0],[468.0],[485.0],[496.0],[351.0],[496.0],[426.0],[73.0],[350.0],[331.0],[496.0],[368.0],[405.0],[496.0],[496.0],[350.0],[468.0],[496.0],[496.0],[62.0],[150.0],[150.0],[436.0],[496.0],[496.0],[45.0],[496.0],[496.0],[426.0],[496.0],[331.0],[425.0],[485.0],[340.0],[217.0],[496.0],[496.0],[524.0],[69.0],[331.0],[485.0],[69.0],[496.0],[405.0],[331.0],[426.0],[62.0],[499.0],[182.0],[496.0],[485.0],[496.0],[21.0],[350.0],[73.0],[379.0],[331.0],[370.0],[496.0],[524.0],[150.0],[69.0],[496.0],[524.0],[404.0],[496.0],[346.0],[403.0],[118.0],[45.0],[496.0],[150.0],[278.0],[69.0],[496.0],[499.0],[331.0],[485.0],[331.0],[355.0],[346.0],[496.0],[350.0],[496.0],[496.0],[496.0],[69.0],[45.0],[496.0],[524.0],[410.0],[496.0],[370.0],[485.0],[405.0],[350.0],[405.0],[496.0],[0.0],[426.0],[350.0],[370.0],[496.0],[346.0]
3,[82.0],[496.0],[379.0],[258.0],[150.0],[425.0],[405.0],[485.0],[69.0],[396.0],[69.0],[496.0],[496.0],[45.0],[351.0],[73.0],[69.0],[248.0],[73.0],[340.0],[346.0],[150.0],[425.0],[230.0],[426.0],[346.0],[258.0],[150.0],[485.0],[368.0],[37.0],[31.0],[472.0],[66.0],[258.0],[13.0],[413.0],[82.0],[458.0],[458.0],[45.0],[331.0],[439.0],[84.0],[405.0],[21.0],[496.0],[73.0],[73.0],[496.0],[209.0],[143.0],[321.0],[396.0],[75.0],[524.0],[69.0],[82.0],[217.0],[84.0],[346.0],[82.0],[73.0],[346.0],[350.0],[150.0],[134.0],[496.0],[0.0],[66.0],[258.0],[45.0],[13.0],[346.0],[379.0],[405.0],[230.0],[370.0],[485.0],[439.0],[496.0],[439.0],[439.0],[73.0],[0.0],[485.0],[82.0],[82.0],[126.0],[82.0],[79.0],[409.0],[405.0],[73.0],[45.0],[368.0],[45.0],[150.0],[82.0],[524.0],[150.0],[496.0],[437.0],[69.0],[413.0],[150.0],[150.0],[150.0],[496.0],[484.0],[278.0],[275.0],[370.0],[73.0],[351.0],[496.0],[331.0],[150.0],[150.0],[370.0],[331.0],[370.0],[69.0],[82.0],[496.0]
4,[45.0],[403.0],[150.0],[340.0],[82.0],[84.0],[258.0],[150.0],[230.0],[58.0],[496.0],[436.0],[213.0],[69.0],[366.0],[439.0],[496.0],[496.0],[484.0],[172.0],[82.0],[458.0],[409.0],[62.0],[150.0],[340.0],[150.0],[217.0],[69.0],[340.0],[499.0],[150.0],[340.0],[150.0],[82.0],[73.0],[531.0],[45.0],[45.0],[82.0],[396.0],[346.0],[376.0],[351.0],[172.0],[340.0],[58.0],[370.0],[84.0],[230.0],[343.0],[73.0],[496.0],[75.0],[524.0],[370.0],[405.0],[0.0],[45.0],[33.0],[21.0],[73.0],[331.0],[45.0],[70.0],[370.0],[331.0],[31.0],[524.0],[150.0],[150.0],[436.0],[425.0],[485.0],[69.0],[150.0],[45.0],[150.0],[439.0],[45.0],[230.0],[524.0],[405.0],[346.0],[405.0],[405.0],[436.0],[524.0],[485.0],[276.0],[331.0],[311.0],[305.0],[351.0],[496.0],[73.0],[258.0],[346.0],[321.0],[58.0],[331.0],[321.0],[370.0],[340.0],[150.0],[332.0],[439.0],[351.0],[439.0],[0.0],[311.0],[354.0],[458.0],[89.0],[268.0],[73.0],[89.0],[496.0],[73.0],[64.0],[73.0],[89.0],[64.0],[529.0],[351.0]
5,[209.0],[70.0],[234.0],[150.0],[93.0],[524.0],[484.0],[273.0],[248.0],[331.0],[439.0],[150.0],[82.0],[405.0],[331.0],[82.0],[84.0],[258.0],[217.0],[258.0],[321.0],[405.0],[484.0],[524.0],[230.0],[260.0],[439.0],[273.0],[340.0],[437.0],[150.0],[130.0],[524.0],[217.0],[439.0],[348.0],[150.0],[405.0],[69.0],[439.0],[439.0],[73.0],[258.0],[13.0],[82.0],[482.0],[403.0],[150.0],[340.0],[150.0],[524.0],[290.0],[378.0],[323.0],[436.0],[150.0],[379.0],[217.0],[370.0],[0.0],[172.0],[405.0],[230.0],[482.0],[150.0],[172.0],[79.0],[524.0],[258.0],[499.0],[524.0],[524.0],[427.0],[436.0],[234.0],[84.0],[82.0],[130.0],[150.0],[69.0],[346.0],[82.0],[331.0],[439.0],[485.0],[73.0],[405.0],[209.0],[376.0],[269.0],[219.0],[79.0],[16.0],[474.0],[425.0],[436.0],[21.0],[82.0],[513.0],[346.0],[89.0],[403.0],[150.0],[258.0],[436.0],[439.0],[73.0],[118.0],[370.0],[69.0],[75.0],[483.0],[130.0],[331.0],[182.0],[150.0],[476.0],[524.0],[209.0],[69.0],[150.0],[436.0],[331.0],[405.0],[476.0]
6,[239.0],[150.0],[524.0],[73.0],[354.0],[496.0],[150.0],[311.0],[370.0],[230.0],[477.0],[224.0],[45.0],[321.0],[368.0],[288.0],[230.0],[404.0],[405.0],[524.0],[217.0],[82.0],[239.0],[431.0],[209.0],[13.0],[379.0],[209.0],[405.0],[258.0],[524.0],[439.0],[147.0],[524.0],[351.0],[405.0],[230.0],[331.0],[405.0],[45.0],[468.0],[217.0],[524.0],[405.0],[45.0],[73.0],[224.0],[524.0],[21.0],[209.0],[62.0],[150.0],[82.0],[217.0],[35.0],[496.0],[351.0],[254.0],[496.0],[496.0],[351.0],[429.0],[346.0],[427.0],[496.0],[58.0],[311.0],[224.0],[224.0],[258.0],[405.0],[258.0],[130.0],[344.0],[340.0],[524.0],[476.0],[358.0],[230.0],[405.0],[62.0],[427.0],[130.0],[150.0],[230.0],[82.0],[524.0],[172.0],[524.0],[150.0],[130.0],[150.0],[239.0],[410.0],[376.0],[288.0],[340.0],[305.0],[118.0],[379.0],[73.0],[217.0],[258.0],[346.0],[68.0],[376.0],[11.0],[431.0],[258.0],[230.0],[35.0],[346.0],[150.0],[84.0],[75.0],[248.0],[182.0],[89.0],[405.0],[496.0],[35.0],[150.0],[45.0],[429.0],[73.0]
7,[258.0],[288.0],[331.0],[439.0],[73.0],[150.0],[209.0],[73.0],[437.0],[130.0],[342.0],[258.0],[288.0],[351.0],[20.0],[405.0],[224.0],[405.0],[150.0],[16.0],[275.0],[242.0],[21.0],[35.0],[89.0],[209.0],[531.0],[331.0],[230.0],[376.0],[368.0],[405.0],[73.0],[408.0],[405.0],[475.0],[258.0],[271.0],[313.0],[405.0],[258.0],[82.0],[331.0],[496.0],[395.0],[410.0],[62.0],[278.0],[248.0],[463.0],[427.0],[230.0],[45.0],[432.0],[368.0],[410.0],[492.0],[425.0],[376.0],[234.0],[33.0],[258.0],[468.0],[75.0],[242.0],[332.0],[376.0],[351.0],[355.0],[130.0],[529.0],[405.0],[153.0],[73.0],[405.0],[496.0],[234.0],[524.0],[524.0],[168.0],[278.0],[33.0],[31.0],[230.0],[21.0],[376.0],[258.0],[219.0],[346.0],[376.0],[468.0],[118.0],[73.0],[234.0],[340.0],[351.0],[351.0],[524.0],[64.0],[0.0],[439.0],[32.0],[278.0],[437.0],[230.0],[79.0],[405.0],[13.0],[230.0],[258.0],[360.0],[222.0],[406.0],[130.0],[517.0],[228.0],[234.0],[288.0],[524.0],[328.0],[160.0],[530.0],[242.0],[258.0],[273.0]
8,[432.0],[395.0],[290.0],[346.0],[331.0],[159.0],[278.0],[340.0],[376.0],[248.0],[242.0],[524.0],[376.0],[408.0],[322.0],[376.0],[429.0],[302.0],[31.0],[485.0],[485.0],[0.0],[288.0],[258.0],[436.0],[496.0],[73.0],[369.0],[209.0],[75.0],[427.0],[217.0],[248.0],[410.0],[349.0],[436.0],[79.0],[13.0],[340.0],[531.0],[230.0],[524.0],[395.0],[258.0],[351.0],[484.0],[410.0],[258.0],[409.0],[89.0],[37.0],[56.0],[130.0],[69.0],[130.0],[219.0],[209.0],[524.0],[21.0],[272.0],[468.0],[84.0],[258.0],[248.0],[230.0],[305.0],[221.0],[408.0],[380.0],[463.0],[340.0],[209.0],[230.0],[305.0],[496.0],[369.0],[95.0],[217.0],[340.0],[258.0],[258.0],[258.0],[150.0],[368.0],[224.0],[108.0],[0.0],[258.0],[275.0],[143.0],[6.0],[439.0],[75.0],[230.0],[305.0],[64.0],[346.0],[217.0],[519.0],[376.0],[524.0],[62.0],[436.0],[273.0],[118.0],[118.0],[278.0],[62.0],[234.0],[524.0],[403.0],[224.0],[524.0],[150.0],[73.0],[258.0],[305.0],[31.0],[82.0],[209.0],[89.0],[258.0],[239.0],[439.0],[209.0]
9,[346.0],[62.0],[64.0],[311.0],[408.0],[340.0],[230.0],[239.0],[95.0],[62.0],[95.0],[33.0],[95.0],[349.0],[224.0],[150.0],[242.0],[524.0],[492.0],[21.0],[242.0],[408.0],[524.0],[288.0],[376.0],[524.0],[58.0],[73.0],[474.0],[379.0],[408.0],[524.0],[174.0],[369.0],[376.0],[515.0],[317.0],[425.0],[224.0],[395.0],[425.0],[58.0],[427.0],[118.0],[230.0],[79.0],[524.0],[482.0],[512.0],[73.0],[118.0],[439.0],[439.0],[254.0],[321.0],[0.0],[13.0],[305.0],[439.0],[409.0],[379.0],[524.0],[524.0],[35.0],[378.0],[410.0],[172.0],[69.0],[58.0],[331.0],[349.0],[64.0],[31.0],[444.0],[108.0],[130.0],[439.0],[16.0],[474.0],[491.0],[427.0],[408.0],[397.0],[321.0],[376.0],[217.0],[463.0],[528.0],[230.0],[262.0],[64.0],[423.0],[376.0],[75.0],[321.0],[143.0],[423.0],[427.0],[346.0],[230.0],[222.0],[397.0],[524.0],[95.0],[66.0],[524.0],[524.0],[531.0],[458.0],[376.0],[150.0],[143.0],[262.0],[230.0],[410.0],[217.0],[150.0],[427.0],[423.0],[340.0],[130.0],[230.0],[35.0],[13.0],[403.0]
