Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[62.0],[350.0],[350.0],[350.0],[62.0],[62.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[350.0],[350.0],[350.0],[350.0],[62.0],[62.0],[62.0],[62.0],[62.0],[350.0],[62.0],[350.0],[62.0],[62.0],[350.0],[62.0],[496.0],[62.0],[350.0],[346.0],[62.0],[350.0],[62.0],[62.0],[350.0],[62.0],[350.0],[350.0],[350.0],[350.0],[62.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[350.0],[62.0],[62.0],[346.0],[62.0],[62.0],[350.0],[62.0],[62.0],[346.0],[62.0],[62.0],[350.0],[62.0],[350.0],[62.0],[350.0],[62.0],[350.0],[62.0],[346.0],[350.0],[350.0],[62.0],[350.0],[350.0],[62.0],[62.0],[62.0],[350.0],[62.0],[62.0],[350.0],[62.0],[346.0],[62.0],[350.0],[62.0],[350.0],[350.0],[350.0],[62.0],[485.0],[62.0],[350.0],[350.0],[350.0],[350.0],[350.0],[62.0],[350.0],[62.0],[62.0],[62.0],[350.0],[150.0],[350.0],[62.0],[62.0],[346.0],[496.0],[350.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[350.0]
1,[350.0],[62.0],[346.0],[468.0],[350.0],[350.0],[62.0],[62.0],[331.0],[405.0],[350.0],[350.0],[350.0],[62.0],[346.0],[62.0],[62.0],[436.0],[350.0],[350.0],[350.0],[350.0],[477.0],[485.0],[350.0],[346.0],[350.0],[350.0],[62.0],[496.0],[346.0],[350.0],[485.0],[350.0],[350.0],[62.0],[350.0],[350.0],[62.0],[350.0],[346.0],[62.0],[62.0],[45.0],[350.0],[331.0],[346.0],[350.0],[350.0],[350.0],[331.0],[79.0],[350.0],[350.0],[350.0],[350.0],[496.0],[496.0],[350.0],[242.0],[350.0],[350.0],[350.0],[62.0],[439.0],[150.0],[350.0],[150.0],[468.0],[62.0],[350.0],[150.0],[496.0],[62.0],[73.0],[62.0],[150.0],[350.0],[350.0],[350.0],[524.0],[350.0],[350.0],[427.0],[350.0],[350.0],[496.0],[150.0],[350.0],[62.0],[62.0],[442.0],[405.0],[350.0],[350.0],[346.0],[62.0],[62.0],[62.0],[524.0],[350.0],[346.0],[350.0],[350.0],[350.0],[62.0],[346.0],[346.0],[350.0],[350.0],[350.0],[350.0],[62.0],[350.0],[350.0],[350.0],[350.0],[350.0],[496.0],[350.0],[350.0],[485.0],[350.0],[350.0],[346.0]
2,[150.0],[73.0],[524.0],[519.0],[346.0],[524.0],[31.0],[485.0],[350.0],[73.0],[468.0],[405.0],[405.0],[45.0],[368.0],[496.0],[496.0],[298.0],[346.0],[150.0],[150.0],[331.0],[350.0],[346.0],[413.0],[331.0],[496.0],[370.0],[331.0],[350.0],[350.0],[485.0],[368.0],[45.0],[217.0],[468.0],[331.0],[468.0],[496.0],[468.0],[468.0],[150.0],[150.0],[133.0],[425.0],[350.0],[62.0],[496.0],[496.0],[468.0],[346.0],[62.0],[439.0],[230.0],[31.0],[217.0],[150.0],[346.0],[82.0],[350.0],[331.0],[496.0],[217.0],[485.0],[496.0],[346.0],[82.0],[62.0],[350.0],[45.0],[496.0],[468.0],[405.0],[75.0],[405.0],[425.0],[331.0],[368.0],[485.0],[331.0],[331.0],[150.0],[439.0],[346.0],[524.0],[485.0],[350.0],[437.0],[31.0],[340.0],[340.0],[485.0],[350.0],[524.0],[45.0],[468.0],[258.0],[331.0],[485.0],[403.0],[150.0],[130.0],[485.0],[311.0],[370.0],[524.0],[350.0],[150.0],[0.0],[484.0],[217.0],[396.0],[395.0],[370.0],[499.0],[519.0],[70.0],[405.0],[350.0],[73.0],[370.0],[350.0],[73.0],[496.0],[403.0]
3,[172.0],[439.0],[82.0],[62.0],[150.0],[496.0],[496.0],[370.0],[468.0],[209.0],[444.0],[0.0],[150.0],[21.0],[62.0],[82.0],[143.0],[219.0],[73.0],[485.0],[82.0],[425.0],[230.0],[482.0],[499.0],[13.0],[439.0],[217.0],[69.0],[437.0],[69.0],[370.0],[239.0],[75.0],[496.0],[405.0],[413.0],[355.0],[458.0],[370.0],[379.0],[331.0],[439.0],[491.0],[365.0],[79.0],[403.0],[370.0],[115.0],[355.0],[219.0],[73.0],[496.0],[370.0],[75.0],[150.0],[524.0],[82.0],[348.0],[0.0],[358.0],[513.0],[221.0],[150.0],[350.0],[403.0],[45.0],[31.0],[48.0],[182.0],[519.0],[396.0],[427.0],[405.0],[298.0],[409.0],[385.0],[82.0],[370.0],[1.0],[370.0],[82.0],[405.0],[62.0],[0.0],[396.0],[82.0],[258.0],[45.0],[150.0],[130.0],[280.0],[150.0],[278.0],[331.0],[25.0],[150.0],[150.0],[239.0],[58.0],[370.0],[396.0],[436.0],[346.0],[21.0],[75.0],[485.0],[230.0],[346.0],[69.0],[150.0],[258.0],[519.0],[0.0],[370.0],[468.0],[331.0],[331.0],[150.0],[355.0],[45.0],[278.0],[370.0],[403.0],[260.0]
4,[524.0],[340.0],[45.0],[409.0],[84.0],[70.0],[519.0],[242.0],[82.0],[95.0],[332.0],[485.0],[376.0],[368.0],[342.0],[73.0],[172.0],[348.0],[496.0],[321.0],[321.0],[258.0],[413.0],[62.0],[461.0],[368.0],[274.0],[209.0],[346.0],[370.0],[278.0],[484.0],[483.0],[217.0],[439.0],[524.0],[368.0],[82.0],[311.0],[321.0],[62.0],[73.0],[524.0],[130.0],[496.0],[16.0],[66.0],[73.0],[66.0],[69.0],[62.0],[496.0],[332.0],[485.0],[457.0],[413.0],[82.0],[331.0],[0.0],[90.0],[115.0],[48.0],[346.0],[130.0],[405.0],[331.0],[348.0],[524.0],[240.0],[79.0],[524.0],[350.0],[331.0],[82.0],[376.0],[524.0],[75.0],[130.0],[458.0],[405.0],[230.0],[439.0],[331.0],[209.0],[21.0],[150.0],[458.0],[82.0],[348.0],[524.0],[45.0],[150.0],[387.0],[365.0],[425.0],[368.0],[346.0],[82.0],[437.0],[130.0],[410.0],[485.0],[370.0],[496.0],[76.0],[351.0],[519.0],[331.0],[258.0],[485.0],[379.0],[349.0],[468.0],[70.0],[439.0],[248.0],[21.0],[524.0],[280.0],[150.0],[368.0],[405.0],[331.0],[439.0],[35.0]
5,[258.0],[376.0],[332.0],[75.0],[354.0],[21.0],[146.0],[439.0],[115.0],[340.0],[323.0],[437.0],[95.0],[321.0],[331.0],[436.0],[21.0],[346.0],[439.0],[21.0],[346.0],[138.0],[242.0],[441.0],[150.0],[322.0],[519.0],[13.0],[73.0],[408.0],[230.0],[378.0],[73.0],[423.0],[351.0],[130.0],[499.0],[73.0],[305.0],[457.0],[408.0],[524.0],[376.0],[454.0],[172.0],[230.0],[331.0],[150.0],[408.0],[0.0],[248.0],[277.0],[365.0],[494.0],[305.0],[524.0],[350.0],[217.0],[379.0],[82.0],[62.0],[258.0],[496.0],[33.0],[280.0],[476.0],[311.0],[37.0],[396.0],[130.0],[409.0],[436.0],[425.0],[485.0],[340.0],[48.0],[468.0],[439.0],[385.0],[64.0],[222.0],[524.0],[130.0],[150.0],[379.0],[519.0],[0.0],[531.0],[37.0],[148.0],[258.0],[258.0],[75.0],[288.0],[48.0],[331.0],[369.0],[193.0],[64.0],[379.0],[524.0],[340.0],[332.0],[409.0],[468.0],[70.0],[51.0],[69.0],[496.0],[502.0],[37.0],[437.0],[370.0],[395.0],[258.0],[229.0],[476.0],[82.0],[73.0],[477.0],[82.0],[258.0],[51.0],[346.0],[354.0]
6,[425.0],[405.0],[379.0],[66.0],[340.0],[159.0],[343.0],[240.0],[368.0],[230.0],[368.0],[69.0],[288.0],[351.0],[224.0],[376.0],[395.0],[258.0],[458.0],[340.0],[499.0],[468.0],[439.0],[524.0],[75.0],[376.0],[376.0],[524.0],[513.0],[480.0],[513.0],[154.0],[484.0],[496.0],[519.0],[118.0],[376.0],[395.0],[344.0],[6.0],[439.0],[499.0],[321.0],[406.0],[35.0],[410.0],[45.0],[130.0],[463.0],[340.0],[485.0],[439.0],[150.0],[331.0],[278.0],[123.0],[355.0],[524.0],[405.0],[376.0],[21.0],[150.0],[150.0],[346.0],[408.0],[368.0],[368.0],[230.0],[0.0],[499.0],[45.0],[258.0],[482.0],[242.0],[350.0],[70.0],[298.0],[321.0],[21.0],[33.0],[346.0],[45.0],[150.0],[482.0],[322.0],[62.0],[195.0],[405.0],[496.0],[35.0],[168.0],[406.0],[263.0],[470.0],[258.0],[376.0],[444.0],[405.0],[118.0],[234.0],[496.0],[321.0],[271.0],[69.0],[524.0],[496.0],[278.0],[217.0],[172.0],[217.0],[403.0],[305.0],[33.0],[524.0],[331.0],[331.0],[248.0],[429.0],[203.0],[305.0],[496.0],[436.0],[69.0],[258.0],[482.0]
7,[410.0],[13.0],[496.0],[530.0],[368.0],[370.0],[268.0],[150.0],[209.0],[242.0],[69.0],[370.0],[82.0],[524.0],[524.0],[405.0],[354.0],[496.0],[532.0],[530.0],[242.0],[484.0],[150.0],[153.0],[262.0],[513.0],[82.0],[0.0],[168.0],[258.0],[477.0],[150.0],[75.0],[408.0],[349.0],[16.0],[150.0],[209.0],[35.0],[524.0],[321.0],[346.0],[331.0],[66.0],[230.0],[468.0],[234.0],[423.0],[150.0],[530.0],[524.0],[35.0],[322.0],[524.0],[524.0],[0.0],[395.0],[305.0],[224.0],[150.0],[439.0],[125.0],[305.0],[431.0],[35.0],[58.0],[172.0],[496.0],[258.0],[376.0],[349.0],[13.0],[13.0],[115.0],[524.0],[263.0],[439.0],[332.0],[45.0],[502.0],[62.0],[271.0],[332.0],[496.0],[403.0],[311.0],[524.0],[331.0],[532.0],[0.0],[221.0],[209.0],[478.0],[513.0],[515.0],[0.0],[376.0],[427.0],[76.0],[368.0],[82.0],[66.0],[524.0],[503.0],[436.0],[405.0],[313.0],[62.0],[353.0],[376.0],[130.0],[376.0],[70.0],[321.0],[273.0],[311.0],[229.0],[431.0],[209.0],[311.0],[143.0],[0.0],[379.0],[150.0],[439.0]
8,[521.0],[353.0],[275.0],[35.0],[230.0],[240.0],[439.0],[258.0],[35.0],[289.0],[331.0],[271.0],[118.0],[496.0],[51.0],[395.0],[258.0],[532.0],[150.0],[408.0],[524.0],[344.0],[35.0],[230.0],[436.0],[217.0],[70.0],[258.0],[129.0],[379.0],[62.0],[313.0],[524.0],[524.0],[405.0],[258.0],[344.0],[258.0],[258.0],[224.0],[45.0],[410.0],[395.0],[172.0],[234.0],[368.0],[524.0],[458.0],[346.0],[36.0],[271.0],[195.0],[82.0],[21.0],[118.0],[219.0],[376.0],[37.0],[222.0],[95.0],[230.0],[327.0],[76.0],[242.0],[354.0],[0.0],[376.0],[222.0],[368.0],[438.0],[75.0],[73.0],[130.0],[482.0],[153.0],[258.0],[217.0],[150.0],[331.0],[524.0],[482.0],[219.0],[35.0],[115.0],[346.0],[532.0],[410.0],[209.0],[305.0],[379.0],[21.0],[130.0],[209.0],[0.0],[171.0],[33.0],[468.0],[524.0],[258.0],[230.0],[349.0],[62.0],[368.0],[150.0],[217.0],[305.0],[305.0],[524.0],[395.0],[524.0],[107.0],[342.0],[288.0],[405.0],[150.0],[354.0],[115.0],[288.0],[492.0],[408.0],[70.0],[524.0],[222.0],[462.0],[224.0]
9,[82.0],[481.0],[376.0],[323.0],[484.0],[150.0],[344.0],[293.0],[150.0],[258.0],[16.0],[224.0],[242.0],[413.0],[171.0],[288.0],[329.0],[0.0],[408.0],[258.0],[258.0],[242.0],[406.0],[331.0],[368.0],[409.0],[346.0],[318.0],[51.0],[150.0],[427.0],[82.0],[379.0],[406.0],[285.0],[150.0],[1.0],[228.0],[45.0],[75.0],[368.0],[429.0],[248.0],[331.0],[45.0],[21.0],[230.0],[305.0],[340.0],[70.0],[37.0],[150.0],[376.0],[317.0],[410.0],[496.0],[258.0],[485.0],[496.0],[496.0],[242.0],[217.0],[118.0],[73.0],[519.0],[272.0],[496.0],[340.0],[344.0],[258.0],[288.0],[344.0],[280.0],[150.0],[112.0],[159.0],[403.0],[496.0],[230.0],[73.0],[468.0],[217.0],[305.0],[385.0],[482.0],[383.0],[172.0],[376.0],[329.0],[276.0],[234.0],[245.0],[82.0],[62.0],[408.0],[217.0],[331.0],[305.0],[278.0],[423.0],[305.0],[230.0],[340.0],[13.0],[118.0],[332.0],[396.0],[168.0],[230.0],[258.0],[517.0],[143.0],[150.0],[340.0],[517.0],[150.0],[376.0],[485.0],[82.0],[205.0],[480.0],[425.0],[513.0],[48.0],[305.0]
