Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,13.675700187683105,14.406334638595581,14.762842893600464,15.190168380737305,15.43296217918396,15.454038858413696,15.296555519104004,15.189776182174683,14.775991678237915,433.1290810108185,21.02376413345337,14.17843747138977,15.009777069091797,13.68024492263794
1,12.757614850997925,13.20683765411377,13.57448959350586,14.091590404510498,14.743041276931763,14.93564772605896,14.908637523651123,15.004087686538696,15.05812954902649,45.84332489967346,20.191370010375977,13.109519004821777,13.950251579284668,13.117767095565796
2,13.739830493927002,14.348573684692383,14.656509637832642,15.0955810546875,15.443292617797852,15.47886610031128,15.539984941482544,15.833723306655884,15.716662883758545,460.1073257923126,21.614234447479248,14.272676944732666,15.427194118499756,13.95941686630249
3,13.471700668334961,14.118552207946777,14.50536561012268,14.918732166290283,15.174300909042358,15.15378212928772,14.909626245498657,14.750843048095703,14.755492925643921,436.93021845817566,20.585896730422974,13.463098049163818,14.515888929367065,13.483416557312012
4,14.049385070800781,14.722737550735474,15.048973798751831,15.498167514801025,15.753582954406738,15.761673927307129,15.352084636688232,14.939208984375,14.812968254089355,429.9393801689148,21.342336893081665,14.031883716583252,15.011547803878784,14.118116855621338
5,13.5279221534729,14.175386667251587,14.542165040969849,14.949456453323364,15.196059465408325,15.1766197681427,14.910621881484985,14.753047466278076,14.563707113265991,439.18118166923523,20.576563835144043,13.520662546157837,14.53825569152832,13.528767824172974
6,13.354384899139404,13.992261409759521,14.304940938949585,14.721087455749512,14.982348442077637,15.00354814529419,14.866847515106201,14.241454839706421,14.221299171447754,434.5584387779236,20.22655463218689,13.22610330581665,14.35899543762207,13.22300100326538
7,13.89201807975769,14.45337963104248,14.784387350082397,15.226020812988281,15.53847360610962,15.553624629974365,15.517598390579224,16.790172815322876,15.318492650985718,394.95967626571655,21.686487913131714,14.478116989135742,15.724098682403564,14.379115581512451
8,12.92589259147644,13.492061138153076,14.35951566696167,14.923717737197876,15.145846366882324,15.202915668487549,15.29360556602478,15.342017650604248,15.282073736190796,325.35198044776917,20.19688057899475,13.491439580917358,14.128491163253784,13.290236473083496
9,14.050902605056763,14.560957431793213,15.00753116607666,15.33737826347351,15.657218933105469,15.6719069480896,15.60285210609436,17.108769178390503,15.401921033859253,394.5198497772217,21.934673309326172,14.546066045761108,15.782333374023438,14.436920642852783
10,13.753368377685547,14.355208158493042,14.683040857315063,15.05611538887024,15.3666672706604,15.401337623596191,15.495372533798218,15.55747652053833,15.715461492538452,462.920001745224,21.688894271850586,14.319889783859253,15.407917737960815,13.904121398925781
11,13.700361013412476,14.23794674873352,14.596153497695923,15.042340755462646,15.262129545211792,15.221844673156738,14.979120016098022,14.957874059677124,14.425719499588013,433.1693196296692,20.78253746032715,13.846269130706787,14.756962299346924,13.461308002471924
12,13.349622964859009,14.135778188705444,14.59925127029419,14.937302112579346,15.168719053268433,15.207104444503784,15.01701307296753,14.826586723327637,14.6061372756958,414.02776527404785,20.21337056159973,13.469830751419067,14.680620431900024,13.498920440673828
13,13.897193431854248,14.44674277305603,14.758355617523193,15.202750205993652,15.54166579246521,15.547804832458496,15.485007047653198,16.569730281829834,15.316834211349487,394.5935311317444,21.750009059906006,14.450328826904297,15.70442008972168,14.355138063430786
14,13.81971526145935,14.433958292007446,14.77238917350769,15.27704381942749,15.440962791442871,15.890467405319214,15.314730167388916,14.920784950256348,14.341343879699707,427.85399293899536,20.99597930908203,13.979102849960327,14.919470310211182,13.602728843688965
15,14.036198854446411,14.622026205062866,14.971906185150146,15.424797296524048,15.727266788482666,15.825983762741089,15.881839513778687,15.907975435256958,15.709499835968018,459.55265069007874,22.085712671279907,14.633222341537476,15.727751970291138,14.145679950714111
16,13.445971012115479,14.106250524520874,14.416276693344116,14.841198444366455,15.110755205154419,15.118528127670288,14.983027219772339,14.34788727760315,14.349161863327026,434.6279637813568,20.10978603363037,13.141834259033203,14.27660846710205,13.158069133758545
17,13.60081934928894,14.174444913864136,14.520450830459595,14.975193738937378,15.284834623336792,15.383790016174316,15.444796562194824,15.435152053833008,15.534858465194702,459.39545917510986,21.256906747817993,14.102726697921753,15.276805877685547,13.885271549224854
18,13.325393199920654,14.327927827835083,14.68958854675293,15.095694065093994,15.366863489151001,15.424865007400513,15.361066341400146,15.028244018554688,14.851858854293823,434.6792676448822,21.00855326652527,13.893465280532837,15.048170328140259,13.715869665145874
19,13.613136529922485,14.135737180709839,14.51713228225708,14.912376880645752,15.180880784988403,15.110662698745728,14.858734846115112,14.695552587509155,14.497081279754639,454.8751289844513,20.78722095489502,13.4571692943573,14.469611406326294,13.232235193252563
20,13.87523889541626,14.482045412063599,14.794472455978394,15.268216133117676,15.619107961654663,15.667852878570557,15.716984987258911,15.765344142913818,15.733551740646362,461.05340695381165,21.739043712615967,14.435837030410767,15.540186405181885,13.992197513580322
