Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,2.542820692062378,2.5665314197540283,2.63590931892395,2.643709182739258,2.649430513381958,2.6633572578430176,2.6776015758514404,2.6794021129608154,2.6716551780700684,428.3037438392639,3.923017978668213,2.5716371536254883,3.0424602031707764,2.6023616790771484
1,2.5909862518310547,3.3943333625793457,2.706023931503296,2.716710329055786,2.7660391330718994,2.738765239715576,2.7268083095550537,2.714975595474243,2.6925570964813232,460.33761167526245,3.9640579223632812,3.461982011795044,2.658550262451172,2.621511936187744
2,2.5540261268615723,2.5663137435913086,2.652697801589966,2.6400909423828125,3.7093076705932617,2.8366403579711914,2.648367404937744,2.63425612449646,2.8447422981262207,437.7071669101715,3.88523530960083,3.3066227436065674,2.599120855331421,2.5456743240356445
3,2.603433132171631,2.6554722785949707,2.7337653636932373,3.977781057357788,2.8600969314575195,2.7621917724609375,2.760889768600464,2.740297317504883,2.6590452194213867,436.63644647598267,4.01235818862915,2.660315752029419,2.7212462425231934,2.6486759185791016
4,2.628575325012207,2.6772947311401367,2.7573463916778564,3.981912136077881,2.857840061187744,2.779667615890503,2.7822840213775635,2.7591776847839355,2.674051523208618,435.3585205078125,4.047593355178833,2.673457384109497,2.746290683746338,2.66188907623291
5,2.584216594696045,2.733483076095581,2.7283241748809814,2.7037508487701416,2.69710111618042,2.672729015350342,2.6663899421691895,2.662846803665161,2.641005754470825,459.6269910335541,3.9265973567962646,2.5439789295196533,2.6116862297058105,2.558190107345581
6,2.6290194988250732,2.888439178466797,2.746293783187866,2.7501044273376465,2.7611892223358154,2.755058526992798,2.7521562576293945,2.750369071960449,2.729949474334717,459.79599165916443,4.028893709182739,2.6462886333465576,2.880234956741333,2.636298894882202
7,2.5490031242370605,2.640856981277466,2.736053466796875,2.7134857177734375,3.3299057483673096,2.846452236175537,2.7585608959198,2.7623965740203857,2.7423548698425293,440.21491050720215,4.00163459777832,2.6590607166290283,2.7158844470977783,2.6596367359161377
8,2.800637722015381,2.638643980026245,2.7192413806915283,2.79386305809021,2.787662982940674,2.749433755874634,2.9471261501312256,2.7278974056243896,2.6885790824890137,459.8059968948364,3.980860471725464,3.4491288661956787,2.6701128482818604,2.647433042526245
9,2.607759714126587,2.657811164855957,2.7382798194885254,3.951767683029175,2.8545379638671875,2.7821786403656006,2.784985303878784,2.7537388801574707,2.660337209701538,437.7186417579651,5.713498115539551,2.64966082572937,2.72387957572937,2.6452815532684326
10,2.5637052059173584,2.668503522872925,2.764544725418091,2.746831178665161,3.466752052307129,2.851796865463257,2.7869691848754883,2.7903478145599365,2.7783517837524414,439.23225259780884,4.0496320724487305,2.686054229736328,2.745711326599121,2.677034378051758
11,2.5593366622924805,2.6631252765655518,2.8042352199554443,2.7806413173675537,2.7534143924713135,2.740304470062256,2.712120294570923,2.7054378986358643,2.7096214294433594,452.6607573032379,3.928630828857422,2.5795717239379883,2.715721845626831,2.6163134574890137
12,2.5421903133392334,2.5963993072509766,2.877271890640259,2.829270124435425,2.744166851043701,2.747236967086792,2.7438223361968994,2.8162243366241455,2.7239270210266113,444.21347403526306,4.385589122772217,2.5745365619659424,2.6472418308258057,2.580789804458618
13,2.5190751552581787,2.550720691680908,2.6318016052246094,2.663438081741333,2.8158950805664062,2.8355824947357178,2.7612967491149902,2.735013246536255,2.7231829166412354,437.20052099227905,3.9015350341796875,2.5599560737609863,2.623023748397827,2.550689220428467
14,2.5277223587036133,2.6134588718414307,2.7139172554016113,2.729218006134033,2.703259229660034,2.689803123474121,2.8548972606658936,2.659923791885376,2.6598799228668213,452.9072229862213,3.855665683746338,2.544562816619873,2.6655609607696533,2.574578285217285
15,2.60099458694458,2.652357339859009,2.7290313243865967,4.010676383972168,2.859222412109375,2.757568836212158,2.7595391273498535,2.737130641937256,2.6585707664489746,437.8089852333069,5.710412979125977,2.64489483833313,2.7247872352600098,2.640645742416382
16,2.6266744136810303,2.678647518157959,2.7306580543518066,3.356276750564575,2.8546152114868164,2.778019905090332,2.783731460571289,2.7603132724761963,2.674254894256592,437.7253324985504,5.725587606430054,2.6714649200439453,2.7496721744537354,2.6598477363586426
17,2.552666187286377,2.663418769836426,2.7711331844329834,2.789515733718872,4.4622275829315186,2.850977659225464,2.8049685955047607,2.803124189376831,2.990959405899048,439.83456587791443,4.075693368911743,2.6998653411865234,2.7634618282318115,2.77457594871521
18,2.819563150405884,2.860948324203491,2.7370615005493164,2.7434723377227783,2.748863458633423,2.9378387928009033,2.755373239517212,2.8996033668518066,2.7096304893493652,459.0775179862976,4.015958309173584,2.616150379180908,2.723787546157837,2.6239476203918457
19,2.7911555767059326,2.8554930686950684,2.7342777252197266,2.7441744804382324,2.746835470199585,2.9199187755584717,2.719632387161255,2.7101070880889893,2.8396189212799072,459.58221530914307,4.009788751602173,3.4247500896453857,2.686037540435791,2.648267984390259
20,2.5223851203918457,2.544764280319214,2.6352574825286865,2.629814863204956,2.6451127529144287,2.6477417945861816,2.6736409664154053,2.6818008422851562,2.694596529006958,429.2112503051758,3.903806447982788,2.557255744934082,3.1115779876708984,2.5846221446990967
21,2.6230201721191406,2.78501296043396,2.7700304985046387,2.7502636909484863,2.744234085083008,2.7122490406036377,2.7099242210388184,2.701936721801758,2.681453227996826,459.38291358947754,4.001856327056885,2.591369390487671,2.657635450363159,2.7935333251953125
22,2.5609843730926514,2.559246301651001,2.6339690685272217,2.625077247619629,3.1074206829071045,2.834865093231201,2.634092092514038,2.6310501098632812,2.624990463256836,436.65062856674194,3.8720548152923584,2.5451059341430664,2.581040620803833,2.5152781009674072
23,2.5390987396240234,2.5668954849243164,2.6461403369903564,2.6454977989196777,2.656142234802246,2.6465046405792236,2.659733772277832,2.6739580631256104,2.696638584136963,397.5348973274231,3.9066951274871826,2.562636613845825,2.6406421661376953,2.559406042098999
24,2.891829490661621,2.830460548400879,2.8160741329193115,2.8097949028015137,2.8211395740509033,2.746730089187622,2.827908754348755,2.726288080215454,2.690420389175415,459.4080927371979,3.9910147190093994,2.599439859390259,2.789322853088379,2.6131436824798584
25,2.6521053314208984,2.7043943405151367,2.744479179382324,3.2845401763916016,2.853229284286499,2.7833948135375977,2.7848048210144043,2.762346029281616,2.676567792892456,437.5032126903534,4.033845663070679,2.6792590618133545,2.7400310039520264,2.783336877822876
26,2.60646390914917,3.3209168910980225,2.718707799911499,2.7217471599578857,2.7294363975524902,2.717559814453125,2.7231078147888184,2.729292392730713,2.7048380374908447,460.17410111427307,3.9774131774902344,2.5967319011688232,2.8220174312591553,2.608330726623535
27,2.5145907402038574,2.6296963691711426,2.8127317428588867,2.686549425125122,2.695610523223877,2.6895923614501953,2.687220335006714,2.6834282875061035,2.6732873916625977,453.8950147628784,4.101102828979492,2.5457239151000977,2.671452522277832,2.578134059906006
28,2.572186231613159,2.604783773422241,2.6663143634796143,4.232946157455444,2.848862648010254,2.6698522567749023,2.6625845432281494,2.782517910003662,2.6429572105407715,435.0121965408325,3.923177719116211,3.3254354000091553,2.622464895248413,2.5715880393981934
29,2.6058990955352783,2.6538383960723877,2.733081817626953,4.064337968826294,2.860013008117676,2.7586934566497803,2.76183819770813,2.738816261291504,2.6600725650787354,437.8032557964325,5.714930534362793,2.645153284072876,2.72461199760437,2.643946647644043
30,2.5209524631500244,2.5520613193511963,2.6528444290161133,2.6595325469970703,2.6389739513397217,2.6347103118896484,2.620675563812256,2.890716314315796,2.63965106010437,419.37082839012146,3.9195950031280518,2.5489232540130615,2.611666202545166,2.539795398712158
31,2.5896847248077393,3.4578630924224854,2.718740224838257,2.7444570064544678,2.7315609455108643,2.711716890335083,2.7009572982788086,2.698073625564575,2.6958892345428467,460.4303162097931,3.979393243789673,3.6535048484802246,2.6675314903259277,2.635533094406128
32,2.818307876586914,2.8711326122283936,2.7584829330444336,2.736551284790039,2.7255160808563232,2.876431941986084,2.6933536529541016,2.689093828201294,2.8634307384490967,458.69372940063477,4.214965581893921,2.7800824642181396,2.6479201316833496,2.6051952838897705
33,2.714792251586914,2.827307939529419,2.6224420070648193,2.6264238357543945,2.635313034057617,2.633302688598633,2.6328675746917725,2.629957437515259,2.640288829803467,401.2220938205719,3.896726608276367,2.546952247619629,2.621864080429077,2.557037115097046
34,2.5211453437805176,2.560835361480713,2.63543438911438,2.6336874961853027,2.637601852416992,2.638880729675293,2.6441690921783447,2.685331344604492,2.6693027019500732,402.7298469543457,3.9214909076690674,2.5670876502990723,2.615483522415161,2.549973249435425
35,2.527010202407837,2.55845308303833,2.6276652812957764,2.631181240081787,2.642862319946289,2.6638238430023193,2.67130446434021,2.6643905639648438,2.6669445037841797,424.87579464912415,3.9327375888824463,2.573112726211548,2.633678674697876,2.572336196899414
36,2.697575569152832,2.521872043609619,2.5962555408477783,2.614624261856079,2.6892247200012207,3.4662818908691406,2.736679792404175,2.707977056503296,2.6950440406799316,431.7935709953308,3.8738837242126465,2.5255916118621826,2.5921571254730225,2.527414560317993
37,2.5091569423675537,2.5451912879943848,2.614539384841919,2.8398704528808594,2.637690544128418,2.6350715160369873,2.6442956924438477,2.6524837017059326,2.7200675010681152,265.0139911174774,3.837554931640625,2.514779567718506,2.5858523845672607,2.566967725753784
38,2.7189712524414062,2.7756896018981934,2.840287685394287,3.6266636848449707,2.869779109954834,2.8856303691864014,2.8843116760253906,2.856363534927368,2.768059492111206,437.40546703338623,5.677201509475708,2.76639461517334,3.0673835277557373,2.7331368923187256
39,2.5972490310668945,2.7207438945770264,2.7406938076019287,2.7187118530273438,2.709625720977783,2.684332847595215,2.6786110401153564,2.674405813217163,2.654114007949829,458.67925238609314,3.960151433944702,2.5843348503112793,2.7584521770477295,2.563890218734741
40,2.626598596572876,2.6774067878723145,2.7390503883361816,3.655576705932617,2.853168249130249,2.78029727935791,2.779388189315796,2.7589797973632812,2.676159381866455,437.45425724983215,4.028456449508667,2.6760427951812744,2.736544370651245,2.8574068546295166
41,2.583371639251709,2.639293670654297,2.733703136444092,2.6691994667053223,2.727625846862793,2.741410732269287,2.752963066101074,2.7509777545928955,2.7241642475128174,439.5924291610718,3.988368272781372,2.6499195098876953,2.708705186843872,2.650984525680542
42,2.612645387649536,2.7348790168762207,2.731544256210327,2.741936206817627,2.7434017658233643,2.7258341312408447,2.717787504196167,2.712100028991699,2.6982195377349854,460.1165041923523,4.009601354598999,3.62615966796875,2.682833194732666,2.644411325454712
43,2.756676435470581,2.6250128746032715,2.7112672328948975,2.6867446899414062,2.6800055503845215,2.6543993949890137,2.6473937034606934,2.6416780948638916,2.6282129287719727,459.9321663379669,3.920666217803955,2.532902717590332,2.7378807067871094,2.5592522621154785
44,2.7498011589050293,2.54545521736145,2.6291542053222656,2.6367969512939453,2.6409807205200195,2.6325881481170654,2.634178638458252,2.632580041885376,2.634120464324951,424.99123215675354,3.9145925045013428,2.549149751663208,2.622185468673706,2.5459744930267334
45,2.469578266143799,2.502558469772339,2.576728343963623,2.5810296535491943,2.5866293907165527,2.587367296218872,2.611246347427368,2.62459659576416,2.6342153549194336,425.24659276008606,3.8394362926483154,2.514416217803955,2.5797877311706543,2.5157041549682617
46,2.7828469276428223,2.85221529006958,2.712745189666748,2.7207374572753906,2.727013349533081,2.7157411575317383,2.8979976177215576,2.737757682800293,2.899121046066284,458.94668221473694,3.9824025630950928,2.7415354251861572,2.885972261428833,2.610487222671509
47,2.607340097427368,2.6583685874938965,2.736374616622925,3.9610674381256104,2.8588924407958984,2.7629246711730957,2.7650020122528076,2.7449231147766113,2.659571647644043,437.36558651924133,4.0375566482543945,2.6601173877716064,2.718912124633789,2.6549155712127686
48,2.51053524017334,2.5421829223632812,2.6207330226898193,2.63490629196167,2.687053918838501,2.7330360412597656,2.7589497566223145,2.7555696964263916,2.7300589084625244,421.6239709854126,3.899742841720581,2.549713611602783,2.6210436820983887,2.549089193344116
49,2.5672285556793213,2.9160895347595215,2.711005449295044,2.6945276260375977,2.6834514141082764,2.662034034729004,2.6495821475982666,2.648989677429199,2.6321096420288086,451.9414405822754,3.8404133319854736,2.5547609329223633,2.649787664413452,2.579073190689087
50,2.571528673171997,2.5761570930480957,2.6365420818328857,2.6373274326324463,2.6296422481536865,2.6436617374420166,2.6397266387939453,2.6373403072357178,2.636038303375244,428.21098732948303,4.013174057006836,2.570319652557373,2.6269447803497314,2.5671067237854004
51,2.5209250450134277,2.548001527786255,2.6171746253967285,2.624478340148926,2.6569106578826904,2.6545965671539307,2.6493685245513916,2.652712821960449,2.655982255935669,399.9917960166931,3.925283670425415,2.5672481060028076,2.637730360031128,2.5630078315734863
52,2.5900557041168213,2.5902106761932373,2.652508020401001,2.6177797317504883,2.675859212875366,2.8412907123565674,2.6434104442596436,2.6321189403533936,2.63103985786438,437.43475890159607,3.8990018367767334,3.781298875808716,2.5988988876342773,2.546217441558838
53,2.593485116958618,3.1608800888061523,2.712819814682007,2.722207546234131,2.726661205291748,2.7046375274658203,2.695070505142212,2.6943461894989014,2.68039870262146,460.2707989215851,3.977010488510132,2.590071678161621,2.8356776237487793,2.5985398292541504
54,2.487248420715332,2.5110883712768555,2.586591958999634,2.5880284309387207,2.600964069366455,2.6140780448913574,2.625213146209717,2.6382625102996826,2.6449010372161865,426.6269052028656,3.869584321975708,2.5300021171569824,2.5982413291931152,2.5272560119628906
55,2.5747039318084717,2.5764243602752686,2.6793830394744873,2.62935471534729,4.197729825973511,2.8443946838378906,2.6299283504486084,2.6253156661987305,2.6379501819610596,437.57620453834534,3.9054007530212402,3.670438766479492,2.606496810913086,2.5537617206573486
