Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,13.336038589477539,13.869767189025879,14.2473623752594,14.627815961837769,14.92617130279541,14.990380764007568,14.987492561340332,14.953451156616211,14.630556106567383,536.3978896141052,23.17094111442566,13.689671754837036,14.94271183013916,13.625463485717773
1,12.84471344947815,13.297633647918701,13.627395868301392,13.906923532485962,13.98654580116272,13.906686067581177,13.859734535217285,13.860126495361328,14.071297883987427,298.5699722766876,19.491970539093018,12.819775342941284,13.743031740188599,12.71121096611023
2,13.652658700942993,14.17305850982666,14.341116666793823,14.266780614852905,14.46751356124878,14.501417636871338,14.506036520004272,14.467148542404175,14.4847252368927,400.4926874637604,21.104642868041992,13.485154390335083,14.57803750038147,13.490962028503418
3,13.489452123641968,13.952404737472534,14.320514678955078,15.933959245681763,14.924345254898071,14.937946319580078,14.944398641586304,14.964337587356567,14.925591707229614,419.5395040512085,21.033626317977905,13.867730855941772,15.091381788253784,13.83347225189209
4,13.422782182693481,13.830487966537476,14.214290618896484,14.616782903671265,14.923227310180664,14.977240085601807,14.966460704803467,14.876108646392822,14.554163932800293,534.5699911117554,23.739172220230103,13.677764177322388,14.934086322784424,13.593395948410034
5,12.825639009475708,13.751582145690918,14.122719287872314,14.35645866394043,14.613026857376099,14.741194009780884,14.744680643081665,14.761550903320312,14.755101919174194,396.99467849731445,19.863842010498047,14.043976545333862,14.831061840057373,13.72770643234253
6,13.589191198348999,14.01019549369812,14.103016376495361,14.371042251586914,14.45759892463684,14.487194538116455,14.451332330703735,14.406078100204468,14.405096769332886,405.6284246444702,20.149266958236694,13.32953953742981,14.381830215454102,13.296813249588013
7,13.092924118041992,13.626802444458008,13.997825145721436,14.387706756591797,14.684758186340332,14.777763605117798,14.772526741027832,14.76858639717102,14.398413896560669,537.8575508594513,23.65503168106079,13.443275928497314,14.70639443397522,13.392560482025146
8,13.441677570343018,13.910125017166138,14.273627996444702,16.027277946472168,14.874572992324829,14.89244532585144,14.896673202514648,15.110976219177246,14.67985200881958,418.81413888931274,20.872584104537964,13.827466487884521,15.080192804336548,13.798496007919312
9,13.666428327560425,14.108966827392578,14.490850687026978,15.614012479782104,15.108623504638672,15.130705833435059,15.112980842590332,15.122146844863892,14.856283903121948,418.0623207092285,21.294878721237183,14.052448987960815,15.294514179229736,14.028045654296875
10,13.772412300109863,14.223589897155762,14.24756932258606,14.307992219924927,14.5458242893219,14.687080383300781,14.660367488861084,14.6218581199646,14.535121202468872,421.4230010509491,20.652546167373657,13.551593542098999,14.447962284088135,13.35991621017456
11,13.55640459060669,14.013080596923828,14.347400903701782,14.214185953140259,14.494173288345337,14.45186471939087,14.398897647857666,14.513758420944214,14.350538730621338,403.2917413711548,20.20687770843506,13.349710941314697,14.432552576065063,13.344894170761108
12,13.120441436767578,13.741746664047241,14.315437316894531,14.545939683914185,14.237188577651978,14.2513906955719,14.272826194763184,14.27952241897583,14.275932550430298,361.5816991329193,19.591283321380615,12.96955680847168,13.846500396728516,13.176677227020264
13,13.395150423049927,13.95627474784851,14.374493837356567,14.700981616973877,14.92537784576416,14.805880546569824,14.5559663772583,14.355793714523315,14.062050580978394,526.1826808452606,20.041715621948242,13.199744701385498,14.265867948532104,13.141995191574097
14,12.718172073364258,13.397620677947998,14.162276268005371,14.482120513916016,14.715559959411621,14.775250673294067,14.839642524719238,14.591798543930054,14.46652626991272,431.2282283306122,19.706594705581665,13.024299621582031,15.702855587005615,13.009017705917358
15,12.687113285064697,13.079559803009033,13.38748288154602,13.723156452178955,13.967761993408203,13.819076538085938,13.785239696502686,13.704194068908691,13.864159345626831,287.17552947998047,19.50358748435974,12.853560447692871,13.801583290100098,12.808375120162964
16,12.725389957427979,13.10568881034851,13.572277545928955,14.088125944137573,14.672932624816895,14.726480484008789,14.81825876235962,14.894959688186646,14.956852912902832,82.06954574584961,19.85723090171814,13.067896604537964,13.903193950653076,13.044016599655151
17,13.703553676605225,14.290043830871582,14.711071729660034,15.043413162231445,15.287445306777954,15.155639171600342,14.895936965942383,14.676043272018433,14.389232158660889,520.4705276489258,20.72117018699646,14.88223671913147,14.588849306106567,13.480144500732422
18,13.031092882156372,13.574553966522217,14.182344675064087,14.449880599975586,14.19463038444519,14.692756652832031,14.162342071533203,14.169974327087402,14.15397572517395,352.1974604129791,19.502906799316406,12.916536569595337,13.74979853630066,12.897314548492432
19,13.33939504623413,13.87073540687561,14.251752853393555,14.504022359848022,14.833730459213257,14.852429151535034,14.862921714782715,14.87125849723816,14.767301321029663,423.64881467819214,20.778144121170044,13.795462846755981,15.03871750831604,13.764531373977661
20,12.922980070114136,13.540234327316284,14.362552642822266,14.680136919021606,14.92300295829773,14.990878343582153,15.032863855361938,14.735698461532593,14.647286415100098,452.02449798583984,19.89970064163208,18.72694206237793,14.320616006851196,13.181572198867798
21,13.525860071182251,14.040667057037354,14.328927278518677,14.611786603927612,14.663740873336792,14.560854196548462,14.515234231948853,14.463048458099365,14.447128772735596,400.08228492736816,20.800795793533325,13.407938241958618,14.463428497314453,13.368403196334839
22,13.474085330963135,13.95158052444458,14.349313497543335,14.766395092010498,15.088000059127808,15.147530317306519,15.132038116455078,14.978858709335327,14.627858638763428,533.4317936897278,23.588727235794067,13.758527994155884,15.024745464324951,13.681348323822021
23,12.907064437866211,13.534770488739014,14.391170263290405,14.730457782745361,14.97177505493164,15.040266752243042,15.084187269210815,14.851050853729248,14.705928087234497,439.49849367141724,20.179208517074585,13.371697664260864,19.084837675094604,13.31046986579895
24,13.375851154327393,13.844642162322998,14.226110696792603,14.625936269760132,14.925567865371704,15.000997066497803,14.993863105773926,14.94797158241272,14.623010873794556,534.5603411197662,20.7111554145813,13.662932872772217,14.896222352981567,13.667332172393799
25,13.359468698501587,13.855357646942139,14.215747594833374,14.474175691604614,14.803261041641235,14.831862211227417,14.825537204742432,14.836491346359253,14.719226837158203,422.92037558555603,20.775144577026367,13.800581932067871,15.027996301651001,13.749723196029663
26,12.911330461502075,13.302753448486328,13.781073808670044,14.34449577331543,14.920201063156128,14.986494779586792,15.094050168991089,15.177018165588379,15.210900783538818,199.7444450855255,20.37637448310852,13.298338413238525,14.215478897094727,13.287041425704956
27,13.345944881439209,13.829239845275879,14.213269472122192,14.618938446044922,14.919086217880249,14.98021936416626,14.96395492553711,14.869151830673218,14.547279357910156,534.638959646225,23.62557029724121,13.647571086883545,14.903211832046509,13.580837488174438
28,12.721508026123047,13.541541576385498,14.202781438827515,14.486916065216064,14.825010776519775,14.891180038452148,15.017971754074097,15.034313440322876,15.065840005874634,502.02041935920715,19.771067142486572,13.083957433700562,14.93767762184143,14.035697937011719
