Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,8.087299585342407,8.29021167755127,8.543470621109009,10.956902265548706,8.521814107894897,8.50932240486145,8.499234676361084,8.546574831008911,8.46525239944458,461.1051926612854,12.272818088531494,8.369584798812866,8.763237953186035,8.54048490524292
1,7.9147868156433105,7.8554675579071045,8.094960689544678,8.189483880996704,8.24630618095398,8.236012697219849,8.245990753173828,8.265953540802002,8.613428592681885,41.327414989471436,12.162012577056885,9.767768859863281,8.440633058547974,7.947329521179199
2,8.249042749404907,8.322651147842407,8.514783382415771,8.619410037994385,8.663636207580566,8.566744327545166,12.041399240493774,8.62180471420288,8.526992321014404,457.147185087204,12.556880950927734,8.331180810928345,8.713801622390747,8.344881296157837
3,8.082939863204956,8.279890537261963,8.526577711105347,8.637474298477173,8.66535997390747,8.546495914459229,11.601596117019653,8.63267993927002,8.54552698135376,462.25240111351013,12.39052939414978,8.239615678787231,8.582383871078491,8.191150188446045
4,7.9337005615234375,8.080135107040405,8.320584058761597,8.37868070602417,8.327942371368408,8.319804191589355,8.30938172340393,8.449422121047974,8.336424350738525,450.65453696250916,12.112756252288818,8.060631036758423,8.34306025505066,7.954825162887573
5,8.03237271308899,8.243961095809937,8.499732971191406,11.15439510345459,8.573345184326172,8.563673257827759,8.528261423110962,8.603513956069946,8.472058057785034,460.8977589607239,12.254496097564697,8.129680395126343,8.5566885471344,8.185394525527954
6,7.850996494293213,8.151013135910034,8.413817644119263,8.325523853302002,8.38961410522461,8.378540992736816,8.381913900375366,8.376267910003662,8.394070148468018,441.7939419746399,11.813777685165405,7.955934762954712,8.474695682525635,8.015969038009644
7,8.061224937438965,8.274420738220215,8.527065515518188,11.383726835250854,8.485197305679321,8.481633186340332,8.476522207260132,8.493884801864624,8.441270112991333,461.9239842891693,12.225119590759277,8.11593770980835,8.491904258728027,8.138614416122437
8,7.7326884269714355,7.897772550582886,8.464955568313599,8.193473815917969,8.267873764038086,8.431599378585815,8.496017694473267,8.500209331512451,8.424751281738281,385.3362352848053,18.068149089813232,7.996404409408569,8.331804037094116,7.976616144180298
9,8.02301812171936,8.274755001068115,8.514902830123901,8.62206220626831,8.674948692321777,8.60098648071289,13.875657320022583,8.615199089050293,8.528651714324951,461.8292441368103,12.360872983932495,8.23110556602478,8.561738967895508,8.18489694595337
