Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[1081.0],[258.0],[151.0],[258.0],[258.0],[258.0],[258.0],[1081.0],[480.0],[151.0],[480.0],[258.0],[151.0],[92.0],[151.0],[258.0],[1435.0],[651.0],[151.0],[1434.0],[480.0],[258.0],[151.0],[1081.0],[92.0],[258.0],[151.0],[258.0],[1081.0],[151.0],[1574.0],[151.0],[652.0],[151.0],[1435.0],[151.0],[151.0],[151.0],[151.0],[226.0],[1574.0],[151.0],[1574.0],[1299.0],[652.0],[258.0],[258.0],[151.0],[151.0],[480.0],[1574.0],[258.0],[480.0],[480.0],[151.0],[151.0],[151.0],[151.0],[651.0],[151.0],[400.0],[1435.0],[258.0],[1574.0],[480.0],[1434.0],[480.0],[151.0],[258.0],[151.0],[151.0],[258.0],[151.0],[258.0],[1081.0],[151.0],[1299.0],[1081.0],[258.0],[92.0],[258.0],[1476.0],[1434.0],[1435.0],[1244.0],[1435.0],[1435.0],[258.0],[480.0],[258.0],[861.0],[1235.0],[1574.0],[151.0],[258.0],[258.0],[151.0],[258.0],[151.0],[1081.0],[92.0],[258.0],[1244.0],[92.0],[81.0],[723.0],[151.0],[861.0],[1435.0],[258.0],[258.0],[151.0],[1244.0],[151.0],[480.0],[151.0],[258.0],[151.0],[1435.0],[1081.0],[151.0],[258.0],[1434.0],[151.0],[484.0]
1,[243.0],[1558.0],[258.0],[92.0],[1574.0],[169.0],[1435.0],[151.0],[151.0],[1081.0],[258.0],[92.0],[480.0],[151.0],[480.0],[1435.0],[151.0],[151.0],[258.0],[258.0],[258.0],[652.0],[1574.0],[258.0],[151.0],[1435.0],[1574.0],[92.0],[480.0],[1574.0],[1435.0],[723.0],[1299.0],[480.0],[258.0],[147.0],[1574.0],[1435.0],[1244.0],[1476.0],[151.0],[480.0],[1558.0],[1434.0],[151.0],[1435.0],[1435.0],[1244.0],[652.0],[151.0],[151.0],[480.0],[1434.0],[151.0],[652.0],[1434.0],[1435.0],[1434.0],[1435.0],[730.0],[1435.0],[151.0],[1434.0],[151.0],[151.0],[151.0],[258.0],[1017.0],[1434.0],[106.0],[1435.0],[1574.0],[226.0],[1435.0],[1435.0],[1081.0],[151.0],[151.0],[1299.0],[258.0],[480.0],[151.0],[480.0],[1574.0],[480.0],[151.0],[1299.0],[1434.0],[1081.0],[723.0],[1434.0],[151.0],[1435.0],[258.0],[480.0],[1434.0],[1235.0],[1434.0],[1474.0],[151.0],[151.0],[723.0],[151.0],[151.0],[1435.0],[480.0],[1574.0],[258.0],[151.0],[1244.0],[1435.0],[1434.0],[258.0],[480.0],[1081.0],[1574.0],[480.0],[480.0],[151.0],[151.0],[1435.0],[1435.0],[151.0],[480.0],[258.0]
2,[151.0],[1434.0],[1081.0],[1081.0],[1435.0],[1244.0],[226.0],[1434.0],[169.0],[1434.0],[1244.0],[1434.0],[730.0],[291.0],[169.0],[169.0],[1235.0],[730.0],[1434.0],[291.0],[730.0],[1435.0],[169.0],[480.0],[1435.0],[1235.0],[1081.0],[480.0],[258.0],[1435.0],[151.0],[1434.0],[480.0],[169.0],[291.0],[1435.0],[692.0],[258.0],[1372.0],[92.0],[1081.0],[1081.0],[151.0],[151.0],[1435.0],[281.0],[652.0],[291.0],[1435.0],[652.0],[226.0],[169.0],[151.0],[730.0],[1434.0],[1235.0],[1235.0],[730.0],[151.0],[1435.0],[151.0],[730.0],[1574.0],[226.0],[730.0],[1235.0],[92.0],[1081.0],[1235.0],[1434.0],[730.0],[226.0],[1374.0],[480.0],[151.0],[480.0],[1435.0],[730.0],[480.0],[1435.0],[291.0],[480.0],[1081.0],[258.0],[258.0],[730.0],[1370.0],[1235.0],[151.0],[480.0],[151.0],[730.0],[151.0],[1434.0],[169.0],[451.0],[1435.0],[169.0],[730.0],[1435.0],[451.0],[1081.0],[106.0],[1081.0],[151.0],[151.0],[291.0],[226.0],[258.0],[1435.0],[169.0],[1235.0],[1435.0],[396.0],[151.0],[42.0],[1244.0],[1435.0],[1558.0],[1434.0],[730.0],[730.0],[324.0],[291.0],[480.0]
3,[1435.0],[1574.0],[106.0],[281.0],[169.0],[1435.0],[1081.0],[480.0],[1316.0],[730.0],[861.0],[1574.0],[1574.0],[1435.0],[33.0],[451.0],[92.0],[480.0],[451.0],[1081.0],[1574.0],[291.0],[396.0],[291.0],[1299.0],[1165.0],[652.0],[1319.0],[652.0],[1370.0],[652.0],[652.0],[291.0],[1018.0],[226.0],[652.0],[1081.0],[480.0],[480.0],[1235.0],[1558.0],[1370.0],[692.0],[652.0],[1574.0],[451.0],[151.0],[92.0],[730.0],[1081.0],[1081.0],[1434.0],[1081.0],[1434.0],[92.0],[652.0],[730.0],[1081.0],[1270.0],[652.0],[258.0],[652.0],[106.0],[1081.0],[1434.0],[1244.0],[652.0],[1235.0],[1299.0],[1558.0],[1235.0],[1081.0],[1081.0],[291.0],[258.0],[291.0],[1244.0],[1435.0],[1435.0],[281.0],[151.0],[258.0],[258.0],[1165.0],[1374.0],[1244.0],[1244.0],[151.0],[1558.0],[1319.0],[651.0],[1434.0],[1081.0],[723.0],[1081.0],[92.0],[754.0],[1235.0],[861.0],[1574.0],[480.0],[1244.0],[1474.0],[169.0],[258.0],[1319.0],[1434.0],[151.0],[480.0],[451.0],[1235.0],[169.0],[1081.0],[1081.0],[291.0],[1244.0],[1081.0],[730.0],[14.0],[480.0],[1081.0],[1235.0],[1558.0],[1081.0],[92.0]
4,[1244.0],[151.0],[517.0],[480.0],[1558.0],[1081.0],[1574.0],[730.0],[652.0],[652.0],[92.0],[1017.0],[1558.0],[1370.0],[652.0],[480.0],[861.0],[652.0],[1081.0],[1299.0],[1476.0],[1316.0],[730.0],[1435.0],[1165.0],[911.0],[1434.0],[1081.0],[1017.0],[652.0],[1370.0],[291.0],[1244.0],[1299.0],[1235.0],[1244.0],[92.0],[42.0],[1558.0],[1081.0],[652.0],[652.0],[1244.0],[1235.0],[1081.0],[1244.0],[92.0],[672.0],[1574.0],[1299.0],[378.0],[291.0],[652.0],[652.0],[1051.0],[451.0],[652.0],[652.0],[1235.0],[1081.0],[83.0],[1081.0],[1081.0],[1558.0],[1244.0],[1558.0],[244.0],[226.0],[92.0],[1235.0],[1299.0],[1558.0],[1434.0],[1081.0],[324.0],[1269.0],[730.0],[1299.0],[169.0],[1574.0],[1051.0],[1081.0],[281.0],[92.0],[1081.0],[1558.0],[1081.0],[451.0],[291.0],[1434.0],[652.0],[652.0],[1558.0],[1558.0],[652.0],[1574.0],[92.0],[652.0],[480.0],[652.0],[1435.0],[1319.0],[451.0],[1316.0],[1244.0],[1017.0],[652.0],[1435.0],[120.0],[652.0],[652.0],[652.0],[86.0],[730.0],[1558.0],[91.0],[559.0],[1244.0],[1081.0],[169.0],[1574.0],[291.0],[923.0],[557.0],[169.0]
5,[652.0],[169.0],[544.0],[169.0],[1081.0],[1558.0],[1299.0],[652.0],[1081.0],[291.0],[1051.0],[1079.0],[169.0],[1574.0],[1081.0],[1570.0],[325.0],[1081.0],[480.0],[1574.0],[1081.0],[1235.0],[1081.0],[92.0],[652.0],[1244.0],[651.0],[1374.0],[91.0],[1081.0],[1299.0],[1081.0],[584.0],[258.0],[151.0],[1372.0],[1558.0],[14.0],[1081.0],[169.0],[1018.0],[1476.0],[1434.0],[609.0],[83.0],[226.0],[243.0],[480.0],[1081.0],[1244.0],[730.0],[1574.0],[568.0],[1081.0],[1235.0],[92.0],[614.0],[442.0],[120.0],[244.0],[480.0],[1574.0],[451.0],[652.0],[652.0],[1374.0],[1081.0],[281.0],[1081.0],[42.0],[1558.0],[730.0],[652.0],[325.0],[169.0],[544.0],[1081.0],[480.0],[291.0],[1319.0],[1434.0],[1244.0],[151.0],[1256.0],[1558.0],[652.0],[1558.0],[1244.0],[1235.0],[1081.0],[1244.0],[1081.0],[652.0],[1081.0],[861.0],[1558.0],[1081.0],[1244.0],[1081.0],[258.0],[258.0],[652.0],[494.0],[1435.0],[281.0],[1434.0],[672.0],[463.0],[911.0],[325.0],[1081.0],[291.0],[324.0],[1574.0],[1435.0],[1435.0],[652.0],[911.0],[400.0],[1244.0],[291.0],[480.0],[258.0],[1244.0],[1081.0]
6,[92.0],[1081.0],[1244.0],[1574.0],[652.0],[291.0],[861.0],[1299.0],[1435.0],[226.0],[1558.0],[1370.0],[652.0],[1558.0],[291.0],[1558.0],[1081.0],[821.0],[723.0],[723.0],[1374.0],[1299.0],[92.0],[1574.0],[1244.0],[480.0],[106.0],[1018.0],[1434.0],[1558.0],[258.0],[1574.0],[169.0],[1435.0],[1244.0],[92.0],[463.0],[1081.0],[1474.0],[324.0],[1370.0],[291.0],[1081.0],[1244.0],[1558.0],[1558.0],[1081.0],[494.0],[1299.0],[1435.0],[652.0],[1079.0],[1244.0],[1574.0],[1081.0],[861.0],[672.0],[480.0],[291.0],[1299.0],[92.0],[92.0],[911.0],[1435.0],[1081.0],[258.0],[1321.0],[396.0],[291.0],[1244.0],[1244.0],[1374.0],[1574.0],[652.0],[1558.0],[1244.0],[134.0],[1370.0],[1081.0],[240.0],[568.0],[730.0],[1244.0],[1079.0],[652.0],[1081.0],[480.0],[652.0],[1574.0],[652.0],[754.0],[1558.0],[396.0],[692.0],[395.0],[652.0],[652.0],[1558.0],[226.0],[639.0],[226.0],[861.0],[1558.0],[1574.0],[652.0],[652.0],[1081.0],[92.0],[92.0],[400.0],[1558.0],[1244.0],[151.0],[92.0],[652.0],[1370.0],[1558.0],[291.0],[13.0],[723.0],[1558.0],[1558.0],[42.0],[1435.0],[1474.0]
7,[1558.0],[652.0],[33.0],[1558.0],[1299.0],[92.0],[723.0],[1558.0],[1558.0],[1244.0],[151.0],[353.0],[1570.0],[1081.0],[1316.0],[1244.0],[442.0],[1244.0],[226.0],[1558.0],[291.0],[151.0],[515.0],[1558.0],[1081.0],[120.0],[226.0],[1244.0],[1244.0],[1374.0],[480.0],[480.0],[151.0],[291.0],[1558.0],[244.0],[1435.0],[1235.0],[1374.0],[1558.0],[1435.0],[1558.0],[652.0],[1081.0],[164.0],[480.0],[1374.0],[652.0],[1558.0],[226.0],[1434.0],[92.0],[396.0],[1570.0],[1244.0],[258.0],[776.0],[1558.0],[147.0],[710.0],[1081.0],[1299.0],[226.0],[1299.0],[226.0],[911.0],[226.0],[258.0],[1244.0],[1081.0],[1081.0],[1435.0],[1051.0],[281.0],[652.0],[106.0],[92.0],[1244.0],[1558.0],[652.0],[1081.0],[917.0],[911.0],[1299.0],[1434.0],[480.0],[652.0],[1081.0],[889.0],[455.0],[92.0],[226.0],[777.0],[33.0],[1244.0],[1288.0],[169.0],[1081.0],[258.0],[291.0],[652.0],[226.0],[157.0],[258.0],[1186.0],[258.0],[1558.0],[1244.0],[1570.0],[1081.0],[1299.0],[1081.0],[291.0],[240.0],[1574.0],[1079.0],[1435.0],[92.0],[652.0],[1558.0],[1018.0],[1081.0],[1081.0],[723.0],[33.0]
8,[777.0],[1299.0],[13.0],[889.0],[1374.0],[776.0],[1319.0],[33.0],[1244.0],[1558.0],[837.0],[1558.0],[258.0],[652.0],[1558.0],[86.0],[1574.0],[42.0],[106.0],[1319.0],[33.0],[226.0],[1374.0],[652.0],[1558.0],[1081.0],[1374.0],[151.0],[1558.0],[92.0],[1558.0],[92.0],[926.0],[1098.0],[480.0],[1558.0],[723.0],[567.0],[92.0],[1374.0],[723.0],[1574.0],[1299.0],[1558.0],[911.0],[1098.0],[1191.0],[1558.0],[1374.0],[400.0],[1558.0],[652.0],[494.0],[1374.0],[240.0],[33.0],[1244.0],[1235.0],[480.0],[1235.0],[1574.0],[911.0],[33.0],[730.0],[92.0],[1081.0],[730.0],[42.0],[33.0],[33.0],[324.0],[92.0],[1299.0],[730.0],[1374.0],[1374.0],[38.0],[144.0],[1244.0],[151.0],[1244.0],[1558.0],[515.0],[396.0],[1574.0],[1374.0],[889.0],[324.0],[1435.0],[1574.0],[258.0],[1244.0],[917.0],[396.0],[1426.0],[1081.0],[1558.0],[1017.0],[1558.0],[833.0],[1558.0],[291.0],[325.0],[1570.0],[1098.0],[1079.0],[1316.0],[19.0],[170.0],[366.0],[1244.0],[1186.0],[281.0],[1370.0],[106.0],[911.0],[151.0],[1558.0],[258.0],[1299.0],[1193.0],[325.0],[33.0],[544.0],[38.0]
9,[258.0],[1374.0],[1558.0],[1570.0],[1186.0],[911.0],[1558.0],[38.0],[258.0],[911.0],[649.0],[33.0],[1081.0],[258.0],[1435.0],[666.0],[568.0],[291.0],[1244.0],[672.0],[42.0],[1079.0],[652.0],[396.0],[1319.0],[1018.0],[1558.0],[42.0],[911.0],[1018.0],[291.0],[1299.0],[1372.0],[1244.0],[1081.0],[651.0],[291.0],[1244.0],[1570.0],[1244.0],[1589.0],[776.0],[38.0],[1435.0],[258.0],[33.0],[1299.0],[1435.0],[777.0],[258.0],[92.0],[544.0],[92.0],[258.0],[258.0],[169.0],[258.0],[33.0],[1558.0],[614.0],[181.0],[672.0],[181.0],[258.0],[258.0],[395.0],[624.0],[652.0],[480.0],[1570.0],[776.0],[652.0],[42.0],[1374.0],[515.0],[92.0],[169.0],[258.0],[1018.0],[1558.0],[325.0],[652.0],[544.0],[1319.0],[92.0],[396.0],[911.0],[723.0],[652.0],[1558.0],[1558.0],[400.0],[92.0],[415.0],[151.0],[1370.0],[324.0],[396.0],[1244.0],[226.0],[777.0],[480.0],[181.0],[1558.0],[181.0],[1235.0],[480.0],[777.0],[1244.0],[92.0],[1374.0],[1558.0],[451.0],[1434.0],[92.0],[567.0],[226.0],[169.0],[1269.0],[652.0],[652.0],[1098.0],[889.0],[1558.0],[1186.0]
