Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,8.034958362579346,8.2278733253479,8.474101543426514,8.667656660079956,8.755518198013306,8.746432781219482,8.736194610595703,9.929609298706055,8.442381143569946,545.9961640834808,12.305221319198608,8.069182872772217,8.378245830535889,7.958482265472412
1,7.914344787597656,8.280765295028687,10.091933727264404,8.54719591140747,8.6404287815094,8.686069011688232,8.631795883178711,8.602020025253296,8.506426811218262,467.07580637931824,12.517883062362671,8.105175495147705,8.394609928131104,8.032275915145874
2,8.113637208938599,8.56137752532959,8.508474111557007,8.527725458145142,8.585474014282227,8.581084251403809,8.553593158721924,8.572338581085205,8.517925024032593,469.6756339073181,12.347470045089722,8.166052341461182,8.48019027709961,8.10366177558899
3,8.025521755218506,8.232125282287598,8.485111236572266,9.206955194473267,8.746625661849976,8.73305869102478,8.734967708587646,10.27349328994751,8.437389373779297,547.113698720932,12.294039249420166,8.061454772949219,8.351149559020996,7.970200061798096
4,8.036943197250366,8.253192901611328,8.420952081680298,8.438477516174316,8.492269515991211,8.488028526306152,8.491026639938354,8.498605012893677,8.455260276794434,467.4377861022949,12.27227520942688,8.126446723937988,8.408973455429077,8.04518437385559
5,8.195406675338745,7.9222495555877686,8.153131008148193,8.237216711044312,8.274639368057251,8.273458003997803,8.296285629272461,8.621631383895874,8.728495597839355,62.749051570892334,12.025837659835815,7.9560019969940186,8.272966146469116,7.956396579742432
6,8.173821449279785,8.2920081615448,8.492376804351807,8.520142555236816,8.542726278305054,8.542979955673218,8.534333944320679,8.521712064743042,8.496389150619507,469.4014115333557,12.301291227340698,8.126897811889648,8.423643827438354,8.071590423583984
7,7.871150255203247,8.325786113739014,8.617889165878296,8.683958530426025,8.75024676322937,8.749977350234985,8.736449956893921,8.712207555770874,8.743887424468994,538.6774244308472,12.29848575592041,8.37281847000122,8.727404356002808,8.347500562667847
8,8.145221471786499,8.325340270996094,8.490864992141724,8.51776123046875,8.566326141357422,8.552425622940063,8.53463864326477,8.556599378585815,8.477004051208496,470.5901622772217,12.326646327972412,8.303850412368774,8.447538375854492,8.100245714187622
9,8.054645299911499,8.272870540618896,8.564493894577026,8.6610746383667,8.733895778656006,8.727577686309814,8.725883960723877,8.71512222290039,8.974738359451294,471.3987190723419,12.622224807739258,8.383266687393188,8.762809038162231,8.315593004226685
