Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[262.0],[209.0],[262.0],[209.0],[32.0],[209.0],[209.0],[262.0],[262.0],[209.0],[306.0],[262.0],[209.0],[209.0],[269.0],[262.0],[262.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[28.0],[209.0],[431.0],[209.0],[262.0],[262.0],[262.0],[209.0],[209.0],[262.0],[262.0],[209.0],[262.0],[209.0],[262.0],[262.0],[262.0],[209.0],[209.0],[429.0],[209.0],[209.0],[262.0],[787.0],[262.0],[209.0],[544.0],[262.0],[209.0],[209.0],[209.0],[209.0],[725.0],[209.0],[260.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[184.0],[260.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[262.0],[152.0],[209.0],[209.0],[262.0],[209.0],[209.0],[262.0],[209.0],[262.0],[640.0],[262.0],[262.0],[209.0],[262.0],[43.0],[129.0],[746.0],[209.0],[262.0],[209.0],[668.0],[478.0],[209.0],[209.0],[262.0],[209.0],[209.0],[595.0],[209.0],[262.0],[262.0],[262.0],[262.0],[209.0],[262.0],[247.0],[209.0],[209.0],[749.0],[262.0],[262.0],[262.0],[262.0],[262.0],[209.0],[262.0],[209.0],[559.0],[209.0],[262.0]
1,[646.0],[262.0],[209.0],[478.0],[441.0],[478.0],[262.0],[209.0],[209.0],[262.0],[141.0],[646.0],[478.0],[262.0],[487.0],[209.0],[74.0],[262.0],[478.0],[478.0],[209.0],[478.0],[478.0],[262.0],[514.0],[262.0],[442.0],[478.0],[209.0],[209.0],[646.0],[262.0],[478.0],[209.0],[209.0],[262.0],[646.0],[262.0],[209.0],[209.0],[209.0],[478.0],[262.0],[74.0],[262.0],[262.0],[646.0],[621.0],[209.0],[478.0],[110.0],[209.0],[262.0],[262.0],[262.0],[478.0],[431.0],[262.0],[529.0],[478.0],[478.0],[478.0],[478.0],[262.0],[209.0],[478.0],[804.0],[646.0],[478.0],[646.0],[478.0],[262.0],[478.0],[262.0],[209.0],[580.0],[478.0],[262.0],[977.0],[262.0],[262.0],[209.0],[478.0],[209.0],[37.0],[209.0],[209.0],[478.0],[646.0],[790.0],[238.0],[283.0],[262.0],[209.0],[262.0],[471.0],[471.0],[478.0],[262.0],[209.0],[262.0],[478.0],[299.0],[262.0],[646.0],[646.0],[209.0],[209.0],[478.0],[209.0],[504.0],[262.0],[262.0],[531.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[646.0],[262.0],[565.0],[262.0],[209.0]
2,[209.0],[478.0],[478.0],[755.0],[479.0],[262.0],[478.0],[478.0],[646.0],[478.0],[188.0],[209.0],[262.0],[478.0],[25.0],[646.0],[496.0],[478.0],[262.0],[262.0],[478.0],[262.0],[262.0],[478.0],[314.0],[478.0],[566.0],[179.0],[646.0],[646.0],[668.0],[478.0],[179.0],[478.0],[478.0],[478.0],[209.0],[478.0],[646.0],[478.0],[646.0],[179.0],[646.0],[575.0],[478.0],[646.0],[209.0],[756.0],[646.0],[262.0],[891.0],[478.0],[478.0],[478.0],[646.0],[262.0],[114.0],[646.0],[577.0],[262.0],[262.0],[262.0],[262.0],[478.0],[478.0],[262.0],[385.0],[445.0],[262.0],[209.0],[262.0],[478.0],[262.0],[478.0],[646.0],[37.0],[179.0],[478.0],[975.0],[478.0],[646.0],[478.0],[179.0],[478.0],[906.0],[646.0],[478.0],[262.0],[209.0],[137.0],[506.0],[768.0],[478.0],[478.0],[478.0],[977.0],[74.0],[262.0],[478.0],[478.0],[646.0],[179.0],[28.0],[478.0],[209.0],[668.0],[478.0],[478.0],[179.0],[646.0],[534.0],[646.0],[646.0],[396.0],[478.0],[478.0],[646.0],[478.0],[478.0],[478.0],[668.0],[478.0],[828.0],[646.0],[478.0]
3,[478.0],[179.0],[179.0],[262.0],[40.0],[179.0],[646.0],[646.0],[478.0],[179.0],[634.0],[478.0],[179.0],[646.0],[256.0],[478.0],[471.0],[646.0],[179.0],[179.0],[179.0],[646.0],[646.0],[646.0],[522.0],[646.0],[285.0],[262.0],[668.0],[478.0],[209.0],[646.0],[262.0],[179.0],[646.0],[646.0],[74.0],[646.0],[478.0],[646.0],[478.0],[262.0],[668.0],[569.0],[646.0],[478.0],[478.0],[390.0],[478.0],[646.0],[841.0],[179.0],[646.0],[646.0],[478.0],[646.0],[471.0],[478.0],[327.0],[646.0],[646.0],[646.0],[179.0],[179.0],[646.0],[646.0],[470.0],[991.0],[179.0],[668.0],[646.0],[179.0],[179.0],[179.0],[478.0],[754.0],[262.0],[179.0],[646.0],[646.0],[478.0],[179.0],[755.0],[179.0],[436.0],[478.0],[179.0],[646.0],[478.0],[258.0],[661.0],[550.0],[179.0],[179.0],[179.0],[646.0],[115.0],[646.0],[646.0],[646.0],[478.0],[262.0],[501.0],[646.0],[668.0],[209.0],[646.0],[179.0],[262.0],[478.0],[848.0],[478.0],[478.0],[142.0],[646.0],[646.0],[478.0],[646.0],[646.0],[179.0],[209.0],[179.0],[426.0],[478.0],[646.0]
4,[179.0],[646.0],[646.0],[646.0],[111.0],[646.0],[668.0],[668.0],[179.0],[755.0],[481.0],[668.0],[646.0],[668.0],[197.0],[179.0],[671.0],[668.0],[646.0],[646.0],[646.0],[179.0],[179.0],[179.0],[623.0],[668.0],[41.0],[755.0],[74.0],[668.0],[74.0],[179.0],[646.0],[646.0],[668.0],[179.0],[544.0],[668.0],[179.0],[668.0],[668.0],[755.0],[478.0],[961.0],[668.0],[668.0],[179.0],[36.0],[668.0],[179.0],[442.0],[646.0],[179.0],[179.0],[179.0],[668.0],[810.0],[668.0],[774.0],[179.0],[179.0],[179.0],[646.0],[646.0],[179.0],[668.0],[919.0],[222.0],[755.0],[478.0],[179.0],[646.0],[646.0],[755.0],[179.0],[285.0],[646.0],[646.0],[740.0],[179.0],[668.0],[646.0],[654.0],[646.0],[411.0],[668.0],[755.0],[179.0],[179.0],[689.0],[514.0],[919.0],[646.0],[646.0],[755.0],[721.0],[552.0],[179.0],[668.0],[668.0],[179.0],[755.0],[469.0],[179.0],[74.0],[74.0],[179.0],[646.0],[646.0],[668.0],[69.0],[668.0],[668.0],[281.0],[179.0],[179.0],[668.0],[179.0],[179.0],[755.0],[74.0],[646.0],[852.0],[179.0],[668.0]
5,[755.0],[668.0],[755.0],[668.0],[797.0],[755.0],[179.0],[179.0],[668.0],[646.0],[682.0],[74.0],[668.0],[179.0],[464.0],[668.0],[452.0],[179.0],[755.0],[755.0],[755.0],[755.0],[668.0],[755.0],[292.0],[74.0],[741.0],[646.0],[478.0],[179.0],[478.0],[755.0],[755.0],[755.0],[179.0],[668.0],[478.0],[179.0],[668.0],[179.0],[74.0],[646.0],[179.0],[609.0],[179.0],[74.0],[668.0],[964.0],[74.0],[755.0],[179.0],[755.0],[755.0],[668.0],[668.0],[179.0],[668.0],[74.0],[203.0],[755.0],[755.0],[668.0],[74.0],[668.0],[668.0],[179.0],[882.0],[544.0],[654.0],[74.0],[755.0],[755.0],[668.0],[646.0],[668.0],[431.0],[668.0],[755.0],[246.0],[668.0],[179.0],[668.0],[262.0],[668.0],[789.0],[179.0],[654.0],[668.0],[668.0],[640.0],[228.0],[684.0],[668.0],[668.0],[646.0],[260.0],[460.0],[668.0],[179.0],[179.0],[668.0],[646.0],[947.0],[668.0],[478.0],[478.0],[668.0],[755.0],[668.0],[179.0],[216.0],[179.0],[179.0],[655.0],[668.0],[755.0],[179.0],[668.0],[668.0],[646.0],[478.0],[755.0],[555.0],[755.0],[179.0]
6,[668.0],[74.0],[74.0],[654.0],[243.0],[668.0],[74.0],[755.0],[755.0],[654.0],[452.0],[179.0],[755.0],[74.0],[681.0],[755.0],[613.0],[755.0],[668.0],[654.0],[668.0],[668.0],[74.0],[654.0],[82.0],[179.0],[13.0],[668.0],[179.0],[755.0],[179.0],[668.0],[654.0],[654.0],[74.0],[74.0],[179.0],[74.0],[74.0],[755.0],[179.0],[654.0],[755.0],[130.0],[74.0],[544.0],[755.0],[385.0],[544.0],[668.0],[614.0],[654.0],[668.0],[755.0],[755.0],[74.0],[699.0],[179.0],[121.0],[668.0],[668.0],[755.0],[755.0],[755.0],[755.0],[755.0],[99.0],[481.0],[762.0],[544.0],[654.0],[668.0],[755.0],[668.0],[74.0],[221.0],[755.0],[668.0],[31.0],[544.0],[74.0],[755.0],[646.0],[755.0],[267.0],[74.0],[646.0],[755.0],[74.0],[672.0],[850.0],[984.0],[74.0],[755.0],[668.0],[458.0],[528.0],[755.0],[74.0],[755.0],[755.0],[668.0],[565.0],[755.0],[179.0],[544.0],[74.0],[668.0],[755.0],[74.0],[340.0],[74.0],[755.0],[723.0],[74.0],[668.0],[755.0],[74.0],[74.0],[654.0],[179.0],[668.0],[517.0],[654.0],[74.0]
7,[74.0],[544.0],[544.0],[74.0],[230.0],[654.0],[544.0],[74.0],[654.0],[668.0],[837.0],[544.0],[74.0],[755.0],[802.0],[74.0],[296.0],[654.0],[654.0],[762.0],[74.0],[74.0],[544.0],[668.0],[389.0],[755.0],[95.0],[654.0],[755.0],[74.0],[755.0],[74.0],[762.0],[668.0],[755.0],[755.0],[755.0],[544.0],[755.0],[74.0],[755.0],[668.0],[74.0],[581.0],[755.0],[179.0],[74.0],[371.0],[179.0],[654.0],[426.0],[668.0],[74.0],[654.0],[74.0],[755.0],[1.0],[755.0],[18.0],[74.0],[654.0],[654.0],[654.0],[74.0],[654.0],[74.0],[666.0],[316.0],[646.0],[179.0],[668.0],[74.0],[654.0],[654.0],[755.0],[30.0],[654.0],[654.0],[614.0],[755.0],[755.0],[74.0],[668.0],[654.0],[460.0],[755.0],[668.0],[74.0],[544.0],[592.0],[668.0],[879.0],[755.0],[74.0],[74.0],[601.0],[947.0],[654.0],[755.0],[74.0],[74.0],[654.0],[292.0],[74.0],[755.0],[977.0],[544.0],[74.0],[654.0],[755.0],[974.0],[755.0],[654.0],[733.0],[755.0],[74.0],[654.0],[755.0],[755.0],[668.0],[755.0],[654.0],[982.0],[668.0],[755.0]
8,[654.0],[755.0],[654.0],[544.0],[890.0],[762.0],[755.0],[544.0],[74.0],[74.0],[272.0],[755.0],[654.0],[654.0],[397.0],[544.0],[489.0],[74.0],[762.0],[668.0],[544.0],[654.0],[977.0],[74.0],[351.0],[544.0],[430.0],[74.0],[544.0],[544.0],[654.0],[654.0],[668.0],[74.0],[654.0],[544.0],[977.0],[755.0],[654.0],[654.0],[544.0],[762.0],[654.0],[624.0],[654.0],[755.0],[654.0],[11.0],[755.0],[74.0],[410.0],[762.0],[544.0],[762.0],[654.0],[654.0],[531.0],[544.0],[405.0],[654.0],[762.0],[762.0],[762.0],[544.0],[762.0],[654.0],[736.0],[884.0],[668.0],[977.0],[762.0],[544.0],[762.0],[74.0],[544.0],[566.0],[762.0],[762.0],[501.0],[654.0],[654.0],[654.0],[762.0],[544.0],[749.0],[654.0],[762.0],[654.0],[755.0],[239.0],[389.0],[533.0],[654.0],[544.0],[654.0],[134.0],[140.0],[74.0],[544.0],[654.0],[544.0],[762.0],[436.0],[544.0],[544.0],[179.0],[755.0],[544.0],[762.0],[544.0],[438.0],[654.0],[74.0],[937.0],[544.0],[544.0],[74.0],[654.0],[544.0],[544.0],[544.0],[74.0],[598.0],[74.0],[654.0]
9,[544.0],[654.0],[762.0],[762.0],[649.0],[880.0],[654.0],[654.0],[544.0],[762.0],[731.0],[654.0],[762.0],[762.0],[808.0],[654.0],[961.0],[762.0],[880.0],[74.0],[654.0],[762.0],[755.0],[762.0],[20.0],[654.0],[110.0],[544.0],[654.0],[654.0],[762.0],[762.0],[74.0],[544.0],[762.0],[654.0],[654.0],[654.0],[762.0],[762.0],[654.0],[74.0],[544.0],[94.0],[762.0],[654.0],[544.0],[164.0],[762.0],[762.0],[7.0],[880.0],[654.0],[880.0],[762.0],[762.0],[608.0],[654.0],[248.0],[544.0],[880.0],[880.0],[880.0],[654.0],[74.0],[544.0],[24.0],[921.0],[74.0],[755.0],[880.0],[977.0],[74.0],[544.0],[977.0],[985.0],[74.0],[880.0],[624.0],[977.0],[544.0],[762.0],[74.0],[977.0],[412.0],[544.0],[74.0],[544.0],[654.0],[963.0],[977.0],[710.0],[544.0],[654.0],[544.0],[754.0],[544.0],[544.0],[654.0],[544.0],[654.0],[74.0],[661.0],[654.0],[654.0],[755.0],[977.0],[654.0],[880.0],[654.0],[775.0],[762.0],[762.0],[429.0],[977.0],[654.0],[544.0],[544.0],[977.0],[762.0],[654.0],[544.0],[633.0],[977.0],[544.0]
