Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[262.0],[209.0],[209.0],[262.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[262.0],[209.0],[209.0],[209.0],[262.0],[262.0],[209.0],[262.0],[209.0],[209.0],[209.0],[262.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[262.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[478.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[262.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[262.0],[262.0],[209.0],[209.0],[262.0]
1,[209.0],[262.0],[179.0],[209.0],[262.0],[262.0],[209.0],[262.0],[262.0],[262.0],[209.0],[262.0],[262.0],[262.0],[262.0],[262.0],[471.0],[209.0],[880.0],[113.0],[262.0],[209.0],[209.0],[822.0],[209.0],[262.0],[262.0],[262.0],[209.0],[262.0],[209.0],[262.0],[262.0],[262.0],[262.0],[262.0],[45.0],[262.0],[262.0],[209.0],[262.0],[262.0],[262.0],[179.0],[262.0],[262.0],[209.0],[262.0],[209.0],[209.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[179.0],[262.0],[262.0],[262.0],[262.0],[262.0],[113.0],[209.0],[755.0],[262.0],[262.0],[654.0],[262.0],[262.0],[262.0],[220.0],[262.0],[262.0],[209.0],[262.0],[614.0],[262.0],[262.0],[378.0],[209.0],[262.0],[262.0],[478.0],[262.0],[209.0],[262.0],[262.0],[262.0],[262.0],[179.0],[262.0],[262.0],[262.0],[262.0],[179.0],[382.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[209.0],[262.0],[262.0],[880.0],[262.0],[262.0],[262.0],[209.0],[209.0],[262.0],[262.0],[262.0],[209.0],[262.0],[614.0],[209.0],[209.0],[262.0],[179.0],[209.0]
2,[630.0],[478.0],[975.0],[575.0],[179.0],[220.0],[285.0],[179.0],[179.0],[755.0],[668.0],[179.0],[179.0],[179.0],[977.0],[654.0],[179.0],[933.0],[262.0],[262.0],[179.0],[13.0],[471.0],[262.0],[113.0],[179.0],[478.0],[179.0],[382.0],[654.0],[708.0],[575.0],[478.0],[220.0],[471.0],[179.0],[478.0],[676.0],[179.0],[471.0],[614.0],[220.0],[179.0],[630.0],[179.0],[977.0],[471.0],[977.0],[236.0],[471.0],[646.0],[471.0],[179.0],[583.0],[179.0],[220.0],[262.0],[179.0],[977.0],[890.0],[179.0],[179.0],[806.0],[382.0],[262.0],[179.0],[478.0],[262.0],[614.0],[179.0],[654.0],[262.0],[478.0],[880.0],[79.0],[478.0],[262.0],[179.0],[668.0],[635.0],[382.0],[478.0],[583.0],[262.0],[478.0],[933.0],[179.0],[755.0],[471.0],[179.0],[262.0],[478.0],[471.0],[179.0],[179.0],[74.0],[262.0],[220.0],[220.0],[755.0],[220.0],[388.0],[478.0],[880.0],[880.0],[608.0],[220.0],[708.0],[262.0],[478.0],[179.0],[755.0],[442.0],[544.0],[880.0],[179.0],[654.0],[442.0],[471.0],[709.0],[442.0],[575.0],[179.0],[262.0],[442.0]
3,[179.0],[646.0],[262.0],[630.0],[544.0],[977.0],[654.0],[471.0],[646.0],[977.0],[755.0],[471.0],[471.0],[471.0],[179.0],[471.0],[985.0],[478.0],[393.0],[677.0],[382.0],[478.0],[478.0],[3.0],[668.0],[471.0],[668.0],[977.0],[179.0],[382.0],[313.0],[179.0],[646.0],[382.0],[478.0],[638.0],[262.0],[74.0],[977.0],[478.0],[471.0],[977.0],[898.0],[262.0],[471.0],[478.0],[478.0],[478.0],[502.0],[478.0],[478.0],[179.0],[977.0],[977.0],[668.0],[933.0],[110.0],[575.0],[478.0],[977.0],[544.0],[323.0],[677.0],[478.0],[646.0],[471.0],[544.0],[460.0],[471.0],[382.0],[544.0],[478.0],[544.0],[471.0],[179.0],[646.0],[677.0],[74.0],[478.0],[478.0],[179.0],[646.0],[965.0],[708.0],[668.0],[179.0],[668.0],[382.0],[179.0],[74.0],[252.0],[668.0],[179.0],[977.0],[977.0],[822.0],[755.0],[471.0],[471.0],[977.0],[471.0],[478.0],[668.0],[471.0],[79.0],[179.0],[933.0],[179.0],[393.0],[544.0],[977.0],[575.0],[478.0],[478.0],[544.0],[544.0],[977.0],[179.0],[179.0],[262.0],[95.0],[179.0],[544.0],[429.0],[179.0]
4,[390.0],[502.0],[141.0],[828.0],[822.0],[478.0],[668.0],[221.0],[102.0],[869.0],[471.0],[252.0],[378.0],[252.0],[37.0],[501.0],[71.0],[961.0],[646.0],[478.0],[646.0],[533.0],[928.0],[478.0],[374.0],[284.0],[755.0],[285.0],[646.0],[501.0],[478.0],[520.0],[925.0],[862.0],[880.0],[668.0],[286.0],[478.0],[79.0],[525.0],[709.0],[73.0],[646.0],[583.0],[234.0],[754.0],[579.0],[654.0],[668.0],[624.0],[977.0],[808.0],[758.0],[953.0],[252.0],[478.0],[583.0],[909.0],[755.0],[179.0],[67.0],[646.0],[262.0],[646.0],[420.0],[125.0],[880.0],[478.0],[709.0],[130.0],[501.0],[913.0],[109.0],[156.0],[668.0],[977.0],[478.0],[252.0],[323.0],[961.0],[130.0],[623.0],[544.0],[762.0],[654.0],[526.0],[271.0],[869.0],[740.0],[822.0],[478.0],[179.0],[221.0],[323.0],[889.0],[478.0],[740.0],[71.0],[478.0],[869.0],[478.0],[544.0],[869.0],[393.0],[392.0],[457.0],[3.0],[646.0],[668.0],[654.0],[822.0],[869.0],[646.0],[382.0],[944.0],[583.0],[501.0],[646.0],[49.0],[478.0],[646.0],[630.0],[822.0],[961.0],[646.0]
5,[544.0],[571.0],[346.0],[474.0],[442.0],[928.0],[741.0],[583.0],[909.0],[478.0],[740.0],[608.0],[740.0],[914.0],[220.0],[742.0],[14.0],[635.0],[478.0],[236.0],[978.0],[668.0],[654.0],[668.0],[471.0],[221.0],[471.0],[903.0],[775.0],[646.0],[646.0],[125.0],[654.0],[478.0],[399.0],[577.0],[250.0],[966.0],[583.0],[654.0],[478.0],[478.0],[801.0],[478.0],[221.0],[762.0],[608.0],[79.0],[460.0],[221.0],[614.0],[740.0],[125.0],[478.0],[815.0],[73.0],[478.0],[733.0],[79.0],[350.0],[991.0],[775.0],[478.0],[978.0],[395.0],[745.0],[382.0],[382.0],[478.0],[646.0],[478.0],[74.0],[654.0],[478.0],[781.0],[141.0],[733.0],[457.0],[471.0],[262.0],[646.0],[17.0],[478.0],[315.0],[429.0],[646.0],[252.0],[646.0],[583.0],[478.0],[471.0],[977.0],[894.0],[37.0],[378.0],[575.0],[977.0],[478.0],[624.0],[285.0],[928.0],[542.0],[471.0],[478.0],[885.0],[74.0],[478.0],[815.0],[478.0],[282.0],[236.0],[733.0],[346.0],[646.0],[478.0],[442.0],[478.0],[346.0],[125.0],[708.0],[478.0],[646.0],[708.0],[822.0],[95.0]
6,[388.0],[755.0],[822.0],[646.0],[478.0],[79.0],[167.0],[646.0],[223.0],[236.0],[425.0],[276.0],[646.0],[221.0],[478.0],[478.0],[382.0],[113.0],[66.0],[894.0],[252.0],[654.0],[205.0],[238.0],[179.0],[496.0],[603.0],[583.0],[583.0],[775.0],[815.0],[646.0],[738.0],[646.0],[568.0],[323.0],[755.0],[130.0],[961.0],[436.0],[865.0],[37.0],[822.0],[872.0],[646.0],[79.0],[654.0],[646.0],[478.0],[646.0],[831.0],[822.0],[285.0],[285.0],[311.0],[223.0],[646.0],[646.0],[646.0],[285.0],[822.0],[428.0],[104.0],[113.0],[478.0],[740.0],[808.0],[266.0],[740.0],[252.0],[327.0],[745.0],[739.0],[221.0],[234.0],[285.0],[646.0],[471.0],[544.0],[613.0],[583.0],[14.0],[616.0],[119.0],[977.0],[583.0],[647.0],[978.0],[739.0],[575.0],[769.0],[880.0],[583.0],[994.0],[236.0],[624.0],[854.0],[740.0],[608.0],[478.0],[568.0],[755.0],[179.0],[221.0],[668.0],[583.0],[635.0],[323.0],[588.0],[671.0],[478.0],[646.0],[880.0],[220.0],[442.0],[32.0],[79.0],[323.0],[646.0],[936.0],[258.0],[583.0],[478.0],[382.0],[374.0]
7,[583.0],[866.0],[471.0],[259.0],[646.0],[893.0],[478.0],[936.0],[67.0],[883.0],[847.0],[646.0],[680.0],[646.0],[646.0],[221.0],[544.0],[646.0],[351.0],[980.0],[478.0],[471.0],[568.0],[691.0],[740.0],[646.0],[847.0],[478.0],[20.0],[478.0],[516.0],[670.0],[549.0],[978.0],[646.0],[260.0],[471.0],[471.0],[846.0],[856.0],[221.0],[160.0],[478.0],[79.0],[17.0],[819.0],[646.0],[220.0],[870.0],[238.0],[220.0],[646.0],[329.0],[701.0],[478.0],[646.0],[531.0],[45.0],[629.0],[961.0],[478.0],[478.0],[693.0],[623.0],[977.0],[394.0],[583.0],[583.0],[646.0],[478.0],[671.0],[471.0],[382.0],[646.0],[478.0],[179.0],[966.0],[478.0],[568.0],[933.0],[219.0],[755.0],[739.0],[576.0],[220.0],[255.0],[478.0],[478.0],[247.0],[941.0],[614.0],[975.0],[646.0],[67.0],[478.0],[561.0],[501.0],[646.0],[646.0],[646.0],[646.0],[473.0],[967.0],[646.0],[478.0],[575.0],[646.0],[478.0],[378.0],[722.0],[646.0],[478.0],[825.0],[471.0],[244.0],[577.0],[343.0],[478.0],[478.0],[623.0],[909.0],[478.0],[436.0],[499.0],[893.0]
8,[639.0],[977.0],[478.0],[478.0],[323.0],[179.0],[471.0],[319.0],[478.0],[646.0],[544.0],[478.0],[633.0],[478.0],[933.0],[646.0],[460.0],[743.0],[125.0],[252.0],[898.0],[587.0],[646.0],[106.0],[544.0],[478.0],[544.0],[646.0],[954.0],[624.0],[977.0],[478.0],[977.0],[118.0],[837.0],[635.0],[616.0],[854.0],[478.0],[646.0],[646.0],[898.0],[489.0],[420.0],[478.0],[17.0],[980.0],[429.0],[396.0],[179.0],[973.0],[478.0],[478.0],[393.0],[200.0],[564.0],[933.0],[478.0],[436.0],[583.0],[48.0],[977.0],[252.0],[912.0],[258.0],[646.0],[646.0],[110.0],[473.0],[348.0],[436.0],[179.0],[31.0],[125.0],[520.0],[842.0],[425.0],[944.0],[583.0],[296.0],[478.0],[977.0],[393.0],[977.0],[266.0],[478.0],[972.0],[977.0],[646.0],[977.0],[382.0],[909.0],[966.0],[646.0],[646.0],[889.0],[614.0],[211.0],[179.0],[220.0],[179.0],[865.0],[583.0],[20.0],[754.0],[742.0],[651.0],[977.0],[471.0],[461.0],[323.0],[534.0],[14.0],[661.0],[241.0],[478.0],[646.0],[14.0],[854.0],[420.0],[977.0],[191.0],[646.0],[478.0],[478.0]
9,[882.0],[817.0],[545.0],[122.0],[221.0],[460.0],[482.0],[478.0],[977.0],[430.0],[250.0],[31.0],[623.0],[156.0],[14.0],[205.0],[921.0],[253.0],[327.0],[291.0],[977.0],[130.0],[117.0],[179.0],[800.0],[503.0],[507.0],[446.0],[478.0],[221.0],[889.0],[136.0],[956.0],[179.0],[981.0],[478.0],[673.0],[323.0],[646.0],[835.0],[961.0],[179.0],[977.0],[880.0],[728.0],[646.0],[434.0],[575.0],[182.0],[222.0],[236.0],[59.0],[646.0],[179.0],[977.0],[501.0],[394.0],[314.0],[608.0],[646.0],[581.0],[767.0],[122.0],[977.0],[709.0],[478.0],[837.0],[977.0],[420.0],[977.0],[583.0],[643.0],[860.0],[416.0],[16.0],[960.0],[323.0],[392.0],[501.0],[755.0],[259.0],[225.0],[708.0],[870.0],[978.0],[756.0],[471.0],[568.0],[478.0],[323.0],[460.0],[471.0],[478.0],[478.0],[745.0],[977.0],[48.0],[179.0],[460.0],[784.0],[893.0],[382.0],[544.0],[125.0],[531.0],[123.0],[501.0],[760.0],[491.0],[163.0],[525.0],[629.0],[430.0],[37.0],[20.0],[729.0],[436.0],[430.0],[815.0],[239.0],[896.0],[957.0],[323.0],[993.0],[977.0]
