Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,24.987782955169678,26.69455361366272,27.50225019454956,30.64026665687561,35.67866611480713,35.75005078315735,35.81801915168762,35.82468509674072,35.70883250236511,464.690895318985,39.12182664871216,26.375146865844727,35.27185010910034,25.456275939941406
1,24.12649369239807,25.369965076446533,26.415796756744385,28.542776346206665,32.698458671569824,33.50900197029114,33.34151077270508,33.36584162712097,33.23632001876831,57.75733137130737,37.02499198913574,24.524884939193726,31.051588535308838,25.65580654144287
2,25.39066243171692,27.30764889717102,28.355526208877563,31.336791276931763,36.13591527938843,36.13732075691223,36.1565682888031,35.10822057723999,34.87454557418823,461.0505769252777,38.227519273757935,25.65299916267395,33.952982664108276,24.958702564239502
3,25.331868171691895,27.166862726211548,28.153478860855103,31.345468997955322,36.39783811569214,36.47217559814453,37.73805046081543,36.545021057128906,35.90220093727112,472.5054831504822,39.614694595336914,27.31394863128662,36.57341384887695,25.928199291229248
4,25.772906064987183,27.627546310424805,28.792686700820923,31.81678032875061,36.7317476272583,36.74567675590515,36.874348402023315,35.81761813163757,34.57989716529846,456.0298316478729,38.70760989189148,26.16101098060608,34.08692145347595,25.30673599243164
5,24.26408886909485,25.66722059249878,26.52443552017212,29.159708261489868,33.53894352912903,33.42347526550293,33.40755224227905,33.437517404556274,33.39371395111084,149.04184937477112,37.78472399711609,26.044163942337036,33.09799885749817,25.258111000061035
6,24.76826572418213,26.935102462768555,27.94078516960144,30.994271516799927,35.97565674781799,36.24153113365173,36.195194244384766,36.3085150718689,36.323768854141235,466.90378761291504,39.95714831352234,26.396190643310547,36.26571869850159,26.93955087661743
7,25.36858034133911,27.221231698989868,28.216203212738037,31.420330286026,36.430023193359375,36.61510372161865,38.532344818115234,36.58749079704285,35.9398078918457,472.7464096546173,39.98093938827515,27.489665031433105,36.293548345565796,25.956369161605835
8,25.160349130630493,26.9253888130188,27.941590785980225,31.146888494491577,36.08553194999695,36.1862998008728,37.48272156715393,36.25572085380554,35.73304557800293,473.8563678264618,39.26460146903992,27.04338765144348,36.13825583457947,25.70830011367798
9,25.178895711898804,26.672958850860596,27.69671368598938,30.88116979598999,35.65317106246948,35.69282293319702,35.69967699050903,35.96781325340271,34.90115475654602,458.5851962566376,39.11098051071167,26.67338728904724,33.83776879310608,25.155049800872803
10,25.12808346748352,26.808671474456787,27.785150051116943,30.879400968551636,35.719162702560425,35.80670714378357,35.82629680633545,35.83397316932678,35.338173627853394,443.9671051502228,39.731056928634644,26.23674750328064,34.79153871536255,26.235167980194092
11,25.1266827583313,26.76770782470703,27.593180656433105,30.744666814804077,35.78857207298279,35.87660622596741,36.37951850891113,35.95435070991516,35.57474875450134,462.5262053012848,39.30775165557861,26.482991456985474,35.15995407104492,25.305944681167603
12,25.647125244140625,27.7845458984375,28.85427737236023,31.90960192680359,36.72164726257324,36.810384035110474,37.03967332839966,35.477795362472534,34.91083860397339,459.9271218776703,37.99306321144104,25.429009675979614,33.54347848892212,24.855374813079834
13,25.11811113357544,26.76308298110962,27.5646653175354,30.75080370903015,35.790971755981445,35.827330350875854,35.85907220840454,35.88983201980591,35.56970548629761,463.0084855556488,39.319063901901245,26.44823384284973,35.333778381347656,25.517184019088745
14,24.989460468292236,26.745062112808228,27.673901796340942,30.8980450630188,35.56988883018494,35.705244064331055,35.66154861450195,35.730570793151855,35.396724462509155,429.8718535900116,40.032742738723755,25.994638919830322,33.69122672080994,26.88416862487793
15,24.029155492782593,25.446564435958862,26.313472032546997,28.85222864151001,33.08832049369812,33.099278688430786,33.13651442527771,33.22026610374451,33.118653774261475,136.66877460479736,37.64615607261658,24.852187395095825,33.521671772003174,25.034247875213623
16,24.472174167633057,26.597121953964233,27.5590922832489,30.618775606155396,35.59347486495972,35.91270709037781,35.83453893661499,35.99270176887512,35.959900856018066,467.09411215782166,39.640103340148926,25.987254858016968,35.71784520149231,27.07939577102661
17,25.500656366348267,27.489131212234497,28.557475566864014,31.571967124938965,36.36587715148926,36.37329173088074,36.35772752761841,35.09312176704407,34.58456063270569,454.71635246276855,38.48605751991272,25.747467279434204,34.10430645942688,25.19323992729187
18,24.801486253738403,26.92750597000122,27.943966388702393,31.00364089012146,36.06144428253174,36.2804057598114,36.247398138046265,36.34489417076111,36.31655740737915,469.7013530731201,39.755682706832886,26.46416211128235,36.35253310203552,26.71973991394043
19,24.991945266723633,26.638612985610962,27.444945335388184,30.5995454788208,35.636682748794556,35.687135457992554,35.744571924209595,35.730767250061035,35.52828526496887,463.88181138038635,39.13758206367493,26.33272099494934,35.42835211753845,25.43359637260437
20,25.379740953445435,27.50868535041809,28.58763575553894,32.4823043346405,36.479089975357056,36.53612399101257,36.562172174453735,35.40983533859253,34.759881019592285,462.530592918396,38.53639841079712,25.84957194328308,33.95828342437744,25.230596780776978
21,24.029313802719116,25.414737224578857,26.26597571372986,28.921329259872437,33.166550636291504,33.18397903442383,33.15760374069214,33.18899917602539,33.1126708984375,144.0883662700653,37.43201398849487,25.27178716659546,33.29989552497864,24.881325483322144
22,25.306225538253784,27.1284818649292,28.125916957855225,31.262454509735107,36.28507471084595,36.36398363113403,37.988744497299194,36.75650954246521,35.76479363441467,472.888441324234,39.552257776260376,27.307978630065918,36.206936836242676,25.87070631980896
23,25.003721237182617,26.64659547805786,27.467254400253296,30.57519793510437,35.56643986701965,35.66127252578735,35.690606355667114,35.7038254737854,35.559272050857544,464.9230649471283,39.11231517791748,26.327441215515137,35.17030429840088,25.411346197128296
24,25.0005099773407,26.755756616592407,27.720345973968506,30.93037748336792,35.82469415664673,35.88376331329346,35.867446422576904,35.97222876548767,35.656325578689575,469.6477451324463,39.02020621299744,26.439486980438232,36.14532971382141,25.97319197654724
25,24.91335916519165,26.591322898864746,27.551653146743774,30.66991877555847,35.38557958602905,35.494911670684814,35.476418018341064,35.51318860054016,35.12460684776306,437.806156873703,39.62144422531128,25.80488395690918,33.95052146911621,26.523611783981323
26,24.988375425338745,26.683762311935425,27.475690841674805,30.576426029205322,35.57665276527405,35.68078899383545,35.74400568008423,35.76817846298218,35.66728758811951,466.259694814682,39.17857336997986,26.395803213119507,35.28284811973572,25.46533513069153
27,25.086840867996216,26.75469398498535,27.50721287727356,30.68445086479187,35.727620124816895,35.78529763221741,35.83877944946289,35.866193532943726,35.62815999984741,463.44625306129456,39.12700915336609,26.069411277770996,35.31703734397888,25.173219680786133
28,25.033796310424805,26.899065256118774,27.936160564422607,30.894486665725708,35.674248933792114,35.69688415527344,35.74070382118225,34.70269989967346,34.08208727836609,430.89607977867126,38.76935338973999,24.979156255722046,32.77563762664795,26.74794626235962
29,24.822985649108887,26.676008462905884,27.610447883605957,30.675419092178345,35.509355545043945,35.64313292503357,35.646366596221924,35.6575391292572,35.898133516311646,436.1330783367157,39.83740973472595,25.87259340286255,33.96822667121887,26.668018341064453
30,25.08896279335022,26.84434485435486,27.83545446395874,31.02596426010132,35.94007396697998,36.10470366477966,37.74819612503052,36.1558575630188,35.5877206325531,473.985746383667,39.294031620025635,26.94506573677063,36.26094579696655,25.612528800964355
31,24.972973346710205,26.659626007080078,27.63136100769043,30.793163299560547,35.56030225753784,35.61345672607422,35.62648558616638,35.64809274673462,35.02656126022339,450.59827065467834,39.10577917098999,26.28707766532898,34.19089674949646,25.613492488861084
32,25.093153953552246,26.74538826942444,27.53394889831543,30.706464767456055,35.718748331069946,35.794715881347656,35.8789279460907,35.855361223220825,35.59247279167175,463.364622592926,39.31035828590393,26.44597291946411,35.41605019569397,25.502379417419434
33,25.12209725379944,26.63540554046631,27.793002128601074,30.920609712600708,35.56930160522461,35.58948802947998,35.661376953125,35.625569105148315,34.54506969451904,460.12711215019226,38.85655927658081,26.610535621643066,33.64810800552368,24.962252855300903
34,24.992358446121216,26.540565967559814,27.343010425567627,30.499590396881104,35.47153186798096,35.56375312805176,35.62926936149597,35.61541748046875,35.493865966796875,464.1167850494385,38.91632843017578,26.202444076538086,35.305336475372314,25.283637523651123
35,26.037114143371582,27.73871612548828,28.645241022109985,31.933653593063354,36.93374681472778,36.95195293426514,37.107205629348755,37.024234771728516,35.315558433532715,458.05549597740173,41.1259491443634,28.116425275802612,35.52980136871338,26.25485610961914
36,24.655287742614746,26.391698598861694,27.182974576950073,30.241793632507324,35.22148823738098,35.34039759635925,35.40084505081177,35.392027139663696,35.4110894203186,430.8311357498169,40.43293738365173,25.661907196044922,33.212337017059326,27.998002290725708
37,24.875842094421387,26.575174570083618,27.374093770980835,30.661681175231934,35.48680329322815,35.545401096343994,35.588521242141724,35.57487106323242,35.57133102416992,466.43780493736267,39.0075523853302,26.25413680076599,35.395034313201904,25.33838725090027
38,25.56599497795105,27.5596821308136,28.622856855392456,31.744972944259644,36.42534899711609,36.46930956840515,36.43764042854309,35.611833572387695,35.12513327598572,458.07753467559814,38.59022760391235,25.814523935317993,34.2948260307312,25.25464701652527
39,24.298614263534546,25.681583881378174,26.5322368144989,29.190425157546997,33.44056963920593,33.47318935394287,33.43973350524902,33.492993116378784,33.47723698616028,148.67777967453003,37.834396839141846,26.046510696411133,33.077346324920654,25.204710721969604
40,25.146653413772583,26.978225469589233,27.963361263275146,31.212942838668823,36.202221393585205,36.34525275230408,36.286141872406006,36.37732529640198,35.97898888587952,474.0418951511383,39.35944223403931,27.019415616989136,36.40581798553467,25.82424545288086
41,24.03687572479248,25.461129665374756,26.285826444625854,29.058242559432983,33.12544131278992,33.242916107177734,33.038968086242676,33.07661843299866,33.784003257751465,144.18156051635742,37.63760948181152,25.400063037872314,33.24561166763306,24.911871433258057
42,24.931046724319458,26.58196520805359,27.397823572158813,30.582613468170166,35.524282455444336,35.60752010345459,35.645445585250854,35.632302045822144,35.52950644493103,464.97853994369507,39.01169776916504,26.242534160614014,35.49716353416443,25.32643723487854
43,24.477673530578613,26.539513111114502,27.532825231552124,30.460591793060303,35.41830348968506,35.733145236968994,35.68463730812073,35.7166633605957,35.560582637786865,391.3022220134735,37.796321392059326,26.490706205368042,33.30321931838989,25.437018394470215
44,25.052775382995605,26.586233615875244,27.661187648773193,30.842162609100342,35.47936201095581,35.53730058670044,35.75971531867981,35.575257778167725,34.9711492061615,458.2928349971771,38.75171875953674,26.537163019180298,33.61444115638733,25.008262872695923
45,26.487312078475952,28.340654134750366,29.636159896850586,32.94025444984436,37.98232316970825,37.81196618080139,37.65684103965759,37.671133041381836,35.04413914680481,466.2605299949646,41.174166679382324,29.21003007888794,36.63188695907593,26.379565477371216
46,24.9428551197052,26.655512809753418,27.600135564804077,30.67915987968445,35.46872878074646,35.580300092697144,35.616368532180786,35.659419536590576,35.882644176483154,441.60746574401855,39.486783266067505,25.915053129196167,34.004807472229004,26.29978919029236
47,23.894575119018555,25.99079656600952,27.023712158203125,29.630672693252563,34.3169424533844,35.02877640724182,35.03957653045654,35.0149028301239,35.432823181152344,151.8234784603119,36.8546257019043,24.44710636138916,30.675786018371582,24.425631284713745
48,25.065956830978394,26.688930988311768,27.720865488052368,30.869155883789062,35.56550168991089,35.60792112350464,35.62134122848511,35.652366161346436,35.01940655708313,452.55751037597656,39.21748971939087,26.485131978988647,34.06474566459656,25.523603677749634
49,24.88185453414917,26.461806774139404,27.478097200393677,30.628556728363037,35.35107231140137,35.412418842315674,35.445157527923584,35.48446536064148,35.05062294006348,449.9617671966553,38.82593083381653,26.07590341567993,33.83916616439819,25.522891998291016
50,24.908088445663452,26.677680492401123,27.693210124969482,30.53795599937439,35.499497413635254,35.26589059829712,35.34077167510986,34.78640365600586,34.238584995269775,423.0451807975769,38.49405312538147,24.661264896392822,31.9915771484375,26.064326763153076
