Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[861.0],[479.0],[244.0],[389.0],[135.0],[580.0],[236.0],[947.0],[1456.0],[1411.0],[692.0],[410.0],[273.0],[1077.0],[1411.0],[949.0],[804.0],[665.0],[846.0],[722.0],[932.0],[903.0],[1208.0],[463.0],[1141.0],[957.0],[524.0],[1142.0],[1352.0],[1288.0],[1281.0],[949.0],[629.0],[1296.0],[226.0],[687.0],[1449.0],[570.0],[696.0],[564.0],[669.0],[1190.0],[123.0],[381.0],[941.0],[791.0],[1142.0],[933.0],[1288.0],[895.0],[1442.0],[672.0],[1345.0],[1190.0],[390.0],[1026.0],[204.0],[593.0],[652.0],[519.0],[1158.0],[1373.0],[888.0],[377.0],[1086.0],[1473.0],[479.0],[1487.0],[1411.0],[1282.0],[724.0],[245.0],[375.0],[957.0],[1166.0],[1416.0],[1439.0],[348.0],[1242.0],[244.0],[204.0],[238.0],[673.0],[1468.0],[1476.0],[1301.0],[739.0],[433.0],[1149.0],[642.0],[1308.0],[443.0],[162.0],[463.0],[1249.0],[1163.0],[139.0],[479.0],[888.0],[506.0],[1381.0],[340.0],[739.0],[1411.0],[1373.0],[553.0],[1416.0],[273.0],[1362.0],[580.0],[142.0],[1247.0],[986.0],[1293.0],[382.0],[629.0],[1053.0],[1014.0],[490.0],[823.0],[1373.0],[453.0],[1158.0],[696.0],[957.0]
1,[216.0],[193.0],[1214.0],[162.0],[281.0],[1296.0],[1001.0],[84.0],[1281.0],[1433.0],[1159.0],[1140.0],[410.0],[693.0],[687.0],[1242.0],[1473.0],[510.0],[249.0],[1446.0],[776.0],[881.0],[1413.0],[1468.0],[510.0],[1286.0],[1499.0],[152.0],[1167.0],[903.0],[861.0],[725.0],[1433.0],[889.0],[618.0],[1196.0],[1416.0],[176.0],[828.0],[390.0],[673.0],[950.0],[769.0],[1433.0],[960.0],[1373.0],[433.0],[424.0],[274.0],[1144.0],[631.0],[1476.0],[486.0],[5.0],[1208.0],[805.0],[640.0],[650.0],[1354.0],[1330.0],[1468.0],[544.0],[1466.0],[738.0],[1104.0],[1338.0],[558.0],[769.0],[390.0],[1499.0],[949.0],[1476.0],[652.0],[131.0],[687.0],[837.0],[534.0],[797.0],[1167.0],[1198.0],[1320.0],[416.0],[124.0],[506.0],[134.0],[1163.0],[957.0],[189.0],[769.0],[1381.0],[510.0],[933.0],[828.0],[640.0],[300.0],[1011.0],[340.0],[1299.0],[640.0],[52.0],[1467.0],[46.0],[1456.0],[201.0],[861.0],[1286.0],[522.0],[1026.0],[305.0],[1288.0],[1094.0],[983.0],[241.0],[410.0],[189.0],[1073.0],[1370.0],[1270.0],[1200.0],[1412.0],[831.0],[1214.0],[715.0],[1345.0],[1196.0]
2,[1298.0],[1451.0],[692.0],[729.0],[227.0],[519.0],[1011.0],[1175.0],[687.0],[933.0],[1216.0],[208.0],[358.0],[556.0],[1249.0],[860.0],[834.0],[743.0],[1381.0],[21.0],[680.0],[666.0],[1281.0],[477.0],[21.0],[1242.0],[1108.0],[1208.0],[874.0],[965.0],[1479.0],[1296.0],[753.0],[570.0],[1096.0],[32.0],[315.0],[680.0],[348.0],[336.0],[520.0],[568.0],[1244.0],[277.0],[1471.0],[195.0],[955.0],[889.0],[151.0],[309.0],[762.0],[1306.0],[1140.0],[1094.0],[861.0],[586.0],[189.0],[292.0],[503.0],[383.0],[819.0],[700.0],[1431.0],[1244.0],[889.0],[1296.0],[1277.0],[1199.0],[189.0],[1208.0],[506.0],[104.0],[656.0],[309.0],[1087.0],[1282.0],[642.0],[445.0],[529.0],[1106.0],[1362.0],[517.0],[520.0],[1210.0],[1153.0],[250.0],[666.0],[1149.0],[1320.0],[831.0],[39.0],[152.0],[402.0],[273.0],[773.0],[517.0],[292.0],[378.0],[968.0],[378.0],[13.0],[383.0],[723.0],[861.0],[1469.0],[687.0],[1433.0],[1270.0],[1479.0],[1370.0],[1053.0],[846.0],[1495.0],[1156.0],[580.0],[373.0],[529.0],[210.0],[1071.0],[248.0],[572.0],[687.0],[273.0],[329.0],[3.0]
3,[950.0],[252.0],[769.0],[665.0],[1370.0],[1045.0],[548.0],[614.0],[1064.0],[964.0],[443.0],[1498.0],[992.0],[1307.0],[90.0],[950.0],[30.0],[419.0],[769.0],[109.0],[330.0],[828.0],[519.0],[665.0],[652.0],[1282.0],[330.0],[852.0],[540.0],[458.0],[950.0],[1242.0],[185.0],[652.0],[1462.0],[760.0],[749.0],[950.0],[378.0],[1116.0],[1013.0],[993.0],[665.0],[233.0],[1407.0],[22.0],[1315.0],[355.0],[382.0],[1413.0],[1433.0],[427.0],[805.0],[155.0],[755.0],[109.0],[210.0],[301.0],[1240.0],[310.0],[665.0],[1003.0],[375.0],[1270.0],[1181.0],[1140.0],[217.0],[608.0],[809.0],[462.0],[868.0],[1433.0],[456.0],[13.0],[842.0],[755.0],[1344.0],[60.0],[773.0],[1258.0],[1237.0],[861.0],[1013.0],[477.0],[754.0],[1384.0],[939.0],[423.0],[1216.0],[889.0],[1140.0],[925.0],[378.0],[1410.0],[1063.0],[1280.0],[899.0],[786.0],[1010.0],[670.0],[1.0],[1290.0],[118.0],[648.0],[714.0],[141.0],[652.0],[1013.0],[1100.0],[190.0],[109.0],[755.0],[889.0],[187.0],[842.0],[1056.0],[6.0],[1125.0],[1258.0],[46.0],[983.0],[1327.0],[1379.0],[594.0],[312.0]
4,[1276.0],[943.0],[779.0],[312.0],[1104.0],[154.0],[1164.0],[1188.0],[1362.0],[1387.0],[252.0],[1265.0],[60.0],[312.0],[842.0],[180.0],[476.0],[1354.0],[1177.0],[201.0],[835.0],[1107.0],[501.0],[146.0],[866.0],[395.0],[840.0],[1414.0],[1218.0],[782.0],[953.0],[1099.0],[1428.0],[333.0],[297.0],[842.0],[1301.0],[586.0],[1426.0],[1006.0],[1251.0],[312.0],[72.0],[201.0],[281.0],[842.0],[895.0],[183.0],[945.0],[373.0],[1170.0],[887.0],[861.0],[101.0],[1140.0],[1022.0],[1211.0],[1469.0],[1298.0],[925.0],[479.0],[1399.0],[1433.0],[642.0],[992.0],[1467.0],[1330.0],[1336.0],[223.0],[486.0],[383.0],[769.0],[949.0],[1328.0],[682.0],[1140.0],[538.0],[70.0],[1180.0],[1307.0],[537.0],[12.0],[312.0],[665.0],[1244.0],[383.0],[312.0],[1347.0],[978.0],[749.0],[848.0],[325.0],[1453.0],[1050.0],[52.0],[1242.0],[309.0],[236.0],[281.0],[1438.0],[60.0],[765.0],[1438.0],[1479.0],[925.0],[1013.0],[1191.0],[155.0],[1256.0],[242.0],[1307.0],[665.0],[217.0],[668.0],[665.0],[1244.0],[242.0],[236.0],[1190.0],[623.0],[1399.0],[1320.0],[765.0],[524.0],[888.0]
5,[1008.0],[691.0],[765.0],[855.0],[104.0],[794.0],[281.0],[1086.0],[842.0],[193.0],[1149.0],[1013.0],[615.0],[350.0],[682.0],[977.0],[330.0],[84.0],[1299.0],[1432.0],[1352.0],[1251.0],[608.0],[189.0],[564.0],[1439.0],[1479.0],[336.0],[1442.0],[914.0],[148.0],[794.0],[805.0],[1010.0],[992.0],[794.0],[324.0],[1414.0],[1487.0],[189.0],[1428.0],[786.0],[1317.0],[1087.0],[1286.0],[983.0],[281.0],[193.0],[518.0],[379.0],[1190.0],[503.0],[1465.0],[464.0],[1298.0],[519.0],[1050.0],[1407.0],[473.0],[684.0],[490.0],[1247.0],[1307.0],[638.0],[263.0],[794.0],[925.0],[741.0],[1439.0],[842.0],[324.0],[1149.0],[57.0],[326.0],[1469.0],[794.0],[118.0],[1038.0],[1171.0],[728.0],[1167.0],[453.0],[1264.0],[1126.0],[196.0],[980.0],[612.0],[840.0],[755.0],[754.0],[866.0],[201.0],[694.0],[281.0],[1013.0],[1384.0],[658.0],[1160.0],[239.0],[152.0],[1414.0],[563.0],[1384.0],[1439.0],[1467.0],[842.0],[1216.0],[993.0],[339.0],[70.0],[11.0],[1171.0],[527.0],[281.0],[503.0],[1288.0],[907.0],[207.0],[941.0],[992.0],[1247.0],[312.0],[1421.0],[1167.0],[610.0]
6,[1496.0],[1247.0],[13.0],[371.0],[652.0],[965.0],[392.0],[146.0],[682.0],[1477.0],[46.0],[779.0],[1263.0],[1247.0],[866.0],[1171.0],[1115.0],[765.0],[259.0],[324.0],[1357.0],[992.0],[324.0],[1099.0],[765.0],[1370.0],[539.0],[1496.0],[840.0],[1133.0],[764.0],[1467.0],[1072.0],[1354.0],[1414.0],[1086.0],[975.0],[992.0],[1048.0],[1177.0],[385.0],[698.0],[330.0],[950.0],[967.0],[1027.0],[1171.0],[1315.0],[123.0],[1290.0],[932.0],[731.0],[923.0],[1318.0],[950.0],[602.0],[281.0],[1423.0],[1363.0],[1479.0],[786.0],[324.0],[284.0],[1247.0],[368.0],[1398.0],[490.0],[1447.0],[1247.0],[923.0],[1247.0],[1396.0],[838.0],[1232.0],[673.0],[702.0],[1151.0],[1171.0],[1433.0],[1412.0],[146.0],[804.0],[265.0],[685.0],[593.0],[1411.0],[1247.0],[174.0],[1096.0],[217.0],[599.0],[1307.0],[1019.0],[1458.0],[1207.0],[383.0],[779.0],[790.0],[479.0],[524.0],[941.0],[1453.0],[196.0],[1308.0],[540.0],[682.0],[705.0],[1318.0],[134.0],[490.0],[1438.0],[259.0],[53.0],[448.0],[1239.0],[196.0],[1458.0],[656.0],[765.0],[765.0],[190.0],[682.0],[151.0],[1247.0],[612.0]
7,[217.0],[515.0],[670.0],[564.0],[152.0],[215.0],[682.0],[1241.0],[1462.0],[1216.0],[1313.0],[823.0],[755.0],[72.0],[599.0],[630.0],[433.0],[933.0],[1247.0],[1403.0],[1242.0],[1194.0],[1443.0],[1426.0],[14.0],[1170.0],[1227.0],[1163.0],[1479.0],[1158.0],[36.0],[505.0],[575.0],[322.0],[1148.0],[1199.0],[366.0],[1036.0],[794.0],[1247.0],[416.0],[70.0],[10.0],[227.0],[1420.0],[1331.0],[348.0],[975.0],[992.0],[258.0],[91.0],[990.0],[1164.0],[433.0],[336.0],[434.0],[295.0],[1194.0],[118.0],[831.0],[1306.0],[817.0],[1216.0],[412.0],[1438.0],[1153.0],[96.0],[650.0],[292.0],[428.0],[1273.0],[1216.0],[684.0],[1209.0],[733.0],[1442.0],[1240.0],[1404.0],[1318.0],[1403.0],[99.0],[383.0],[1267.0],[1105.0],[1352.0],[933.0],[1145.0],[281.0],[745.0],[527.0],[1413.0],[274.0],[1167.0],[352.0],[258.0],[1407.0],[1469.0],[524.0],[1414.0],[461.0],[324.0],[592.0],[1423.0],[561.0],[743.0],[822.0],[52.0],[433.0],[1247.0],[1320.0],[38.0],[146.0],[1337.0],[118.0],[416.0],[1442.0],[217.0],[1479.0],[640.0],[1106.0],[1423.0],[428.0],[428.0],[303.0],[1291.0]
8,[409.0],[1006.0],[330.0],[1007.0],[302.0],[126.0],[519.0],[1247.0],[684.0],[1315.0],[423.0],[392.0],[720.0],[231.0],[924.0],[842.0],[618.0],[310.0],[330.0],[383.0],[217.0],[685.0],[490.0],[380.0],[228.0],[650.0],[251.0],[1232.0],[1389.0],[890.0],[1239.0],[1040.0],[1216.0],[548.0],[1275.0],[241.0],[1263.0],[1268.0],[798.0],[505.0],[1318.0],[717.0],[650.0],[74.0],[991.0],[1468.0],[328.0],[1145.0],[559.0],[462.0],[809.0],[1413.0],[952.0],[258.0],[709.0],[1144.0],[1315.0],[539.0],[309.0],[94.0],[594.0],[471.0],[1315.0],[1468.0],[1249.0],[1191.0],[953.0],[573.0],[1039.0],[860.0],[612.0],[1071.0],[1261.0],[227.0],[761.0],[1039.0],[435.0],[527.0],[1192.0],[63.0],[292.0],[564.0],[1235.0],[456.0],[1381.0],[353.0],[1244.0],[1171.0],[754.0],[76.0],[1236.0],[518.0],[524.0],[1017.0],[633.0],[891.0],[488.0],[1167.0],[456.0],[324.0],[240.0],[64.0],[1167.0],[907.0],[981.0],[433.0],[1400.0],[1445.0],[1013.0],[12.0],[851.0],[549.0],[1048.0],[323.0],[437.0],[794.0],[616.0],[1133.0],[1194.0],[1133.0],[437.0],[794.0],[490.0],[848.0],[1439.0]
9,[742.0],[230.0],[650.0],[520.0],[330.0],[992.0],[1237.0],[940.0],[175.0],[1269.0],[1394.0],[274.0],[837.0],[627.0],[1207.0],[1467.0],[227.0],[1433.0],[650.0],[258.0],[318.0],[265.0],[548.0],[615.0],[1240.0],[1251.0],[383.0],[496.0],[210.0],[1218.0],[1335.0],[1049.0],[238.0],[1469.0],[1429.0],[727.0],[359.0],[508.0],[1423.0],[1107.0],[1170.0],[1327.0],[658.0],[1295.0],[905.0],[502.0],[146.0],[1347.0],[1232.0],[743.0],[925.0],[477.0],[529.0],[683.0],[804.0],[1.0],[126.0],[1270.0],[874.0],[1306.0],[1395.0],[1203.0],[1122.0],[970.0],[106.0],[529.0],[60.0],[207.0],[1315.0],[794.0],[556.0],[52.0],[871.0],[903.0],[1483.0],[804.0],[624.0],[1194.0],[1395.0],[123.0],[1218.0],[813.0],[1318.0],[1423.0],[705.0],[259.0],[238.0],[74.0],[919.0],[1151.0],[942.0],[1140.0],[1148.0],[729.0],[999.0],[1076.0],[217.0],[1149.0],[1256.0],[1418.0],[1370.0],[1149.0],[1149.0],[1035.0],[437.0],[1318.0],[650.0],[656.0],[141.0],[130.0],[650.0],[737.0],[383.0],[806.0],[70.0],[1213.0],[1131.0],[753.0],[633.0],[1149.0],[553.0],[872.0],[34.0],[1366.0],[368.0]
