Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[30.0],[479.0],[322.0],[1330.0],[1288.0],[840.0],[993.0],[947.0],[925.0],[1411.0],[300.0],[1416.0],[273.0],[693.0],[1411.0],[190.0],[1473.0],[63.0],[846.0],[157.0],[676.0],[903.0],[1208.0],[463.0],[1338.0],[957.0],[1239.0],[189.0],[1167.0],[1195.0],[1456.0],[949.0],[629.0],[265.0],[226.0],[1456.0],[510.0],[1166.0],[1053.0],[390.0],[669.0],[837.0],[642.0],[26.0],[905.0],[1338.0],[1029.0],[338.0],[1288.0],[452.0],[631.0],[866.0],[1345.0],[1456.0],[1208.0],[1026.0],[905.0],[1335.0],[857.0],[322.0],[805.0],[600.0],[375.0],[642.0],[933.0],[1479.0],[26.0],[1166.0],[390.0],[1282.0],[506.0],[1476.0],[375.0],[1194.0],[1166.0],[1282.0],[538.0],[404.0],[190.0],[1301.0],[1479.0],[1468.0],[553.0],[506.0],[1244.0],[737.0],[957.0],[189.0],[1244.0],[642.0],[1308.0],[80.0],[162.0],[463.0],[759.0],[1433.0],[340.0],[479.0],[479.0],[506.0],[905.0],[584.0],[1456.0],[1411.0],[509.0],[553.0],[1416.0],[1026.0],[1451.0],[580.0],[1053.0],[846.0],[619.0],[1293.0],[519.0],[1288.0],[947.0],[753.0],[1067.0],[941.0],[553.0],[453.0],[869.0],[696.0],[783.0]
1,[553.0],[201.0],[1214.0],[715.0],[1395.0],[580.0],[846.0],[673.0],[1281.0],[383.0],[404.0],[823.0],[669.0],[1077.0],[1476.0],[404.0],[330.0],[912.0],[957.0],[1108.0],[244.0],[652.0],[642.0],[273.0],[138.0],[1166.0],[1126.0],[1208.0],[1239.0],[1158.0],[1416.0],[1288.0],[753.0],[652.0],[957.0],[273.0],[667.0],[676.0],[118.0],[1288.0],[652.0],[631.0],[782.0],[1126.0],[1411.0],[204.0],[1142.0],[375.0],[428.0],[1195.0],[949.0],[1476.0],[1208.0],[1277.0],[585.0],[1345.0],[204.0],[830.0],[979.0],[26.0],[755.0],[299.0],[888.0],[377.0],[506.0],[1338.0],[73.0],[1241.0],[655.0],[669.0],[1345.0],[1411.0],[139.0],[957.0],[1411.0],[1416.0],[642.0],[609.0],[344.0],[1073.0],[326.0],[723.0],[1214.0],[1456.0],[656.0],[1244.0],[753.0],[1244.0],[490.0],[840.0],[375.0],[264.0],[1061.0],[203.0],[1063.0],[1456.0],[1251.0],[846.0],[888.0],[553.0],[650.0],[1408.0],[1332.0],[479.0],[624.0],[1288.0],[30.0],[273.0],[404.0],[1288.0],[1095.0],[1313.0],[479.0],[696.0],[1458.0],[629.0],[532.0],[30.0],[393.0],[248.0],[1416.0],[1315.0],[691.0],[1345.0],[354.0]
2,[599.0],[1077.0],[597.0],[281.0],[1167.0],[467.0],[1096.0],[676.0],[1126.0],[1087.0],[1126.0],[113.0],[866.0],[874.0],[631.0],[1126.0],[30.0],[732.0],[506.0],[722.0],[1270.0],[992.0],[842.0],[553.0],[1141.0],[30.0],[797.0],[1142.0],[490.0],[729.0],[1338.0],[1195.0],[1369.0],[1296.0],[1414.0],[1479.0],[135.0],[123.0],[1194.0],[642.0],[138.0],[840.0],[1411.0],[1242.0],[933.0],[248.0],[797.0],[881.0],[437.0],[519.0],[905.0],[344.0],[957.0],[1416.0],[769.0],[309.0],[1411.0],[857.0],[1082.0],[1258.0],[1158.0],[98.0],[665.0],[226.0],[662.0],[1473.0],[479.0],[1288.0],[48.0],[1301.0],[949.0],[676.0],[138.0],[30.0],[1456.0],[782.0],[754.0],[309.0],[592.0],[244.0],[204.0],[1389.0],[753.0],[1288.0],[996.0],[1301.0],[467.0],[638.0],[1479.0],[846.0],[1446.0],[898.0],[1208.0],[325.0],[300.0],[1166.0],[139.0],[842.0],[244.0],[1416.0],[1381.0],[1138.0],[323.0],[506.0],[667.0],[1395.0],[933.0],[1437.0],[652.0],[506.0],[1208.0],[324.0],[349.0],[593.0],[416.0],[226.0],[504.0],[1395.0],[1393.0],[823.0],[629.0],[1214.0],[1046.0],[1411.0],[1133.0]
3,[1239.0],[1179.0],[537.0],[188.0],[895.0],[1242.0],[1194.0],[889.0],[829.0],[981.0],[1313.0],[647.0],[488.0],[1295.0],[155.0],[960.0],[769.0],[347.0],[453.0],[584.0],[1068.0],[1277.0],[1416.0],[842.0],[227.0],[162.0],[652.0],[73.0],[1258.0],[71.0],[138.0],[838.0],[101.0],[1318.0],[1411.0],[1335.0],[797.0],[1416.0],[925.0],[1335.0],[693.0],[1076.0],[1354.0],[889.0],[1476.0],[293.0],[1315.0],[1171.0],[905.0],[642.0],[201.0],[753.0],[274.0],[992.0],[1446.0],[1476.0],[1473.0],[754.0],[308.0],[589.0],[1171.0],[393.0],[1014.0],[185.0],[967.0],[244.0],[309.0],[453.0],[277.0],[1208.0],[599.0],[1456.0],[419.0],[538.0],[452.0],[1148.0],[481.0],[348.0],[652.0],[631.0],[1207.0],[858.0],[1446.0],[1195.0],[939.0],[866.0],[189.0],[1096.0],[652.0],[1395.0],[138.0],[73.0],[846.0],[353.0],[754.0],[452.0],[642.0],[1077.0],[453.0],[1395.0],[519.0],[937.0],[660.0],[1308.0],[429.0],[274.0],[467.0],[1288.0],[842.0],[479.0],[142.0],[1049.0],[846.0],[433.0],[382.0],[1171.0],[1404.0],[236.0],[624.0],[139.0],[957.0],[865.0],[773.0],[483.0],[1413.0]
4,[248.0],[548.0],[798.0],[1247.0],[189.0],[1395.0],[589.0],[375.0],[22.0],[162.0],[1033.0],[553.0],[742.0],[1446.0],[553.0],[176.0],[138.0],[654.0],[1381.0],[564.0],[30.0],[1110.0],[1335.0],[829.0],[1270.0],[1282.0],[1227.0],[137.0],[759.0],[1253.0],[1157.0],[51.0],[1166.0],[1229.0],[1288.0],[933.0],[686.0],[138.0],[1479.0],[519.0],[1108.0],[1335.0],[592.0],[348.0],[652.0],[903.0],[754.0],[1039.0],[1126.0],[992.0],[1389.0],[189.0],[631.0],[365.0],[390.0],[1126.0],[553.0],[842.0],[189.0],[840.0],[338.0],[26.0],[104.0],[593.0],[1164.0],[278.0],[1277.0],[1077.0],[864.0],[1325.0],[753.0],[155.0],[631.0],[479.0],[1479.0],[22.0],[352.0],[398.0],[1148.0],[630.0],[752.0],[1.0],[1476.0],[754.0],[1151.0],[68.0],[650.0],[374.0],[759.0],[1479.0],[1479.0],[85.0],[324.0],[1148.0],[1087.0],[300.0],[630.0],[1195.0],[1281.0],[30.0],[840.0],[554.0],[273.0],[452.0],[959.0],[138.0],[652.0],[1293.0],[564.0],[244.0],[411.0],[330.0],[189.0],[1301.0],[190.0],[1411.0],[238.0],[837.0],[509.0],[957.0],[375.0],[255.0],[273.0],[453.0],[888.0]
5,[584.0],[553.0],[1380.0],[423.0],[503.0],[252.0],[227.0],[1352.0],[1456.0],[30.0],[1409.0],[861.0],[656.0],[831.0],[467.0],[652.0],[722.0],[933.0],[1405.0],[1400.0],[1166.0],[804.0],[903.0],[141.0],[1315.0],[344.0],[1140.0],[949.0],[89.0],[1299.0],[1411.0],[84.0],[1239.0],[135.0],[1239.0],[592.0],[932.0],[456.0],[227.0],[650.0],[1208.0],[1315.0],[831.0],[265.0],[1167.0],[642.0],[1334.0],[957.0],[1416.0],[322.0],[702.0],[273.0],[226.0],[244.0],[452.0],[1053.0],[1446.0],[1269.0],[190.0],[650.0],[895.0],[1188.0],[975.0],[1239.0],[464.0],[846.0],[85.0],[1194.0],[882.0],[273.0],[248.0],[1214.0],[992.0],[244.0],[650.0],[553.0],[1166.0],[26.0],[3.0],[1053.0],[1498.0],[702.0],[479.0],[217.0],[537.0],[1411.0],[371.0],[605.0],[256.0],[1335.0],[506.0],[667.0],[515.0],[309.0],[1342.0],[650.0],[273.0],[1315.0],[1061.0],[754.0],[842.0],[340.0],[739.0],[650.0],[140.0],[769.0],[840.0],[1167.0],[134.0],[1217.0],[1182.0],[519.0],[1416.0],[1247.0],[1270.0],[1456.0],[352.0],[273.0],[490.0],[1140.0],[1479.0],[1370.0],[522.0],[273.0],[1307.0]
6,[1006.0],[1345.0],[265.0],[593.0],[1315.0],[925.0],[842.0],[1040.0],[1240.0],[506.0],[73.0],[383.0],[1306.0],[139.0],[650.0],[1033.0],[1099.0],[1354.0],[1109.0],[852.0],[1416.0],[1479.0],[30.0],[479.0],[1258.0],[1411.0],[498.0],[912.0],[919.0],[1288.0],[1479.0],[1104.0],[1456.0],[1164.0],[1338.0],[769.0],[670.0],[754.0],[481.0],[1479.0],[725.0],[831.0],[840.0],[992.0],[602.0],[274.0],[1216.0],[1338.0],[1446.0],[837.0],[1077.0],[118.0],[1166.0],[933.0],[1479.0],[592.0],[957.0],[487.0],[347.0],[769.0],[915.0],[717.0],[521.0],[453.0],[1151.0],[322.0],[840.0],[1126.0],[1411.0],[905.0],[1476.0],[1437.0],[1367.0],[992.0],[330.0],[1133.0],[933.0],[917.0],[959.0],[1077.0],[1431.0],[1074.0],[840.0],[30.0],[1325.0],[273.0],[739.0],[1351.0],[274.0],[1458.0],[585.0],[41.0],[1273.0],[346.0],[842.0],[176.0],[1126.0],[837.0],[30.0],[349.0],[411.0],[1416.0],[1471.0],[717.0],[1179.0],[1167.0],[190.0],[463.0],[747.0],[139.0],[242.0],[1439.0],[1110.0],[463.0],[723.0],[782.0],[1490.0],[138.0],[1258.0],[676.0],[273.0],[1362.0],[1338.0],[1242.0],[322.0]
7,[962.0],[162.0],[416.0],[1370.0],[607.0],[842.0],[791.0],[586.0],[312.0],[925.0],[692.0],[1077.0],[453.0],[1479.0],[411.0],[431.0],[1416.0],[1398.0],[1329.0],[1191.0],[138.0],[1151.0],[650.0],[506.0],[293.0],[1479.0],[1499.0],[747.0],[769.0],[905.0],[593.0],[872.0],[292.0],[1476.0],[1126.0],[1315.0],[1149.0],[233.0],[650.0],[580.0],[676.0],[676.0],[324.0],[1372.0],[1126.0],[30.0],[1061.0],[1194.0],[138.0],[1194.0],[453.0],[676.0],[155.0],[312.0],[496.0],[770.0],[754.0],[1082.0],[378.0],[1409.0],[1191.0],[1484.0],[437.0],[1026.0],[923.0],[1198.0],[650.0],[142.0],[138.0],[244.0],[244.0],[537.0],[298.0],[1133.0],[138.0],[1077.0],[1458.0],[243.0],[754.0],[1242.0],[962.0],[305.0],[1458.0],[903.0],[798.0],[1456.0],[324.0],[1047.0],[537.0],[1381.0],[840.0],[312.0],[140.0],[273.0],[652.0],[1247.0],[1467.0],[452.0],[1277.0],[138.0],[498.0],[226.0],[506.0],[1256.0],[857.0],[743.0],[244.0],[687.0],[1103.0],[631.0],[1204.0],[140.0],[244.0],[496.0],[1479.0],[1141.0],[1298.0],[481.0],[1014.0],[138.0],[324.0],[823.0],[1158.0],[452.0],[68.0]
8,[957.0],[227.0],[670.0],[1362.0],[135.0],[138.0],[975.0],[1197.0],[529.0],[138.0],[1149.0],[273.0],[1208.0],[273.0],[726.0],[1336.0],[524.0],[609.0],[1418.0],[1063.0],[1242.0],[1315.0],[118.0],[650.0],[1352.0],[1195.0],[865.0],[947.0],[393.0],[1456.0],[633.0],[1270.0],[676.0],[344.0],[1437.0],[903.0],[1170.0],[933.0],[1126.0],[823.0],[293.0],[274.0],[255.0],[106.0],[647.0],[176.0],[348.0],[652.0],[324.0],[274.0],[915.0],[769.0],[953.0],[822.0],[1473.0],[992.0],[629.0],[110.0],[654.0],[519.0],[976.0],[1332.0],[1462.0],[1423.0],[618.0],[1166.0],[1239.0],[905.0],[57.0],[753.0],[226.0],[773.0],[782.0],[1208.0],[1258.0],[1277.0],[769.0],[700.0],[1190.0],[30.0],[912.0],[706.0],[1217.0],[1166.0],[138.0],[696.0],[1133.0],[842.0],[519.0],[1394.0],[992.0],[519.0],[1228.0],[1288.0],[1126.0],[138.0],[1166.0],[1458.0],[1345.0],[519.0],[244.0],[453.0],[602.0],[426.0],[677.0],[340.0],[838.0],[244.0],[398.0],[840.0],[436.0],[183.0],[1270.0],[408.0],[1244.0],[1024.0],[1053.0],[1446.0],[520.0],[1479.0],[1141.0],[1335.0],[371.0],[933.0],[1149.0]
9,[1466.0],[529.0],[794.0],[162.0],[106.0],[650.0],[779.0],[1231.0],[642.0],[842.0],[318.0],[1411.0],[1166.0],[4.0],[185.0],[667.0],[631.0],[456.0],[1288.0],[1041.0],[838.0],[1351.0],[242.0],[992.0],[504.0],[1087.0],[798.0],[933.0],[1038.0],[1335.0],[1281.0],[1167.0],[1270.0],[338.0],[127.0],[1395.0],[1106.0],[840.0],[138.0],[669.0],[1277.0],[138.0],[138.0],[981.0],[109.0],[452.0],[1171.0],[838.0],[234.0],[650.0],[330.0],[227.0],[1387.0],[860.0],[905.0],[955.0],[1140.0],[1433.0],[1195.0],[639.0],[704.0],[1149.0],[742.0],[1446.0],[284.0],[1247.0],[434.0],[585.0],[1053.0],[30.0],[227.0],[1479.0],[949.0],[274.0],[1354.0],[1345.0],[324.0],[1149.0],[483.0],[754.0],[631.0],[724.0],[1281.0],[769.0],[1381.0],[846.0],[1208.0],[805.0],[1458.0],[504.0],[580.0],[925.0],[939.0],[1469.0],[1251.0],[190.0],[1195.0],[1095.0],[1190.0],[1335.0],[506.0],[1195.0],[957.0],[396.0],[925.0],[1133.0],[991.0],[176.0],[1439.0],[1315.0],[625.0],[1400.0],[753.0],[109.0],[1393.0],[1217.0],[1288.0],[933.0],[1458.0],[650.0],[687.0],[300.0],[642.0],[324.0],[456.0]
