Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,12.736642599105835,13.177575826644897,13.54822564125061,13.832791090011597,14.060662269592285,14.119937896728516,14.406180143356323,14.55330777168274,14.44823431968689,191.76275968551636,19.899935960769653,13.109206199645996,15.092663049697876,13.023382663726807
1,12.537127256393433,12.91659665107727,13.258743524551392,13.535691022872925,13.77845048904419,13.789917469024658,13.768226861953735,13.795365810394287,13.761095523834229,328.0988392829895,19.480528593063354,12.90265965461731,14.065345287322998,12.812618494033813
2,12.941428422927856,13.410043239593506,13.759112119674683,14.156059741973877,14.274059772491455,14.275057554244995,14.281930208206177,14.302804231643677,14.13477087020874,297.0654456615448,20.18661141395569,13.525253534317017,14.4359290599823,12.987115859985352
3,13.525764465332031,14.054770231246948,14.425703763961792,14.75059962272644,15.120965480804443,15.084374904632568,15.113744020462036,15.057061672210693,14.809568643569946,440.5095555782318,21.03110098838806,13.985392093658447,15.080323219299316,13.751735210418701
4,13.206380605697632,13.710527896881104,14.142967939376831,14.520693063735962,14.634080171585083,14.628153085708618,14.652592420578003,14.671918153762817,14.29748272895813,298.74283242225647,20.747363567352295,13.824645519256592,14.657484292984009,13.250279426574707
5,13.16881537437439,13.871536016464233,14.236963987350464,14.558120965957642,14.888736248016357,14.963055849075317,14.883633136749268,14.931687116622925,14.775958776473999,437.4625418186188,20.81225872039795,13.746944904327393,15.226905584335327,13.720710515975952
6,13.536152839660645,14.05180835723877,14.430174827575684,14.751776456832886,15.128257274627686,15.094456434249878,15.130789756774902,15.072133779525757,14.842238903045654,437.0509121417999,21.107893228530884,13.956055164337158,15.172972679138184,13.85889482498169
7,12.648301362991333,13.062469482421875,13.440844535827637,13.709982872009277,13.986563444137573,13.952001094818115,13.967724323272705,13.898730278015137,13.607250690460205,356.7578730583191,19.888384342193604,13.161468029022217,14.094534397125244,12.829300165176392
8,12.853229999542236,13.181895732879639,13.454770803451538,13.560307502746582,13.792931318283081,13.810711145401001,13.810858249664307,13.850659370422363,13.843897104263306,239.11513018608093,19.437413215637207,12.763414144515991,13.590774297714233,12.72519040107727
9,12.690473556518555,13.482186079025269,13.834291696548462,14.238275051116943,14.594442129135132,14.407460451126099,14.408993005752563,14.44064474105835,14.45937967300415,246.78429985046387,19.23485803604126,12.819352149963379,14.019150972366333,13.532532453536987
