Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[819],[714],[147],[1027],[498],[371],[747],[27],[926],[33],[102],[171],[526],[702],[531],[664],[720],[757],[602],[691],[82],[197],[821],[564],[218],[698],[214],[329],[402],[852],[392],[751],[801],[477],[963],[46],[1021],[923],[875],[303],[182],[615],[650],[738],[755],[97],[761],[992],[329],[705],[242],[367],[971],[45],[709],[557],[1023],[851],[773],[372],[622],[667],[946],[644],[875],[517],[403],[427],[966],[41],[521],[927],[568],[876],[627],[769],[0],[427],[61],[450],[160],[653],[70],[724],[586],[696],[425],[516],[645],[471],[457],[756],[352],[777],[493],[254],[794],[1026],[365],[382],[604],[20],[618],[406],[18],[484],[909],[665],[268],[402],[607],[987],[1012],[443],[270],[817],[690],[386],[259],[144],[1023],[638],[949],[224],[372]
1,[642],[608],[979],[282],[884],[514],[52],[350],[1028],[632],[853],[131],[502],[409],[185],[214],[117],[413],[543],[240],[601],[364],[75],[890],[608],[309],[934],[296],[425],[478],[409],[462],[220],[82],[1000],[500],[810],[421],[734],[410],[617],[106],[140],[446],[409],[940],[769],[713],[415],[300],[482],[31],[595],[415],[707],[396],[152],[95],[486],[113],[455],[877],[430],[30],[99],[876],[874],[908],[726],[150],[403],[245],[458],[800],[815],[500],[540],[411],[327],[986],[303],[701],[148],[179],[626],[151],[79],[940],[959],[686],[264],[618],[670],[788],[358],[926],[552],[385],[143],[341],[886],[34],[291],[591],[150],[868],[131],[854],[163],[931],[274],[442],[217],[335],[586],[689],[595],[873],[297],[556],[805],[221],[1011],[514],[528]
2,[944],[735],[942],[280],[517],[284],[333],[476],[695],[436],[232],[648],[420],[803],[542],[121],[419],[154],[210],[94],[598],[115],[524],[161],[675],[949],[976],[688],[843],[702],[535],[307],[446],[698],[785],[240],[132],[882],[848],[287],[287],[651],[53],[430],[382],[400],[602],[394],[667],[268],[630],[186],[500],[170],[228],[1002],[591],[417],[741],[260],[467],[647],[906],[322],[350],[604],[574],[23],[877],[163],[406],[179],[589],[170],[935],[292],[889],[809],[5],[175],[342],[890],[638],[456],[499],[466],[250],[174],[440],[972],[694],[104],[388],[649],[987],[432],[12],[324],[236],[20],[420],[588],[263],[386],[192],[829],[935],[941],[856],[424],[152],[998],[986],[578],[509],[411],[472],[479],[600],[960],[793],[294],[99],[75],[618]
3,[956],[259],[700],[697],[219],[971],[877],[160],[156],[538],[720],[288],[797],[567],[665],[672],[979],[690],[542],[92],[464],[723],[292],[567],[222],[583],[294],[905],[502],[772],[936],[6],[862],[668],[279],[807],[987],[642],[369],[751],[13],[999],[716],[55],[653],[484],[126],[809],[545],[688],[681],[521],[875],[613],[607],[763],[685],[853],[711],[860],[516],[688],[994],[758],[269],[234],[473],[729],[858],[391],[279],[865],[870],[995],[1010],[64],[167],[473],[943],[642],[485],[20],[489],[884],[996],[731],[596],[382],[505],[84],[463],[172],[446],[942],[874],[871],[250],[680],[569],[748],[533],[871],[94],[879],[507],[528],[185],[408],[641],[192],[563],[985],[581],[939],[1],[851],[693],[134],[611],[887],[281],[682],[167],[606],[37]
4,[37],[766],[733],[618],[933],[452],[402],[810],[168],[617],[976],[418],[528],[654],[983],[240],[164],[59],[438],[746],[906],[24],[467],[397],[948],[491],[308],[74],[319],[175],[991],[88],[912],[209],[256],[832],[724],[631],[606],[661],[507],[907],[121],[262],[860],[735],[110],[56],[769],[680],[914],[336],[997],[530],[463],[400],[243],[10],[95],[603],[539],[369],[144],[366],[186],[450],[777],[745],[56],[413],[356],[657],[977],[860],[766],[775],[266],[826],[625],[526],[81],[372],[500],[100],[280],[1009],[651],[495],[730],[506],[977],[997],[796],[18],[707],[311],[131],[81],[178],[641],[303],[366],[311],[206],[943],[951],[917],[255],[731],[780],[445],[543],[483],[945],[342],[742],[405],[610],[924],[208],[31],[820],[307],[579],[958]
5,[620],[635],[430],[712],[151],[715],[60],[670],[94],[775],[759],[778],[558],[283],[753],[1007],[2],[640],[800],[382],[761],[651],[1011],[731],[280],[290],[97],[187],[728],[546],[467],[894],[283],[334],[485],[886],[97],[419],[284],[415],[523],[1016],[326],[902],[342],[333],[948],[203],[594],[966],[457],[180],[104],[445],[61],[293],[763],[117],[197],[243],[244],[990],[488],[906],[989],[612],[200],[707],[630],[734],[816],[1005],[472],[769],[810],[268],[321],[902],[144],[724],[518],[505],[965],[592],[693],[923],[190],[1002],[802],[705],[830],[1],[852],[453],[257],[71],[74],[331],[49],[197],[976],[460],[460],[549],[900],[886],[4],[2],[803],[90],[48],[587],[57],[243],[396],[466],[180],[527],[623],[301],[970],[817],[401],[256],[830]
6,[776],[864],[921],[52],[954],[865],[265],[351],[267],[934],[624],[227],[887],[1004],[1001],[993],[651],[379],[333],[957],[561],[872],[8],[867],[865],[112],[799],[457],[258],[729],[709],[932],[232],[405],[503],[725],[606],[652],[249],[763],[433],[821],[469],[803],[54],[279],[550],[2],[995],[308],[487],[457],[105],[134],[434],[122],[140],[207],[100],[36],[553],[466],[959],[481],[57],[129],[338],[38],[76],[984],[310],[134],[32],[963],[389],[91],[765],[877],[263],[513],[327],[883],[145],[650],[67],[536],[261],[201],[5],[293],[260],[977],[675],[660],[720],[198],[317],[122],[738],[708],[292],[1026],[808],[431],[734],[696],[567],[45],[205],[644],[1015],[532],[91],[348],[909],[361],[1016],[774],[1017],[155],[834],[342],[603],[201],[242]
7,[24],[83],[835],[676],[658],[626],[523],[591],[135],[360],[879],[353],[97],[433],[96],[278],[299],[639],[112],[449],[37],[190],[996],[711],[800],[269],[995],[446],[714],[872],[243],[546],[790],[276],[266],[532],[27],[259],[164],[651],[323],[598],[565],[834],[670],[479],[215],[947],[385],[136],[998],[687],[52],[658],[569],[730],[625],[24],[521],[82],[256],[233],[999],[475],[162],[929],[717],[309],[546],[884],[240],[835],[808],[914],[834],[39],[248],[939],[663],[787],[23],[425],[473],[605],[605],[737],[160],[830],[708],[916],[738],[154],[596],[561],[773],[179],[867],[184],[923],[136],[482],[66],[138],[365],[818],[230],[687],[39],[59],[288],[573],[888],[856],[586],[275],[111],[796],[162],[167],[328],[611],[553],[869],[326],[60]
8,[245],[817],[217],[996],[877],[248],[476],[302],[124],[3],[140],[9],[458],[739],[895],[574],[329],[184],[561],[224],[239],[426],[829],[241],[755],[389],[559],[727],[443],[635],[328],[489],[807],[507],[76],[980],[974],[88],[446],[506],[623],[407],[908],[608],[135],[388],[713],[678],[944],[856],[962],[792],[885],[624],[56],[190],[143],[749],[918],[956],[69],[489],[50],[881],[411],[296],[656],[541],[991],[491],[269],[392],[702],[78],[720],[465],[490],[982],[339],[343],[543],[925],[279],[388],[862],[68],[978],[381],[160],[283],[768],[517],[853],[838],[731],[36],[446],[61],[346],[889],[526],[730],[936],[881],[338],[968],[333],[1021],[474],[996],[883],[661],[951],[297],[1025],[248],[2],[81],[879],[1015],[371],[159],[140],[932],[492]
9,[426],[183],[729],[234],[245],[196],[240],[842],[771],[703],[284],[827],[257],[759],[368],[629],[486],[529],[489],[868],[632],[616],[507],[1022],[443],[1],[532],[743],[1019],[117],[143],[658],[397],[657],[837],[521],[849],[753],[363],[988],[114],[212],[633],[21],[325],[178],[681],[893],[668],[881],[960],[497],[837],[851],[163],[1006],[1003],[461],[214],[344],[70],[672],[975],[612],[932],[292],[545],[843],[347],[5],[667],[764],[152],[668],[32],[410],[471],[1008],[406],[380],[862],[329],[193],[569],[917],[292],[680],[49],[219],[830],[394],[362],[179],[591],[518],[625],[797],[738],[915],[394],[582],[371],[592],[806],[570],[441],[359],[542],[231],[828],[785],[486],[22],[302],[142],[743],[871],[199],[896],[981],[63],[16],[751],[314],[954]
