Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
0,[56.0],[42.0],[66.0],[620.0],[176.0],[42.0],[66.0],[42.0],[56.0],[66.0],[610.0],[156.0],[13.0],[79.0],[79.0],[224.0],[79.0],[66.0],[34.0],[66.0],[319.0],[633.0],[827.0],[66.0],[610.0],[168.0],[610.0],[297.0],[42.0],[66.0],[98.0],[610.0],[56.0],[873.0],[886.0],[111.0],[42.0],[42.0],[756.0],[610.0],[817.0],[42.0],[173.0],[56.0],[559.0],[168.0],[756.0],[56.0],[991.0],[42.0],[827.0],[828.0],[166.0],[610.0],[56.0],[166.0],[827.0],[76.0],[42.0],[85.0],[792.0],[166.0],[699.0],[756.0],[91.0],[168.0],[792.0],[56.0],[99.0],[42.0],[168.0],[827.0],[136.0],[76.0],[843.0],[610.0],[56.0],[56.0],[56.0],[79.0],[76.0],[814.0],[74.0],[168.0],[150.0],[168.0],[756.0],[74.0],[56.0],[559.0],[628.0],[42.0],[24.0],[56.0],[168.0],[610.0],[201.0],[1004.0],[610.0],[56.0],[504.0],[610.0],[258.0],[756.0],[56.0],[610.0],[34.0],[166.0],[814.0],[168.0],[3.0],[83.0],[66.0],[42.0],[56.0],[56.0],[34.0],[66.0],[610.0],[918.0],[56.0],[42.0],[407.0],[66.0],[42.0]
1,[41.0],[932.0],[890.0],[176.0],[66.0],[384.0],[828.0],[3.0],[652.0],[56.0],[66.0],[110.0],[953.0],[74.0],[512.0],[225.0],[24.0],[42.0],[792.0],[610.0],[967.0],[744.0],[66.0],[42.0],[827.0],[799.0],[616.0],[110.0],[76.0],[553.0],[78.0],[56.0],[42.0],[610.0],[528.0],[750.0],[166.0],[34.0],[168.0],[918.0],[88.0],[34.0],[82.0],[66.0],[756.0],[891.0],[42.0],[41.0],[42.0],[29.0],[56.0],[756.0],[66.0],[756.0],[873.0],[42.0],[66.0],[99.0],[627.0],[56.0],[74.0],[171.0],[423.0],[76.0],[361.0],[66.0],[171.0],[24.0],[98.0],[933.0],[756.0],[56.0],[827.0],[610.0],[911.0],[24.0],[168.0],[66.0],[166.0],[66.0],[168.0],[168.0],[827.0],[66.0],[331.0],[792.0],[166.0],[66.0],[85.0],[107.0],[460.0],[76.0],[553.0],[41.0],[610.0],[56.0],[753.0],[322.0],[56.0],[85.0],[42.0],[56.0],[99.0],[890.0],[79.0],[56.0],[389.0],[143.0],[168.0],[42.0],[228.0],[91.0],[171.0],[228.0],[553.0],[41.0],[29.0],[85.0],[56.0],[981.0],[66.0],[76.0],[954.0],[56.0],[171.0]
2,[627.0],[610.0],[610.0],[29.0],[76.0],[56.0],[56.0],[168.0],[224.0],[24.0],[42.0],[134.0],[647.0],[799.0],[799.0],[227.0],[168.0],[792.0],[883.0],[85.0],[715.0],[816.0],[4.0],[828.0],[168.0],[827.0],[932.0],[92.0],[799.0],[4.0],[568.0],[29.0],[828.0],[827.0],[85.0],[233.0],[168.0],[828.0],[746.0],[79.0],[129.0],[168.0],[498.0],[828.0],[610.0],[756.0],[504.0],[932.0],[799.0],[542.0],[41.0],[66.0],[610.0],[168.0],[168.0],[56.0],[756.0],[756.0],[3.0],[228.0],[56.0],[42.0],[999.0],[610.0],[0.0],[42.0],[42.0],[228.0],[106.0],[168.0],[610.0],[228.0],[106.0],[66.0],[412.0],[42.0],[932.0],[746.0],[66.0],[553.0],[228.0],[827.0],[559.0],[923.0],[827.0],[42.0],[391.0],[610.0],[76.0],[553.0],[99.0],[29.0],[79.0],[932.0],[66.0],[792.0],[569.0],[830.0],[553.0],[41.0],[79.0],[168.0],[706.0],[610.0],[504.0],[620.0],[828.0],[42.0],[890.0],[799.0],[76.0],[116.0],[4.0],[171.0],[756.0],[551.0],[756.0],[168.0],[827.0],[827.0],[501.0],[99.0],[656.0],[41.0],[56.0]
3,[34.0],[756.0],[380.0],[827.0],[29.0],[228.0],[42.0],[827.0],[932.0],[873.0],[168.0],[87.0],[518.0],[176.0],[1.0],[529.0],[84.0],[1023.0],[380.0],[933.0],[900.0],[362.0],[756.0],[827.0],[34.0],[66.0],[168.0],[88.0],[56.0],[503.0],[101.0],[69.0],[3.0],[79.0],[336.0],[866.0],[756.0],[76.0],[792.0],[559.0],[109.0],[932.0],[171.0],[41.0],[168.0],[828.0],[85.0],[168.0],[224.0],[171.0],[171.0],[827.0],[168.0],[504.0],[936.0],[923.0],[168.0],[890.0],[828.0],[41.0],[41.0],[380.0],[650.0],[56.0],[83.0],[827.0],[34.0],[171.0],[75.0],[610.0],[384.0],[166.0],[109.0],[380.0],[101.0],[76.0],[66.0],[41.0],[143.0],[56.0],[828.0],[610.0],[168.0],[4.0],[90.0],[799.0],[501.0],[4.0],[34.0],[259.0],[754.0],[56.0],[610.0],[610.0],[79.0],[559.0],[827.0],[867.0],[176.0],[176.0],[34.0],[66.0],[586.0],[42.0],[228.0],[746.0],[66.0],[168.0],[76.0],[56.0],[24.0],[86.0],[932.0],[227.0],[171.0],[66.0],[553.0],[145.0],[24.0],[66.0],[168.0],[799.0],[526.0],[504.0],[514.0]
4,[933.0],[228.0],[891.0],[24.0],[168.0],[66.0],[69.0],[56.0],[168.0],[168.0],[228.0],[660.0],[130.0],[610.0],[82.0],[908.0],[228.0],[228.0],[228.0],[932.0],[86.0],[593.0],[503.0],[34.0],[820.0],[145.0],[56.0],[134.0],[166.0],[71.0],[504.0],[66.0],[228.0],[66.0],[371.0],[846.0],[553.0],[228.0],[79.0],[76.0],[138.0],[389.0],[460.0],[42.0],[622.0],[954.0],[66.0],[6.0],[553.0],[34.0],[228.0],[501.0],[145.0],[228.0],[828.0],[756.0],[891.0],[34.0],[228.0],[42.0],[228.0],[827.0],[73.0],[553.0],[94.0],[610.0],[228.0],[79.0],[883.0],[873.0],[503.0],[168.0],[385.0],[99.0],[528.0],[99.0],[799.0],[923.0],[932.0],[873.0],[610.0],[799.0],[56.0],[610.0],[113.0],[551.0],[24.0],[756.0],[828.0],[153.0],[756.0],[99.0],[559.0],[827.0],[827.0],[827.0],[793.0],[137.0],[820.0],[610.0],[166.0],[224.0],[332.0],[168.0],[384.0],[932.0],[168.0],[380.0],[145.0],[76.0],[176.0],[157.0],[756.0],[168.0],[97.0],[168.0],[168.0],[56.0],[890.0],[559.0],[502.0],[29.0],[523.0],[553.0],[34.0]
5,[827.0],[981.0],[56.0],[17.0],[827.0],[396.0],[168.0],[145.0],[622.0],[224.0],[29.0],[827.0],[699.0],[56.0],[110.0],[119.0],[56.0],[168.0],[610.0],[168.0],[91.0],[529.0],[891.0],[746.0],[29.0],[503.0],[933.0],[762.0],[66.0],[499.0],[147.0],[774.0],[168.0],[380.0],[748.0],[817.0],[827.0],[384.0],[873.0],[384.0],[404.0],[76.0],[156.0],[85.0],[22.0],[503.0],[610.0],[166.0],[228.0],[35.0],[503.0],[939.0],[56.0],[505.0],[145.0],[933.0],[76.0],[827.0],[227.0],[506.0],[900.0],[224.0],[331.0],[559.0],[468.0],[76.0],[932.0],[41.0],[695.0],[828.0],[963.0],[756.0],[971.0],[228.0],[87.0],[168.0],[176.0],[828.0],[828.0],[746.0],[389.0],[828.0],[501.0],[756.0],[143.0],[29.0],[79.0],[228.0],[933.0],[140.0],[69.0],[168.0],[66.0],[24.0],[69.0],[873.0],[102.0],[84.0],[76.0],[501.0],[66.0],[391.0],[75.0],[620.0],[66.0],[76.0],[56.0],[120.0],[610.0],[827.0],[168.0],[155.0],[76.0],[389.0],[34.0],[933.0],[122.0],[933.0],[228.0],[56.0],[228.0],[56.0],[497.0],[76.0],[85.0]
6,[228.0],[29.0],[41.0],[79.0],[828.0],[166.0],[228.0],[85.0],[384.0],[933.0],[891.0],[356.0],[117.0],[827.0],[781.0],[108.0],[827.0],[827.0],[168.0],[224.0],[136.0],[354.0],[384.0],[501.0],[171.0],[76.0],[145.0],[233.0],[553.0],[166.0],[505.0],[827.0],[890.0],[168.0],[76.0],[132.0],[627.0],[66.0],[932.0],[228.0],[698.0],[923.0],[458.0],[168.0],[66.0],[553.0],[168.0],[143.0],[56.0],[828.0],[380.0],[168.0],[228.0],[66.0],[504.0],[228.0],[503.0],[228.0],[501.0],[553.0],[923.0],[652.0],[136.0],[384.0],[448.0],[228.0],[756.0],[66.0],[653.0],[963.0],[396.0],[66.0],[652.0],[4.0],[992.0],[384.0],[228.0],[932.0],[501.0],[747.0],[756.0],[559.0],[85.0],[74.0],[538.0],[828.0],[66.0],[380.0],[228.0],[84.0],[394.0],[228.0],[828.0],[857.0],[228.0],[936.0],[394.0],[70.0],[228.0],[168.0],[652.0],[225.0],[167.0],[932.0],[69.0],[79.0],[171.0],[504.0],[99.0],[820.0],[501.0],[153.0],[827.0],[932.0],[79.0],[34.0],[933.0],[405.0],[76.0],[74.0],[74.0],[746.0],[395.0],[501.0],[168.0]
7,[6.0],[224.0],[820.0],[756.0],[551.0],[908.0],[227.0],[828.0],[69.0],[799.0],[620.0],[968.0],[84.0],[48.0],[565.0],[379.0],[66.0],[56.0],[384.0],[145.0],[649.0],[333.0],[76.0],[553.0],[228.0],[815.0],[374.0],[237.0],[503.0],[168.0],[512.0],[828.0],[29.0],[503.0],[355.0],[574.0],[24.0],[176.0],[66.0],[99.0],[921.0],[799.0],[756.0],[228.0],[827.0],[384.0],[56.0],[228.0],[168.0],[627.0],[166.0],[627.0],[69.0],[827.0],[389.0],[168.0],[553.0],[122.0],[168.0],[227.0],[559.0],[168.0],[127.0],[755.0],[160.0],[503.0],[380.0],[610.0],[49.0],[926.0],[553.0],[384.0],[113.0],[56.0],[835.0],[891.0],[42.0],[163.0],[171.0],[504.0],[66.0],[76.0],[503.0],[166.0],[166.0],[501.0],[827.0],[503.0],[653.0],[711.0],[755.0],[122.0],[228.0],[228.0],[76.0],[504.0],[85.0],[1023.0],[792.0],[604.0],[171.0],[85.0],[164.0],[820.0],[827.0],[935.0],[228.0],[76.0],[501.0],[798.0],[29.0],[338.0],[610.0],[792.0],[610.0],[891.0],[857.0],[166.0],[384.0],[4.0],[923.0],[122.0],[525.0],[224.0],[503.0]
8,[932.0],[652.0],[228.0],[503.0],[404.0],[76.0],[799.0],[559.0],[559.0],[29.0],[76.0],[866.0],[107.0],[224.0],[508.0],[226.0],[756.0],[166.0],[501.0],[42.0],[133.0],[379.0],[699.0],[503.0],[933.0],[751.0],[501.0],[296.0],[827.0],[74.0],[507.0],[620.0],[66.0],[756.0],[124.0],[230.0],[828.0],[890.0],[42.0],[652.0],[753.0],[66.0],[400.0],[29.0],[29.0],[166.0],[384.0],[384.0],[501.0],[501.0],[551.0],[502.0],[756.0],[76.0],[34.0],[827.0],[932.0],[168.0],[22.0],[69.0],[981.0],[34.0],[150.0],[171.0],[715.0],[380.0],[553.0],[501.0],[144.0],[820.0],[405.0],[227.0],[69.0],[827.0],[227.0],[828.0],[501.0],[827.0],[42.0],[4.0],[224.0],[228.0],[389.0],[828.0],[67.0],[827.0],[228.0],[76.0],[911.0],[330.0],[379.0],[66.0],[85.0],[85.0],[926.0],[76.0],[419.0],[129.0],[890.0],[384.0],[228.0],[145.0],[717.0],[76.0],[890.0],[827.0],[227.0],[891.0],[66.0],[501.0],[553.0],[130.0],[99.0],[890.0],[224.0],[228.0],[873.0],[501.0],[168.0],[900.0],[41.0],[34.0],[99.0],[228.0],[873.0]
9,[774.0],[559.0],[503.0],[66.0],[145.0],[503.0],[792.0],[756.0],[551.0],[76.0],[227.0],[355.0],[158.0],[41.0],[151.0],[380.0],[29.0],[501.0],[620.0],[79.0],[886.0],[69.0],[828.0],[815.0],[828.0],[56.0],[176.0],[111.0],[143.0],[622.0],[528.0],[34.0],[559.0],[102.0],[340.0],[110.0],[501.0],[224.0],[384.0],[224.0],[149.0],[798.0],[545.0],[501.0],[883.0],[24.0],[908.0],[501.0],[502.0],[384.0],[499.0],[171.0],[504.0],[820.0],[746.0],[29.0],[384.0],[627.0],[559.0],[166.0],[827.0],[553.0],[835.0],[42.0],[396.0],[23.0],[384.0],[227.0],[426.0],[616.0],[559.0],[891.0],[553.0],[553.0],[78.0],[145.0],[553.0],[935.0],[551.0],[41.0],[225.0],[553.0],[145.0],[506.0],[314.0],[384.0],[23.0],[168.0],[168.0],[420.0],[627.0],[384.0],[792.0],[503.0],[145.0],[168.0],[817.0],[107.0],[227.0],[228.0],[746.0],[559.0],[699.0],[166.0],[168.0],[102.0],[890.0],[553.0],[228.0],[228.0],[56.0],[88.0],[954.0],[828.0],[891.0],[503.0],[501.0],[24.0],[501.0],[774.0],[85.0],[503.0],[528.0],[384.0],[405.0]
