Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,25.642857789993286,27.498323678970337,28.709875106811523,31.814958333969116,36.62008285522461,36.74384784698486,36.5770628452301,36.0351185798645,34.71875715255737,456.8736755847931,38.24959397315979,25.77913546562195,33.99443960189819,25.233165502548218
1,23.856778621673584,27.769134283065796,27.831698894500732,30.771485328674316,35.49195861816406,36.39336657524109,36.384724140167236,36.397311210632324,36.40505313873291,395.15913343429565,37.57666516304016,25.268433094024658,34.725640058517456,26.43760848045349
2,25.38118553161621,26.971808433532715,28.039063215255737,31.267313480377197,35.99191689491272,36.061532497406006,36.055335998535156,36.033689975738525,34.432002544403076,463.4641354084015,39.43452715873718,26.173385858535767,34.2401556968689,25.048959970474243
3,25.760353088378906,27.651996850967407,28.800426244735718,31.931537866592407,36.75617051124573,36.74348020553589,36.574623107910156,36.421830892562866,36.85689854621887,457.8900074958801,38.26168441772461,26.11835026741028,33.82922649383545,25.125291347503662
4,25.19002938270569,26.94520330429077,27.82907462120056,31.02514934539795,35.92676281929016,36.00422501564026,36.10956168174744,36.08264374732971,35.48148775100708,452.2321443557739,38.84607815742493,26.65141773223877,37.17638826370239,25.632803678512573
5,25.207638263702393,26.957304000854492,27.853206396102905,31.105026483535767,36.01498293876648,36.08365511894226,36.165729999542236,36.16261339187622,35.57349729537964,448.2695791721344,38.92567038536072,26.29196262359619,36.135148763656616,25.72448182106018
6,25.647948026657104,27.412543058395386,28.347098112106323,31.542781829833984,36.48683023452759,36.51518249511719,36.62810277938843,36.55381441116333,35.593371629714966,448.01381182670593,39.621681213378906,27.448433876037598,35.947429895401,26.00226902961731
7,25.439451456069946,27.09853434562683,28.117721557617188,31.36187982559204,36.220388650894165,36.320467948913574,36.2359356880188,36.16019034385681,35.00108981132507,447.6000895500183,38.761144161224365,26.06041717529297,33.83135366439819,25.036861896514893
8,25.43375563621521,27.485961437225342,28.40493655204773,31.618346214294434,36.51392674446106,36.63756275177002,36.7054500579834,36.69093179702759,36.144251346588135,449.3388488292694,39.629186153411865,26.89102602005005,36.60872745513916,26.137006521224976
9,24.07361125946045,26.655821323394775,27.744415283203125,30.49452781677246,35.46520447731018,36.03057861328125,36.095887899398804,35.96756649017334,36.009143590927124,274.720965385437,37.096107006073,24.574708938598633,30.96926999092102,24.583211660385132
10,24.299242973327637,26.84109854698181,28.023650407791138,30.973922967910767,35.87013506889343,36.280638456344604,36.276848554611206,36.284292221069336,35.58435249328613,436.8552234172821,40.59550189971924,26.38965082168579,33.282410860061646,27.267624139785767
11,25.235416889190674,27.19916009902954,28.175865173339844,31.32520604133606,36.3115029335022,36.36688041687012,36.3911395072937,36.196505546569824,35.62836313247681,438.8947937488556,39.31449341773987,26.030282735824585,34.48882865905762,25.587494611740112
12,25.630953788757324,27.33536148071289,28.51407241821289,31.738513946533203,36.31455612182617,36.3890175819397,36.35393023490906,36.22740411758423,36.63222289085388,460.0260796546936,39.58759045600891,26.320446968078613,33.93642711639404,25.08006715774536
13,25.717645168304443,27.496420860290527,28.652869939804077,31.86807084083557,36.62294268608093,36.66287684440613,36.72000169754028,36.534942865371704,37.0511999130249,460.42704033851624,40.13440227508545,26.793614149093628,34.220444679260254,25.476937770843506
14,25.438160181045532,27.106016874313354,28.10031223297119,31.367372274398804,36.1782865524292,36.295818567276,36.211511850357056,36.08490872383118,34.89410901069641,447.7710123062134,38.62007212638855,25.959299325942993,34.02991056442261,25.00435519218445
15,25.818195819854736,27.80868649482727,29.048009157180786,32.10507011413574,36.96271729469299,37.002004623413086,36.85296845436096,36.30781435966492,37.77191519737244,458.7574574947357,38.32018327713013,26.259674310684204,33.84758520126343,25.15691375732422
16,24.87105131149292,26.86419153213501,27.764286518096924,31.151188135147095,36.28316807746887,36.40290307998657,36.5163848400116,36.53070569038391,35.92628526687622,452.4244854450226,38.850506067276,26.20969247817993,36.00978374481201,25.698201179504395
17,25.401264667510986,27.079227209091187,28.10727858543396,31.31201434135437,36.22628927230835,36.31570792198181,36.15574765205383,36.138307094573975,35.14424920082092,449.02188444137573,38.68937158584595,26.044480800628662,33.90355658531189,25.006687879562378
18,23.87268352508545,25.17550802230835,27.356775283813477,30.426989793777466,34.84251046180725,35.60612177848816,36.066694021224976,36.0865957736969,35.997252464294434,156.8081455230713,37.322521686553955,25.061049461364746,31.596994161605835,24.6130268573761
19,24.034866094589233,26.749566793441772,27.98289155960083,30.826900720596313,35.77616858482361,36.3112850189209,36.330135345458984,36.388829469680786,35.93173027038574,424.6178843975067,39.30421042442322,27.028725624084473,33.67391562461853,26.19991707801819
20,25.272318601608276,27.19852638244629,28.10747456550598,31.301917791366577,36.28098154067993,36.39002180099487,36.443034172058105,36.3928906917572,35.95772385597229,448.5209436416626,39.324812173843384,26.480791091918945,36.10520601272583,26.03886914253235
