Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,14.594798803329468,15.244389772415161,15.64778447151184,16.047003269195557,16.57888174057007,16.4753897190094,16.45637536048889,16.311001777648926,16.153992176055908,394.7188129425049,22.41914677619934,14.920457601547241,16.21110963821411,14.599323034286499
1,14.6579110622406,15.098118305206299,15.509948253631592,15.939762830734253,16.241340160369873,16.29911208152771,15.950097799301147,15.82968544960022,15.728862762451172,396.30359387397766,21.749117851257324,14.372184038162231,15.811594009399414,14.119588851928711
2,13.805319786071777,14.307440757751465,14.660351991653442,14.994384050369263,15.27238130569458,15.281125783920288,15.272269487380981,15.275864362716675,15.307955980300903,286.7152066230774,21.533587217330933,14.218687295913696,15.545617818832397,14.248927354812622
3,14.450541973114014,15.095549821853638,15.51682734489441,15.921521663665771,16.29253363609314,16.33988308906555,16.724488019943237,16.528709888458252,15.967037439346313,394.91453099250793,22.221291542053223,14.794516563415527,16.083763360977173,14.47550082206726
4,14.62009072303772,15.2477388381958,15.67833948135376,16.1193585395813,16.45624351501465,16.470354080200195,16.495997190475464,16.206380367279053,15.670814514160156,284.9058578014374,22.56663417816162,14.795950651168823,16.027031898498535,14.511739253997803
5,14.402928590774536,15.010591506958008,15.414515972137451,15.833654642105103,16.20153522491455,16.23270583152771,16.451378345489502,16.58746337890625,16.046444416046143,397.85809230804443,22.170833587646484,14.652679681777954,16.01372218132019,14.397922992706299
6,14.403025150299072,15.061792373657227,15.447811126708984,15.87695860862732,16.303901433944702,16.346914768218994,16.28485679626465,16.172362327575684,16.102169036865234,396.9834520816803,22.18993067741394,14.6732759475708,16.05492615699768,14.408067226409912
7,14.523169994354248,15.210313558578491,15.637789487838745,16.045467376708984,16.41901159286499,16.436331272125244,16.439078092575073,16.325319528579712,16.045984745025635,397.43074584007263,22.42451786994934,14.871232271194458,16.224704027175903,14.60081171989441
8,14.52248477935791,15.158497333526611,15.590130805969238,16.04017210006714,16.3787841796875,16.38937020301819,16.421650886535645,16.164191007614136,15.639400959014893,286.6685094833374,22.430395364761353,14.707122564315796,16.159966707229614,14.407978534698486
9,14.507598400115967,15.118901252746582,15.532309293746948,15.947146892547607,16.266268968582153,16.334569692611694,15.99075961112976,15.862572193145752,15.757576704025269,397.1184594631195,21.979164600372314,14.611619710922241,15.98569631576538,14.4125337600708
