Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
0,30.20524311065674,32.79418730735779,33.87361431121826,37.59824872016907,43.18799042701721,43.13952136039734,43.11677074432373,43.11957263946533,42.40501618385315,300.52720189094543,47.336859941482544,31.637301206588745,45.42181086540222,31.17095375061035
1,30.416874885559082,33.0111939907074,34.099602937698364,37.88727116584778,43.52782154083252,43.626160860061646,43.626868724823,43.684250831604004,43.03790760040283,316.94321370124817,47.601653814315796,32.45042824745178,45.38641858100891,30.99198889732361
2,30.259865045547485,32.28904986381531,33.42448139190674,37.1268413066864,44.42563533782959,42.68498349189758,42.668625354766846,42.6956684589386,42.372459173202515,295.9718699455261,45.963804483413696,31.063364267349243,42.91459822654724,29.295692443847656
3,29.541468143463135,32.37329030036926,33.7421715259552,37.394217014312744,43.054035663604736,45.95444107055664,53.401999950408936,43.17394733428955,41.959956884384155,316.20270013809204,46.924954652786255,30.666258096694946,42.80741286277771,29.07862377166748
4,29.24757218360901,31.66783046722412,32.73204278945923,36.46665143966675,42.33652663230896,42.42343997955322,42.48438382148743,42.552319049835205,42.45054268836975,296.3530738353729,47.01140308380127,30.776973247528076,43.86464810371399,31.270530700683594
5,30.09007430076599,32.416988134384155,33.554553508758545,37.38527321815491,43.190712213516235,43.18731212615967,43.34135913848877,43.360628604888916,42.745463132858276,320.29854583740234,47.486239433288574,32.25604867935181,44.097418546676636,29.848175287246704
6,30.520699501037598,33.00800371170044,45.1176393032074,37.9913055896759,43.226444482803345,43.25365495681763,43.22387075424194,43.17801904678345,42.1740300655365,285.51179456710815,46.8942928314209,31.587113857269287,43.89157485961914,30.585017919540405
7,29.706666946411133,32.19000053405762,33.743558406829834,37.1803081035614,42.427985429763794,42.45076847076416,42.460660219192505,42.48798990249634,41.44798755645752,286.65691328048706,45.50118947029114,29.576043605804443,43.9061439037323,29.84757137298584
8,29.989864826202393,32.39966583251953,34.21386194229126,37.874884843826294,42.62527251243591,42.71585512161255,42.460076570510864,42.129979610443115,41.66221308708191,289.98722076416016,45.55049014091492,29.940131425857544,43.18909978866577,29.931355714797974
9,29.542575359344482,31.996798992156982,33.10929822921753,36.781731605529785,42.168296098709106,42.28183078765869,42.270848751068115,42.272377014160156,41.85792565345764,296.7742190361023,46.07491326332092,30.595271825790405,44.75303840637207,30.49126172065735
10,30.373302936553955,32.93705105781555,33.98848748207092,37.68265962600708,43.34432411193848,43.67485857009888,43.328696727752686,43.36784839630127,42.93965983390808,318.21206760406494,47.50121474266052,32.27826476097107,45.24192142486572,30.90589690208435
11,30.772144556045532,33.21737456321716,34.7391197681427,38.074118852615356,43.473461866378784,43.534106492996216,43.5065975189209,43.369492053985596,42.63656520843506,292.12679624557495,47.24272060394287,31.651785612106323,44.217705965042114,30.77727699279785
12,29.82520818710327,32.05679798126221,33.19111895561218,36.80388307571411,53.54082703590393,42.67760181427002,42.67164087295532,42.663533449172974,41.75252676010132,297.69699263572693,46.35470914840698,31.711907863616943,43.13816165924072,29.757188320159912
13,29.80771803855896,32.09243679046631,33.272674560546875,36.94145655632019,43.62310171127319,42.53078031539917,42.56096863746643,42.67949414253235,42.16334652900696,293.89013671875,46.52426290512085,31.340515613555908,43.80785894393921,29.998154163360596
14,30.74123740196228,33.24484300613403,34.46558904647827,38.31281876564026,43.68449687957764,43.76029920578003,43.70187258720398,43.666484355926514,42.30340838432312,289.97458505630493,47.904152631759644,32.48785758018494,45.76093935966492,31.403412580490112
15,29.991823196411133,32.52528405189514,33.60794234275818,37.33339810371399,42.980655908584595,42.95348501205444,43.01218032836914,42.95141839981079,42.38101506233215,302.70501255989075,46.925583362579346,31.13968801498413,44.57331681251526,30.412602424621582
